,,SCF,MP2,CCSD,CCSD(T)
aug-cc-pVTZ,methylformate,4.588817437638067,5.007099657244765,4.88790358032452,4.976166099101904
aug-cc-pVTZ,methylacetate,6.239533379800694,6.740150729936826,6.588600990437587,6.699369062401168
aug-cc-pVTZ,acetone,5.7622551212857,6.129722334507015,6.004784099497692,6.093540567178748
aug-cc-pVTZ,acetaldehyde,4.1494188962135246,4.41621312035072,4.328351935485315,4.392349207460067
aug-cc-pVTZ,acetic_acid,4.5898362071093075,5.0165773047404505,4.89654768833235,4.984594104585024
aug-cc-pVTZ,dimethyl_ether,4.603605036769526,4.9028146664625405,4.796893469772385,4.868546952825052
aug-cc-pVTZ,N-methylacetamide,6.9287157755502475,7.5324449872739905,7.345083942870052,7.480117261460781
aug-cc-pVTZ,dimethyl_sulfide,6.939551782223931,7.219034322695852,7.083908389464404,7.160686592590086
aug-cc-pVTZ,dimethyl_sulfone,7.205481596086802,7.922973446965884,7.690539553212727,7.841255751644737
aug-cc-pVTZ,fluoromethane,2.3303589469132127,2.4733571939227725,2.4313715255286037,2.460915852478597
aug-cc-pVTZ,phosphine,4.354778208412475,4.459186686727718,4.397875261796035,4.426092100880957
aug-cc-pVTZ,hydrogen_sulfide,3.488731185752368,3.6039756702148367,3.550907020080947,3.580080885484801
aug-cc-pVTZ,silane,4.380803149358001,4.533649504707443,4.543528485237681,4.574276813046186
aug-cc-pVTZ,ammonia,1.9026608236212095,2.0935103832870205,2.0337116779147797,2.0705726248320455
aug-cc-pVTZ,dimethyl_amine,5.239934885085387,5.575851102849722,5.446312967983981,5.5277836875371476
aug-cc-pVTZ,trimethyl_amine,6.943534246696576,7.456562066788472,7.260124708274369,7.387532688503995
aug-cc-pVTZ,acetonitrile,4.218849607708038,4.2734927200710935,4.2420034688193375,4.290997039488892
aug-cc-pVTZ,imidazole,6.958414461170698,7.184488761626486,7.055382832161136,7.149171405449974
aug-cc-pVTZ,pyrrole,7.861908996222809,8.018336482308401,7.864903562186167,7.948689668113693
aug-cc-pVTZ,pyrazole,6.953938048320841,7.1898295858035866,7.054549293199737,7.136853551363333
aug-cc-pVTZ,furan,7.007037570118627,7.099436911863628,6.976258370821712,7.048405801900621
aug-cc-pVTZ,thiophene,9.232710193566039,9.406271536996833,9.2401503001889,9.32427599547221
aug-cc-pVTZ,pyridine,9.142379262427417,9.35227673168145,9.137223669637587,9.206036944695411
aug-cc-pVTZ,phenol,10.574399267955776,10.955480950762967,10.67828292570345,10.786118174329523
aug-cc-pVTZ,chlorobenzene,11.956314317825194,12.278492577417722,12.003054245448185,12.106752671457615
aug-cc-pVTZ,fluorobenzene,9.867774296818164,10.126356618523404,9.888674514882897,9.968416413536442
aug-cc-pVTZ,toluene,11.786858925873608,12.06581664612893,11.772873994215134,11.867372618756868
aug-cc-pVTZ,benzene,9.99854730473277,10.137223497387444,9.899448778930731,9.95995753621394
aug-cc-pVTZ,cytosine,10.396608486390189,11.539112611017535,11.194552285771827,11.428745872965933
aug-cc-pVQZ,bromine,6.487341436931644,6.543034197273788,6.496664716280631,6.531549863196062
aug-cc-pVQZ,chlorine,4.449925143687086,4.542787562145403,4.495924147164881,4.5269811923143015
aug-cc-pVQZ,nitrogen,1.7384536401969555,1.7212889112756,1.7391945637279491,1.7585203200022337
aug-cc-pVQZ,oxygen,1.6971471520937282,1.3693502214186821,1.5763766118914042,1.5787846134329406
aug-cc-pVQZ,carbon_monoxide,1.8375212942473558,1.9586314238932072,1.9228818624917892,1.9440599275496862
aug-cc-pVQZ,nitrogen_monoxide,1.5960918733594334,1.569314404260237,1.6591492803128094,1.6753052116643186
aug-cc-pVQZ,sulfur_monoxide,3.4796857441835303,3.257223445074873,3.441806027444052,3.448350852128691
aug-cc-pVQZ,carbon_dioxide,2.3665715860808634,2.6496661286018592,2.559643916559012,2.5965666069795588
aug-cc-pVQZ,sulfur_dioxide,3.6183310635949333,3.94010799103034,3.8367800256896185,3.894078114660246
aug-cc-pVQZ,ethene,4.114533745437403,3.9986718240117867,3.9356933215960193,3.9494621510807515
aug-cc-pVQZ,propane,5.691867383735484,5.919979224011183,5.802110634605039,5.8657065731942675
aug-cc-pVQZ,1-3-butadiene,8.398368523804967,8.028400693699451,7.878518032298498,7.908062359423977
aug-cc-pVQZ,isobutene,,,,
aug-cc-pVQZ,1-pentene,,,,
aug-cc-pVQZ,water,1.2627498447008139,1.4306925174878042,1.377407765092433,1.4087117853956332
aug-cc-pVQZ,methanol,2.9066122441359425,3.102123447556296,3.030408221614549,3.0749871224110676
aug-cc-pVQZ,ethanol,4.586996000518352,4.869040901553238,4.757161443898323,4.826221693846698
aug-cc-pVQZ,methylformate,4.593417337845458,5.002036679973084,4.873332083366798,4.964002603861204
aug-cc-pVQZ,methylacetate,,,,
aug-cc-pVQZ,acetone,5.76583625202185,6.121850021606334,5.98891598616331,6.079432147460801
aug-cc-pVQZ,acetaldehyde,4.154636232857605,4.413465528751455,4.318689057304301,4.384199048531395
aug-cc-pVQZ,acetic_acid,4.5963810324958905,5.0142310467021955,4.88370501315168,4.974128559457479
aug-cc-pVQZ,dimethyl_ether,4.60598216647168,4.897566458154562,4.784575615685742,4.85805053515618
aug-cc-pVQZ,N-methylacetamide,,,,
aug-cc-pVQZ,dimethyl_sulfide,6.957920512267028,7.2265361733484506,7.079925924640787,7.158618180755307
aug-cc-pVQZ,dimethyl_sulfone,,,,
aug-cc-pVQZ,fluoromethane,2.337058130619281,2.4779262224662664,2.4313097818498375,2.462552058562014
aug-cc-pVQZ,phosphine,4.358451954842261,4.457550480644301,4.394170643877838,4.423375382173991
aug-cc-pVQZ,hydrogen_sulfide,3.520251308843507,3.6305871750557253,3.566713389912048,3.597986538990066
aug-cc-pVQZ,silane,4.368917500320777,4.522412163946293,4.5301301178255455,4.5624220365502905
aug-cc-pVQZ,ammonia,1.9098539565819213,2.0992216690541303,2.033402959784178,2.072085343821159
aug-cc-pVQZ,dimethyl_amine,,,,
aug-cc-pVQZ,trimethyl_amine,,,,
aug-cc-pVQZ,acetonitrile,4.224591765621632,4.269695486810233,4.235952593213857,4.284884419678186
aug-cc-pVQZ,imidazole,,,,
aug-cc-pVQZ,pyrrole,,,,
aug-cc-pVQZ,pyrazole,6.957982255945794,7.1759681408007046,7.034791331612804,7.117002974433736
aug-cc-pVQZ,furan,,,,
aug-cc-pVQZ,thiophene,,,,
aug-cc-pVQZ,pyridine,,,,
aug-cc-pVQZ,phenol,,,,
aug-cc-pVQZ,chlorobenzene,,,,
aug-cc-pVQZ,fluorobenzene,,,,
aug-cc-pVQZ,toluene,,,,
aug-cc-pVQZ,benzene,,,,
aug-cc-pVQZ,cytosine,,,,
aug-cc-pV5Z,bromine,6.491169535187936,6.519262898497399,6.475980622500867,6.511853657045454
aug-cc-pV5Z,chlorine,4.451098270073925,4.5335877617306215,4.4849337807678245,4.516608262704906
aug-cc-pV5Z,nitrogen,1.738330153190395,1.7183252170638825,1.7359221513856298,1.755247907484429
aug-cc-pV5Z,oxygen,1.6995551532842927,1.3680536050420216,1.5762531245338718,1.5788463576381648
aug-cc-pV5Z,carbon_monoxide,1.8371199605986046,1.9556986016963591,1.919115501070312,1.9404787967257933
aug-cc-pV5Z,nitrogen_monoxide,1.597575725348405,1.5675993170665865,1.6585969732053283,1.6753893705145133
aug-cc-pV5Z,sulfur_monoxide,3.4785434868283,3.254506725665964,3.4330693035671014,3.4412503346861283
aug-cc-pV5Z,carbon_dioxide,2.3681769205003826,2.64929566705572,2.556865453120365,2.5945908110138993
aug-cc-pV5Z,sulfur_dioxide,3.6144412153423815,3.932390038204004,3.823134685317278,3.8822542103547044
aug-cc-pV5Z,ethene,,,,
aug-cc-pV5Z,propane,,,,
aug-cc-pV5Z,1-3-butadiene,,,,
aug-cc-pV5Z,isobutene,,,,
aug-cc-pV5Z,1-pentene,,,,
aug-cc-pV5Z,water,1.2656826670731478,1.433872314311974,1.3783647913236223,1.4106258379457548
aug-cc-pV5Z,methanol,,,,
aug-cc-pV5Z,ethanol,,,,
aug-cc-pV5Z,methylformate,,,,
aug-cc-pV5Z,methylacetate,,,,
aug-cc-pV5Z,acetone,,,,
aug-cc-pV5Z,acetaldehyde,,,,
aug-cc-pV5Z,acetic_acid,,,,
aug-cc-pV5Z,dimethyl_ether,,,,
aug-cc-pV5Z,N-methylacetamide,,,,
aug-cc-pV5Z,dimethyl_sulfide,,,,
aug-cc-pV5Z,dimethyl_sulfone,,,,
aug-cc-pV5Z,fluoromethane,,,,
aug-cc-pV5Z,phosphine,4.35752580001174,4.447517140215204,4.384013817144125,4.413403785774633
aug-cc-pV5Z,hydrogen_sulfide,3.521547923991766,3.619535065681846,3.5548277412257967,3.586440480186057
aug-cc-pV5Z,silane,4.366818216646615,4.52194908705749,4.525561088404622,4.5588717774780365
aug-cc-pV5Z,ammonia,1.9117371372487881,2.0992834127328965,2.032013728064854,2.071313548363039
aug-cc-pV5Z,dimethyl_amine,,,,
aug-cc-pV5Z,trimethyl_amine,,,,
aug-cc-pV5Z,acetonitrile,,,,
aug-cc-pV5Z,imidazole,,,,
aug-cc-pV5Z,pyrrole,,,,
aug-cc-pV5Z,pyrazole,,,,
aug-cc-pV5Z,furan,,,,
aug-cc-pV5Z,thiophene,,,,
aug-cc-pV5Z,pyridine,,,,
aug-cc-pV5Z,phenol,,,,
aug-cc-pV5Z,chlorobenzene,,,,
aug-cc-pV5Z,fluorobenzene,,,,
aug-cc-pV5Z,toluene,,,,
aug-cc-pV5Z,benzene,,,,
aug-cc-pV5Z,cytosine,,,,
