,,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT
HH101 (NSP),ClF,2.482,2.482,3.392,2.606,2.606,3.47,2.446,2.446,3.374,2.476,2.476,3.346,2.387,2.387,3.325,2.47,2.47,3.355,2.411,2.411,3.301,2.36,2.36,3.326,2.345,2.345,3.298,2.554,2.554,3.417,2.386,2.386,3.265,2.432,2.432,3.342,2.573,2.573,3.431,2.437,2.437,3.349,2.324,2.324,3.288,2.456,2.456,3.354,2.381,2.381,3.314,2.512,2.512,3.404,2.464,2.464,3.374,2.405,2.405,3.327,2.488,2.488,3.406,2.40051836,2.40051836,3.35173483,2.43121061,2.43121061,3.37193379,2.39508476,2.39508476,3.34715387,2.40530126,2.40530126,3.34848507,2.39021637,2.39021637,3.33395674,2.34436612,2.34436612,3.30412459,2.3565438,2.3565438,3.30997227,2.34675132,2.34675132,3.30508577,2.36336616,2.36336616,3.31297804,2.34385688,2.34385688,3.30396871,2.4160503,2.4160503,3.35219228,2.34383076,2.34383076,3.33056172,2.32993946,2.32993946,3.31391223,2.32949378,2.32949378,3.31189207,2.3251866,2.3251866,3.30924792,2.31231344,2.31231344,3.27906468,2.32123735,2.32123735,3.28773849,2.33669393,2.33669393,3.30031511,2.36001018,2.36001018,3.31067255,2.30967808,2.30967808,3.27760115,2.31529863,2.31529863,3.28496925,2.33483833,2.33483833,3.30296938,2.32949717,2.32949717,3.29944543,2.33898684,2.33898684,3.30502698,2.37509362,2.37509362,3.33579937,2.38923662,2.38923662,3.34494848,2.38920942,2.38920942,3.32932925,2.36947139,2.36947139,3.31118111,2.36271032,2.36271032,3.35517309,2.41835041,2.41835041,3.36653798,2.36618929,2.36618929,3.31807462,2.42416171,2.42416171,3.36944789,2.34993723,2.34993723,3.32910714,2.359300555507,2.359300555507,3.3523314714860004,2.3696774837720005,2.3696774837720005,3.3471019251400005,2.362492656478,2.362492656478,3.353323957817,2.353660589832,2.353660589832,3.3391664743719995,2.3404214515120003,2.3404214515120003,3.3472050427280005,2.357916219539,2.357916219539,3.356154388663,2.357421065684,2.357421065684,3.3518353286640004,2.401054575341,2.401054575341,3.386202952721,2.242,2.242,3.307,2.372,2.372,3.317,2.32,2.32,3.318,2.356,2.356,3.337
HH101 (NSP),FCN,2.247,2.247,3.841,2.325,2.325,3.993,2.229,2.229,3.807,2.19,2.19,3.78,2.181,2.181,3.725,2.173,2.173,3.815,2.179,2.179,3.775,2.205,2.205,3.789,2.157,2.157,3.685,2.287,2.287,3.952,2.156,2.156,3.78,2.234,2.234,3.87,2.301,2.301,3.968,2.216,2.216,3.794,2.145,2.145,3.657,2.23,2.23,3.827,2.184,2.184,3.721,2.267,2.267,3.926,2.237,2.237,3.859,2.201,2.201,3.807,2.269,2.269,3.835,2.18692584,2.18692584,3.74099346,2.2097237,2.2097237,3.78734414,2.18182976,2.18182976,3.73132401,2.19086717,2.19086717,3.74371368,2.17688971,2.17688971,3.73212791,2.14873272,2.14873272,3.67991356,2.1625066,2.1625066,3.706697,2.14835452,2.14835452,3.67750405,2.16794556,2.16794556,3.71560728,2.15054621,2.15054621,3.68455467,2.1923975,2.1923975,3.77939786,2.15161716,2.15161716,3.6744598,2.14081495,2.14081495,3.66562554,2.13994334,2.13994334,3.6640255,2.13671168,2.13671168,3.65978648,2.13658084,2.13658084,3.66332169,2.1383086,2.1383086,3.66036896,2.14513652,2.14513652,3.67405622,2.16536511,2.16536511,3.70983096,2.13457388,2.13457388,3.65927706,2.13364632,2.13364632,3.65213035,2.15086667,2.15086667,3.69412916,2.14268056,2.14268056,3.67636082,2.15494789,2.15494789,3.70143513,2.1753071,2.1753071,3.71313031,2.18700414,2.18700414,3.73817349,2.18295959,2.18295959,3.73437693,2.1646953,2.1646953,3.71195604,2.16485729,2.16485729,3.7533036,2.20380709,2.20380709,3.76873915,2.17194637,2.17194637,3.72066063,2.20467878,2.20467878,3.77002577,2.14959252,2.14959252,3.74158454,2.162475515495,2.162475515495,3.75031492802,2.166033046821,2.166033046821,3.748923897626,2.1591586021859994,2.1591586021859994,3.750431289113,2.150689706536,2.150689706536,3.742779872165,2.147974525809,2.147974525809,3.740976762557,2.1588331491099995,2.1588331491099995,3.75555904788,2.1574596407389994,2.1574596407389994,3.754710192346,2.1943567871180005,2.1943567871180005,3.781400080296,2.127,2.127,3.554,2.158,2.158,3.679,2.133,2.133,3.66,2.162,2.162,3.723
HH101 (NSP),FNO,3.419,2.478,1.78,3.553,2.6,1.864,3.404,2.459,1.776,3.367,2.428,1.745,3.323,2.399,1.717,3.372,2.431,1.721,3.318,2.381,1.726,3.366,2.416,1.748,3.283,2.355,1.685,3.507,2.56,1.834,3.309,2.393,1.701,3.408,2.467,1.765,3.525,2.58,1.849,3.373,2.44,1.752,3.263,2.338,1.67,3.397,2.46,1.76,3.312,2.381,1.707,3.478,2.53,1.805,3.421,2.479,1.771,3.389,2.442,1.743,3.432,2.493,1.801,3.41009785,2.4424063,1.75702606,3.44725935,2.47442364,1.77812263,3.40645022,2.43985649,1.7577349,3.41222646,2.44727847,1.76250424,3.39924279,2.43425752,1.75158695,3.34948256,2.39206667,1.71960143,3.3454651,2.39462938,1.71554332,3.35192709,2.3951284,1.72425262,3.34471941,2.39725933,1.71703765,3.34650071,2.38981801,1.71540387,3.42958841,2.45906558,1.7633992,3.36622864,2.40149264,1.73136094,3.35583786,2.39179183,1.72427875,3.35407883,2.39069493,1.72335937,3.35005888,2.38660106,1.72019144,3.30236492,2.35797073,1.69482149,3.32333312,2.37056601,1.70373077,3.33119023,2.37818228,1.70322133,3.3341703,2.38957135,1.71126045,3.29584033,2.35312532,1.69040719,3.3122088,2.36178074,1.69363091,3.33040057,2.3790875,1.69961056,3.33596341,2.37957031,1.70448622,3.32808966,2.37984092,1.69935107,3.38366162,2.42180023,1.74576628,3.40012554,2.4363591,1.75824395,3.39963363,2.43565338,1.75962397,3.3817394,2.41834922,1.74802349,3.54868403,2.51735302,1.76698384,3.42684861,2.45937698,1.76641171,3.34918913,2.40222239,1.71828991,3.44478781,2.47450796,1.79187625,3.51002924,2.48437748,1.75301061,3.545933359785,2.5144809233700007,1.7655153513670003,3.510736317754,2.4920513085440006,1.7613821552400002,3.558270856953,2.517171808196,1.770933749768,3.551026512157,2.509852181017,1.767183237383,3.583717991262,2.530991443773,1.768142186707,3.5918956257109995,2.539987281225,1.778003568426,3.5870837353390006,2.5363581808200006,1.776993716164,3.5949982813430004,2.557699178189001,1.7996347886220003,3.244,2.296,1.598,3.355,2.428,1.761,3.413,2.426,1.708,3.445,2.465,1.747
HH101 (NSP),H,0.787,0.787,0.787,0.831,0.831,0.831,0.79,0.79,0.79,0.785,0.785,0.785,0.769,0.769,0.769,0.731,0.731,0.731,0.778,0.778,0.778,0.77,0.77,0.77,0.736,0.736,0.736,0.817,0.817,0.817,0.756,0.756,0.756,0.825,0.825,0.825,0.829,0.829,0.829,0.775,0.775,0.775,0.73,0.73,0.73,0.769,0.769,0.769,0.739,0.739,0.739,0.787,0.787,0.787,0.772,0.772,0.772,0.761,0.761,0.761,0.83,0.83,0.83,0.7092097886,0.7092097886,0.7092097886,0.7272494848,0.7272494848,0.7272494848,0.7006751007,0.7006751007,0.7006751007,0.7094797617,0.7094797617,0.7094797617,0.7034284721,0.7034284721,0.7034284721,0.6921323178,0.6921323178,0.6921323178,0.7200997725,0.7200997725,0.7200997725,0.6866434027,0.6866434027,0.6866434027,0.7278115109,0.7278115109,0.7278115109,0.6995621596,0.6995621596,0.6995621596,0.7205568306,0.7205568306,0.7205568306,0.6800671414,0.6800671414,0.6800671414,0.6754329775,0.6754329775,0.6754329775,0.6737742282,0.6737742282,0.6737742282,0.6720908773,0.6720908773,0.6720908773,0.733492189,0.733492189,0.733492189,0.7090022997,0.7090022997,0.7090022997,0.6995621596,0.6995621596,0.6995621596,0.7278115108,0.7278115108,0.7278115108,0.733492189,0.733492189,0.733492189,0.7090022997,0.7090022997,0.7090022997,0.7103003527,0.7103003527,0.7103003527,0.6942527493,0.6942527493,0.6942527493,0.7161702252,0.7161702252,0.7161702252,0.7221733318,0.7221733318,0.7221733318,0.7409781308,0.7409781308,0.7409781308,0.7284777837,0.7284777837,0.7284777837,0.7206661046,0.7206661046,0.7206661046,0.7821710193,0.7821710193,0.7821710193,0.7271658941,0.7271658941,0.7271658941,0.7237549825,0.7237549825,0.7237549825,0.709183134,0.709183134,0.709183134,0.7715571921,0.7715571921,0.7715571921,0.6678091932,0.6678091932,0.6678091932,0.6859319118,0.6859319118,0.6859319118,0.6692577407,0.6692577407,0.6692577407,0.6694934241,0.6694934241,0.6694934241,0.6446918621,0.6446918621,0.6446918621,0.6545036735,0.6545036735,0.6545036735,0.6552014925,0.6552014925,0.6552014925,0.6913973347,0.6913973347,0.6913973347,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
HH101 (NSP),H2,0.727,0.727,1.008,0.749,0.749,1.034,0.735,0.735,1.013,0.709,0.709,1.013,0.708,0.708,0.992,0.695,0.695,1.002,0.721,0.721,1.004,0.722,0.722,1.015,0.703,0.703,0.975,0.743,0.743,1.022,0.709,0.709,0.981,0.735,0.735,1.016,0.751,0.751,1.029,0.724,0.724,0.998,0.701,0.701,0.971,0.723,0.723,1.001,0.709,0.709,0.985,0.72,0.72,0.993,0.713,0.713,0.986,0.712,0.712,0.99,0.741,0.741,1.027,0.69484947,0.69484947,0.97286275,0.70331007,0.70331007,0.98247951,0.69148513,0.69148513,0.9691275,0.69767648,0.69767648,0.97377184,0.69416074,0.69416074,0.96897097,0.68655027,0.68655027,0.95945779,0.69869518,0.69869518,0.97122475,0.68435513,0.68435513,0.95756213,0.70214751,0.70214751,0.97476282,0.68963273,0.68963273,0.96226543,0.6935497,0.6935344,1.02497396,0.68120657,0.68120657,0.95646476,0.68122866,0.68122866,0.95478846,0.6817089,0.6817089,0.9545756,0.68028063,0.68028063,0.95338074,0.70993188,0.70993188,0.97952718,0.69660032,0.69660032,0.96780641,0.68907069,0.68907069,0.96199625,0.70199879,0.70199879,0.97478711,0.70958684,0.70958684,0.97927474,0.69574499,0.69574499,0.96717143,0.68463434,0.68464688,0.87368925,0.69798599,0.69797399,0.99787746,0.69229283,0.69229344,0.93626248,0.70446404,0.70446404,0.98115465,0.71490626,0.71490626,0.99186188,0.70593571,0.70593571,0.98019386,0.69856247,0.69856247,0.97196969,0.67877095,0.67877095,0.95506665,0.70319545,0.70319545,0.98201849,0.69915725,0.69915725,0.97138458,0.69682298,0.69682298,0.97185367,0.67860665,0.67860665,0.95241938,0.6786119757169999,0.6786119757169999,0.954840348081,0.691925383145,0.691925383145,0.9689013469109998,0.684699238626,0.684699238626,0.961881936539,0.6872236691149999,0.6872236691149999,0.963163218282,0.6692051532810002,0.6692051532810002,0.944380485394,0.6773914945449999,0.6773914945449999,0.953207220691,0.6792206846519999,0.6792206846519999,0.954699771768,0.696357654535,0.696357654535,0.9718262334609998,0.683,0.683,0.958,0.679,0.679,0.95,0.678,0.678,0.948,0.678,0.678,0.948
HH101 (NSP),H2O,1.452,1.515,1.479,1.6,1.592,1.585,1.423,1.495,1.456,1.423,1.499,1.457,1.335,1.453,1.392,1.448,1.504,1.469,1.343,1.459,1.394,1.375,1.481,1.434,1.31,1.43,1.368,1.561,1.564,1.552,1.391,1.451,1.408,1.487,1.534,1.507,1.579,1.572,1.564,1.412,1.485,1.444,1.285,1.414,1.348,1.462,1.507,1.485,1.358,1.456,1.408,1.527,1.554,1.529,1.464,1.521,1.484,1.414,1.487,1.455,1.45,1.513,1.474,1.39262191,1.47885759,1.43294612,1.42557305,1.49855754,1.45873996,1.39351975,1.47789973,1.43266654,1.40386458,1.48118585,1.43881363,1.39249145,1.47381111,1.42912666,1.34195737,1.44450548,1.39087328,1.3422237,1.44646216,1.3921664,1.34759923,1.44708892,1.39484845,1.3463924,1.44911205,1.39552749,1.33746648,1.44262369,1.38781958,1.41939933,1.49246856,1.45162406,1.33562102,1.44834655,1.39281702,1.32692459,1.44041878,1.38440357,1.3270408,1.43945019,1.38375527,1.3235772,1.43784185,1.38141112,1.30067717,1.41750664,1.35778053,1.31590501,1.42708199,1.36945311,1.32719827,1.43728351,1.37941488,1.34163858,1.44643634,1.39156425,1.29691169,1.41544444,1.35464551,1.30752969,1.42276919,1.36253643,1.32623769,1.4423226,1.38135535,1.32673323,1.43980027,1.38056119,1.32851131,1.44448488,1.38343214,1.36804032,1.46145233,1.41212886,1.3819391,1.46941218,1.42312779,1.39373795,1.47138919,1.42983922,1.37805699,1.46118348,1.41755463,1.37891713,1.47254442,1.42451158,1.4070205,1.48929152,1.44491649,1.34875606,1.45104037,1.39668033,1.41771252,1.48941682,1.45011136,1.38004709,1.46530769,1.41919036,1.3773871379420002,1.471557398912,1.423222023342,1.388367711529,1.472873885771,1.428530405839,1.394882397511,1.47577382425,1.4325079260329996,1.390257775233,1.470324650646,1.4284731313609995,1.3713151858359998,1.467077905589,1.418239207698,1.3914735095119997,1.476117967809,1.4318602778830003,1.3925068848360005,1.475313890645,1.432111813999,1.4112452674889997,1.487626221641,1.4474070375949997,1.169,1.362,1.263,1.401,1.47,1.431,1.32,1.434,1.374,1.362,1.46,1.406
HH101 (NSP),HBO,2.171,2.171,3.195,2.26,2.26,3.319,2.149,2.149,3.159,2.123,2.123,3.084,2.115,2.115,3.114,2.152,2.152,3.109,2.111,2.111,3.157,2.135,2.135,3.202,2.076,2.076,3.052,2.233,2.233,3.281,2.116,2.116,3.107,2.201,2.201,3.244,2.247,2.247,3.295,2.148,2.148,3.152,2.06,2.06,3.023,2.167,2.167,3.171,2.107,2.107,3.085,2.209,2.209,3.246,2.173,2.173,3.194,2.145,2.145,3.156,2.185,2.185,3.193,2.13109252,2.13109252,3.19139353,2.15346497,2.15346497,3.21846938,2.13207664,2.13207664,3.20176281,2.14506831,2.14506831,3.21340264,2.13326322,2.13326322,3.20347238,2.09571727,2.09571727,3.13897578,2.09740745,2.09740745,3.1132289,2.09977805,2.09977805,3.15217347,2.10096628,2.10096628,3.11178425,2.09272881,2.09272881,3.12564962,2.145995,2.145995,3.21922508,2.09147954,2.09147954,3.15220831,2.082539,2.082539,3.14010502,2.08349253,2.08349253,3.13969187,2.08023007,2.08023007,3.13671195,2.0614053,2.0614053,3.04263586,2.07356674,2.07356674,3.08354961,2.08550347,2.08550347,3.11733652,2.09769567,2.09769567,3.10790573,2.05874948,2.05874948,3.03977494,2.06750392,2.06750392,3.07760757,2.08347887,2.08347887,3.09539611,2.08350269,2.08350269,3.11412977,2.08534474,2.08534474,3.09166935,2.11024678,2.11024678,3.14216809,2.11816536,2.11816536,3.14473221,2.13290248,2.13290248,3.17900096,2.11866544,2.11866544,3.17062,2.11919691,2.11919691,3.22853702,2.14173557,2.14173557,3.19503971,2.10442756,2.10442756,3.11455009,2.15250347,2.15250347,3.20970776,2.11589156,2.11589156,3.23967952,2.116764505213,2.116764505213,3.224972552657,2.125699367095,2.125699367095,3.2374035480590004,2.1273846434219994,2.1273846434219994,3.2689384326060003,2.12380797746,2.12380797746,3.2658697298259995,2.110600393023,2.110600393023,3.2412703316,2.125898951476,2.125898951476,3.2649780730180007,2.126769612075,2.126769612075,3.2666446511900005,2.153728884314,2.153728884314,3.27428074143,1.991,1.991,2.887,2.142,2.142,3.246,2.07,2.07,3.113,2.1,2.1,3.171
HH101 (NSP),HBS,4.389,4.389,6.763,4.488,4.488,6.902,4.341,4.341,6.7,4.322,4.322,6.621,4.311,4.311,6.707,4.211,4.211,6.565,4.357,4.357,6.78,4.325,4.325,6.741,4.248,4.248,6.573,4.397,4.397,6.806,4.174,4.174,6.503,4.322,4.322,6.743,4.418,4.418,6.829,4.321,4.321,6.681,4.233,4.233,6.546,4.302,4.302,6.643,4.273,4.273,6.587,4.352,4.352,6.744,4.321,4.321,6.694,4.192,4.192,6.568,4.416,4.416,6.765,4.27365194,4.27365194,6.69592675,4.30176594,4.30176594,6.72860693,4.26611784,4.26611784,6.70045823,4.28154273,4.28154273,6.71701934,4.24807867,4.24807867,6.6902553,4.20437983,4.20437983,6.61247188,4.22397882,4.22397882,6.60217383,4.2050618,4.2050618,6.6233185,4.2329332,4.2329332,6.60588314,4.20628584,4.20628584,6.60296248,4.25840287,4.25840287,6.70351772,4.21494669,4.21494669,6.64941346,4.18066729,4.18066729,6.61828294,4.18152923,4.18152923,6.61685051,4.17730787,4.17730787,6.61300562,4.17187603,4.17187603,6.51336644,4.18412367,4.18412367,6.55346925,4.20592957,4.20592957,6.60796296,4.23272721,4.23272721,6.60782422,4.1715059,4.1715059,6.51514661,4.18319283,4.18319283,6.55873387,4.19799607,4.19799607,6.57096218,4.18919479,4.18919479,6.58280974,4.20370483,4.20370483,6.57063658,4.25506082,4.25506082,6.64276878,4.26376589,4.26376589,6.6458388,4.25401794,4.25401794,6.65773446,4.21681167,4.21681167,6.63126538,4.20140741,4.20140741,6.67702317,4.30210688,4.30210688,6.7158369,4.23641943,4.23641943,6.60734008,4.27670633,4.27670633,6.68592008,4.1592014,4.1592014,6.65967547,4.190826396795001,4.190826396795001,6.661945228888999,4.211424905771,4.211424905771,6.697668040115999,4.18712155649,4.18712155649,6.707123550904999,4.169139684056,4.169139684056,6.692914438720998,4.152496236614,4.152496236614,6.647920296033,4.176049692146999,4.176049692146999,6.683881168015999,4.173886958409001,4.173886958409001,6.684575701955,4.252271496271999,4.252271496271999,6.736547428211,4.313,4.313,6.522,4.242,4.242,6.715,4.205,4.205,6.651,4.211,4.211,6.678
HH101 (NSP),HCCCl,4.161,4.161,8.665,4.286,4.286,8.937,4.109,4.109,8.496,4.07,4.07,8.627,4.047,4.047,8.458,3.972,3.972,8.525,4.062,4.062,8.519,4.061,4.061,8.44,4.0,4.0,8.354,4.197,4.197,8.821,3.929,3.929,8.401,4.107,4.107,8.721,4.219,4.219,8.849,4.091,4.091,8.549,3.981,3.981,8.301,4.103,4.103,8.613,4.046,4.046,8.453,4.157,4.157,8.754,4.113,4.113,8.644,4.029,4.029,8.493,4.185,4.185,8.557,4.0494379,4.0494379,8.35694188,4.08488294,4.08488294,8.44875591,4.04023236,4.04023236,8.31882008,4.05183322,4.05183322,8.31906114,4.01913668,4.01913668,8.27489988,3.9751892,3.9751892,8.22523382,3.99589769,3.99589769,8.31670506,3.97573533,3.97573533,8.21161591,4.00504477,4.00504477,8.34477263,3.97690883,3.97690883,8.24591654,4.03967806,4.03967806,8.36121789,3.99117542,3.99117542,8.21543669,3.96075334,3.96075334,8.18310121,3.95968525,3.95968525,8.17957084,3.95499096,3.95499096,8.17267677,3.93591081,3.93591081,8.16204842,3.94944841,3.94944841,8.16472481,3.9666409,3.9666409,8.19694582,4.00034839,4.00034839,8.32172082,3.93258613,3.93258613,8.14586772,3.94077739,3.94077739,8.12371538,3.97302043,3.97302043,8.28645905,3.96179123,3.96179123,8.22620213,3.97947332,3.97947332,8.31068457,4.02252774,4.02252774,8.26617197,4.03408982,4.03408982,8.29489811,4.02871804,4.02871804,8.29135341,3.99433664,3.99433664,8.24371228,3.99459005,3.99459005,8.24871039,4.07977357,4.07977357,8.43245288,4.00883797,4.00883797,8.35052958,4.06040792,4.06040792,8.31724242,3.94475331,3.94475331,8.10534661,3.985067517783,3.985067517783,8.225082627645,3.989233076127999,3.989233076127999,8.176712384106,3.969417854199999,3.969417854199999,8.102118117346999,3.951356978759999,3.951356978759999,8.075231934789999,3.952569369802,3.952569369802,8.145529705942,3.97091139564,3.97091139564,8.146689451360002,3.9671246512989993,3.9671246512989993,8.135714237977998,4.041297406487,4.041297406487,8.24450146054,4.005,4.005,8.165,4.008,4.008,8.182,3.937,3.937,8.048,3.98,3.98,8.157
HH101 (NSP),HCCF,2.928,2.928,5.003,3.038,3.038,5.165,2.88,2.88,4.955,2.821,2.821,4.931,2.82,2.82,4.878,2.791,2.791,4.897,2.812,2.812,4.926,2.861,2.861,4.956,2.801,2.801,4.822,2.974,2.974,5.106,2.802,2.802,4.868,2.921,2.921,5.041,2.994,2.994,5.123,2.88,2.88,4.94,2.786,2.786,4.79,2.905,2.905,4.963,2.846,2.846,4.862,2.951,2.951,5.078,2.91,2.91,5.009,2.847,2.847,4.93,2.945,2.945,4.998,2.81875414,2.81875414,4.86220498,2.85093529,2.85093529,4.91382335,2.80764623,2.80764623,4.84627391,2.81976488,2.81976488,4.85137466,2.7938244,2.7938244,4.82992847,2.76335029,2.76335029,4.78736,2.79143686,2.79143686,4.82629027,2.7605129,2.7605129,4.78301122,2.80119829,2.80119829,4.83911385,2.76875884,2.76875884,4.79498508,2.81531586,2.81531586,4.8794366,2.75950716,2.75950716,4.78588939,2.73952062,2.73952062,4.77064455,2.73942637,2.73942637,4.76824584,2.735038,2.735038,4.7638827,2.7436102,2.7436102,4.77420673,2.74782444,2.74782444,4.76731449,2.75745359,2.75745359,4.7725625,2.79586978,2.79586978,4.82811909,2.73966603,2.73966603,4.76608414,2.73785296,2.73785296,4.74833956,2.7769356,2.7769356,4.81307666,2.75907079,2.75907079,4.78630203,2.7849539,2.7849539,4.82423537,2.79830035,2.79830035,4.83247319,2.81011465,2.81011465,4.86022094,2.80774209,2.80774209,4.84687336,2.77722822,2.77722822,4.8168776,2.7614726,2.7614726,4.82375012,2.84708678,2.84708678,4.89919017,2.80809704,2.80809704,4.84494863,2.82408547,2.82408547,4.8830028,2.72110953,2.72110953,4.77168812,2.7558450744039997,2.7558450744039997,4.818134577052,2.752400381843,2.752400381843,4.797853565762001,2.727584589802999,2.727584589802999,4.774257907918001,2.711710084156999,2.711710084156999,4.759962747331,2.7231790416879997,2.7231790416879997,4.7874708033490005,2.734755332404999,2.734755332404999,4.793702718287001,2.7309167734269995,2.7309167734269995,4.788794723115999,2.794750773741,2.794750773741,4.838680173153,2.805,2.805,4.699,2.766,2.766,4.78,2.715,2.715,4.71,2.748,2.748,4.774
HH101 (NSP),HCHO,1.975,2.774,3.4,2.039,2.949,3.55,1.965,2.71,3.354,1.936,2.704,3.328,1.925,2.668,3.294,1.9,2.711,3.302,1.921,2.632,3.305,1.951,2.7,3.333,1.899,2.606,3.251,2.009,2.899,3.494,1.877,2.735,3.347,1.975,2.84,3.453,2.021,2.92,3.513,1.95,2.726,3.348,1.889,2.578,3.228,1.957,2.786,3.37,1.92,2.666,3.277,1.984,2.85,3.457,1.96,2.779,3.396,1.936,2.761,3.348,1.995,2.747,3.375,1.93580951,2.68888742,3.32853203,1.95294317,2.73051021,3.36701481,1.93346649,2.68459777,3.32186705,1.93916204,2.69259991,3.32751418,1.92625788,2.67548389,3.31093122,1.90432933,2.62830707,3.26739538,1.90943259,2.63764129,3.27913454,1.90607251,2.63206823,3.26853496,1.91279409,2.64413036,3.28451752,1.90354183,2.62625349,3.26760968,1.93447288,2.71027252,3.34019148,1.91599278,2.62083055,3.28098076,1.90671218,2.61122479,3.26819374,1.90629995,2.61105442,3.26742907,1.90369843,2.60664091,3.26389139,1.89108741,2.56719282,3.22392891,1.89469769,2.5887355,3.2369384,1.89487574,2.6042392,3.2520982,1.90866314,2.63319378,3.275506,1.88795856,2.55955721,3.21830169,1.88726975,2.57082224,3.2250653,1.89604351,2.61933869,3.26388969,1.89457592,2.61464708,3.25766523,1.89782082,2.62329908,3.26734166,1.9284414,2.64516272,3.29301463,1.93787545,2.65662226,3.30692257,1.93594259,2.67644064,3.3086691,1.9220025,2.65808606,3.28770819,1.92243417,2.68029513,3.34877908,1.94789645,2.71072802,3.35172227,1.91391775,2.64835902,3.28900388,1.95221014,2.68860011,3.33048817,1.90190843,2.64673895,3.30674565,1.9203554831080003,2.6751820067290004,3.343740833637,1.918692160895,2.661575283105,3.323971824285,1.915326825814,2.659097168926,3.328196720827,1.910336986167,2.653108304127,3.319665419965,1.911985390454,2.665306938045,3.340694690986,1.920247377494,2.678647246401,3.35050189929,1.918904197843,2.6768370774720007,3.347083524545001,1.9499666333000003,2.710192672357,3.379427754148,1.864,2.465,3.18,1.931,2.678,3.292,1.892,2.581,3.257,1.912,2.633,3.288
HH101 (NSP),HCN,2.149,2.149,3.419,2.214,2.214,3.5,2.133,2.133,3.396,2.087,2.087,3.392,2.093,2.093,3.372,2.047,2.047,3.359,2.09,2.09,3.384,2.13,2.13,3.415,2.068,2.068,3.327,2.172,2.172,3.454,2.022,2.022,3.302,2.143,2.143,3.437,2.185,2.185,3.467,2.117,2.117,3.38,2.058,2.058,3.316,2.118,2.118,3.388,2.089,2.089,3.346,2.154,2.154,3.445,2.13,2.13,3.412,2.088,2.088,3.38,2.168,2.168,3.432,2.08783004,2.08783004,3.32306362,2.10801251,2.10801251,3.35269603,2.08149586,2.08149586,3.30933979,2.08862253,2.08862253,3.31813229,2.07316163,2.07316163,3.30363785,2.05089186,2.05089186,3.27758304,2.06654822,2.06654822,3.31331958,2.04959878,2.04959878,3.27023489,2.072139,2.072139,3.32264174,2.05367277,2.05367277,3.28728955,2.08603549,2.08603549,3.33448143,2.05851025,2.05851025,3.27085709,2.04566155,2.04566155,3.25867663,2.04506168,2.04506168,3.25734538,2.04242812,2.04242812,3.25447095,2.04524377,2.04524377,3.29161603,2.04443692,2.04443692,3.27695662,2.04836853,2.04836853,3.28663076,2.06963342,2.06963342,3.32170714,2.04334037,2.04334037,3.29163111,2.03975102,2.03975102,3.27687938,2.0556925,2.0556925,3.30866381,2.04635442,2.04635442,3.28455418,2.06001272,2.06001272,3.31721911,2.08013121,2.08013121,3.31361907,2.09103327,2.09103327,3.33115727,2.08239849,2.08239849,3.30732589,2.06301394,2.06301394,3.2818746,2.06122122,2.06122122,3.30689923,2.10518097,2.10518097,3.35092242,2.07507288,2.07507288,3.32887095,2.09883629,2.09883629,3.32295244,2.03850252,2.03850252,3.28152367,2.058770195704,2.058770195704,3.303487302581,2.0608431247549994,2.0608431247549994,3.3062778277469995,2.0500835510469995,2.0500835510469995,3.292225818572,2.041309312564,2.041309312564,3.28051437778,2.041757190649,2.041757190649,3.281496681775,2.050956623213,2.050956623213,3.290987920281,2.0491329234460003,2.0491329234460003,3.2885970006639997,2.087675267114,2.087675267114,3.327869738926,2.066,2.066,3.343,2.057,2.057,3.236,2.039,2.039,3.261,2.061,2.061,3.295
