,,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,WFT,WFT,WFT,WFT
HR46,ethene,4.1536095799999995,4.232808876666667,4.109801953333333,4.1074248933333335,4.0551818299999995,4.012856473333333,4.036780393333333,4.136154159999999,4.032836723333333,4.1631570333333325,3.9599620399999993,4.154297166666667,4.183030866666666,4.093408793333333,4.023379483333333,4.138593876666667,4.086357133333333,4.139982403333333,4.109700303333334,4.080641526666666,4.14686339,4.065124876666666,4.0923673266666665,4.050627136666666,4.051983856666666,4.018842043333333,4.00671954,4.03154085,4.0031499833333335,4.039390683333333,4.012261203333333,4.035686233333333,4.023959513333333,4.0008707533333325,3.999961466666666,3.99666689,3.9920350266666667,3.9960481399999996,3.98930918,4.0283791466666665,3.984621303333333,3.9767584,4.01918741,4.004214313333333,4.025418356666666,4.05278888,4.063319906666667,4.049228506666666,4.017482323333333,4.029632256666666,4.094385203333333,4.04283347,4.05871739,3.948628853333333,4.022712892226334,3.994715685657667,3.969917586301,3.955050827821667,3.9962996183423343,3.998208978013667,3.9912367508536666,4.056977827284666,4.114929663246838,3.9893789510904822,3.926400448546659,3.938975289872386
HR46,propane,6.081086646666667,6.270234153333334,5.988613399999999,6.000858200000001,5.981530976666666,5.968965093333333,5.939050603333333,6.066913629999999,5.863576583333334,6.213342203333333,5.944597923333333,6.162379606666666,6.2548413499999995,6.023115973333333,5.833133139999999,6.08567923,5.95323336,6.1415530799999996,6.063529543333333,6.031798706666667,6.04166169,5.943993289999999,5.99709945,5.932527449999999,5.9486273233333335,5.912377159999999,5.870023743333332,5.897119019999999,5.871537256666667,5.909611329999999,5.87175201,5.956284659999999,5.881048586666666,5.8675934566666665,5.866797069999999,5.8603956366666665,5.808308779999999,5.827617606666667,5.82898418,5.8897521799999994,5.793671476666667,5.79124204,5.863544726666667,5.85019157,5.871512036666666,5.900699673333333,5.9180891933333335,5.949270333333333,5.922625746666666,5.886045336666666,5.9811065,5.90447154,5.934688843333333,5.808842453333334,5.872157005788999,5.857477463096332,5.827127358968333,5.826558643539333,5.838547142224,5.8555333221089985,5.854069062001333,5.9308271628149996,5.690640732331077,5.9135724985643,5.792887898958971,5.856844286684148
HR46,1-3-butadiene,8.4956861,8.669036453333334,8.352406353333333,8.449495736666666,8.24089418,8.27161501,8.201541083333332,8.415209313333332,8.251785120000001,8.54190366,8.164916143333333,8.53674904,8.576784223333332,8.376793969999998,8.227848486666666,8.552359506666665,8.408400066666665,8.498708566666666,8.42815679,8.440886419999998,8.393960833333331,8.256971983333333,8.326459563333334,8.20945997,8.197545126666665,8.127284333333332,8.136432203333332,8.223150216666667,8.117441153333333,8.245513086666666,8.160666333333333,8.187081339999999,8.146698243333333,8.104046839999999,8.10130367,8.095645379999999,8.102576393333333,8.104544723333333,8.086028686666666,8.2101117,8.078434586666665,8.04193325,8.202273463333333,8.146910323333334,8.221937783333333,8.202746986666664,8.222210399999998,8.201071063333332,8.140626746666666,8.195836896666666,8.331062956666667,8.251504983333334,8.207993243333332,7.962525676666665,8.170175651326998,8.059063431433,7.981032941782999,7.950495461989666,8.104930840632331,8.081322359344998,8.061706163456998,8.190959103218667,8.397286822519488,8.008763058699778,7.862394777927013,7.888131859521355
HR46,isobutene,7.885660710000001,8.109196146666665,7.755316743333333,7.81654709,7.720697573333333,7.723674786666668,7.671862793333333,7.8476493366666675,7.621433793333333,8.022870323333333,7.675259013333333,7.980396763333333,8.069996926666665,7.800360036666666,7.58749657,7.897860476666667,7.7407176699999996,7.943551633333333,7.8511230266666665,7.827208613333333,7.818374613333334,7.697589943333334,7.764155696666667,7.673806003333333,7.68295588,7.628638643333333,7.597929246666666,7.644837996666666,7.594469176666665,7.66199304,7.605696679999999,7.6804861,7.613929543333333,7.588630206666666,7.587361319999999,7.5799881566666665,7.526803516666666,7.548011563333334,7.541427823333334,7.631388210000001,7.505449913333333,7.4942907566666666,7.60759998,7.5815710266666665,7.619830296666667,7.6406481233333325,7.659253986666667,7.685323563333334,7.644853206666667,7.629089723333333,7.751776106666666,7.659583463333334,7.675827636666666,7.477268933333332,7.606201592360333,7.546059932295667,7.493609705126666,7.483280521407665,7.5577474894293335,7.560457973131666,7.551670536064333,7.659778245380999,7.516050947900131,7.604144536942192,7.453696433947654,7.520340558176994
HR46,1-pentene,9.764200453333334,10.049648219999998,9.592983773333334,9.67326403,9.57627214,9.563059756666664,9.501407926666667,9.734519293333333,9.437644073333333,9.953571859999998,9.52989668,9.894083779999999,10.015241176666667,9.666843156666665,9.394773903333332,9.808915169999999,9.598545966666666,9.861565873333333,9.740659563333333,9.71588815,9.67305588,9.53716624,9.619561136666666,9.509221893333333,9.522790176666664,9.455830726666665,9.418385766666667,9.473397716666666,9.415108326666665,9.494125480000001,9.426823303333332,9.52150693,9.435489933333333,9.406808569999999,9.404912826666665,9.395864346666665,9.31661938,9.35001155,9.343914696666666,9.454430943333332,9.28902421,9.280864143333334,9.429068106666666,9.398030853333333,9.443953726666665,9.461269466666666,9.481013996666666,9.527129823333333,9.481719126666665,9.45733512,9.602402823333332,9.489120563333332,9.51093006,9.266790663333332,9.426557448246665,9.348376230206998,9.284951220999332,9.275128373701332,9.369482828003,9.371652937310333,9.361096110935001,9.490733998101,9.278549775425123,9.433182075841094,9.236302763284897,9.329529145820445
HR46,water,1.4831464733333333,1.5887740699999997,1.4564639866666664,1.4312238266666668,1.3949058899999998,1.4455389833333332,1.4137662499999997,1.42890036,1.36858614,1.5550426833333333,1.41441853,1.50442134,1.568502393333333,1.4454447566666666,1.3483837766666666,1.4795004533333334,1.4037058999999998,1.5340680933333335,1.4879291833333332,1.45046393,1.4755029066666667,1.4366057100000003,1.4627517399999999,1.4364998166666665,1.4430912433333332,1.43359988,1.3942318033333332,1.3953716166666665,1.3983054966666666,1.39875558,1.3910803833333332,1.4562773933333333,1.39407454,1.3857225533333333,1.3852213,1.3827493333333332,1.3603722166666667,1.37256953,1.3830579866666666,1.3949484833333332,1.3573781233333335,1.3660199266666666,1.3850637633333334,1.3841447833333334,1.3872259699999998,1.4156476366666664,1.4265871333333333,1.4334512633333332,1.4207306,1.42725193,1.4488607166666665,1.4005637966666664,1.45419934,1.4234048766666665,1.4259801906113332,1.4318199455910001,1.4363280687693332,1.4316359967959997,1.4208511326116664,1.4351235053346665,1.4352832650606668,1.4507220261196665,1.2655259117623423,1.4334124249286018,1.3755728147607296,1.4088379545699383
HR46,methanol,3.194115626666666,3.3377714733333335,3.1435435766666666,3.1284008999999995,3.09345965,3.143841313333333,3.089351426666667,3.1385327333333337,3.0373518,3.2938612166666665,3.102526056666667,3.2347984800000003,3.3156711100000003,3.1464139266666664,3.0119454599999997,3.1831857733333333,3.085200726666667,3.255016453333333,3.1938179966666667,3.154203583333333,3.17567135,3.1129637233333334,3.150596433333333,3.1087280133333337,3.118621356666666,3.100716753333333,3.057008913333333,3.0677779666666667,3.06011027,3.074484953333333,3.0556644766666663,3.133178963333333,3.0596101866666663,3.049367966666666,3.0486199533333336,3.0445804333333326,3.0135259100000003,3.0276802333333332,3.0364122433333334,3.06532161,3.0066649733333333,3.0115097366666665,3.0500066566666666,3.0441236733333334,3.0543952966666663,3.08260473,3.097061283333333,3.110777956666667,3.0923135533333337,3.0883773399999996,3.134395903333333,3.075166793333333,3.1241582566666666,3.0620123866666664,3.0838674735013325,3.081348497742666,3.0749863761936664,3.0704949421066665,3.069368781732,3.0847362642953335,3.0840749708529995,3.1207273956889994,2.906138139356037,3.0965167458242955,3.0207464654543945,3.0664517703049774
HR46,ethanol,5.010553486666667,5.221460943333334,4.922670403333333,4.922122306666666,4.875156663333334,4.930300383333333,4.848513026666666,4.948715036666666,4.782404756666667,5.1621362600000005,4.88677981,5.08587983,5.19897563,4.945940776666665,4.746764283333333,5.009981216666667,4.863075846666666,5.100066863333333,5.010178383333333,4.966641109999999,4.968423986666666,4.886364943333333,4.941521736666666,4.8783549866666664,4.89244561,4.862758159999999,4.807656926666667,4.82630301,4.811442099999999,4.836831596666666,4.806589216666667,4.909610086666666,4.813420709999999,4.799587416666666,4.79844915,4.792544183333333,4.736498283333333,4.76072164,4.77049491,4.8196067566666665,4.723865576666666,4.730405393333333,4.797873586666666,4.788160296666666,4.804662029999999,4.83799466,4.856038476666667,4.8853263899999995,4.860635139999999,4.846964239999999,4.919709149999999,4.835474326666667,4.893346656666666,4.789133086666666,4.836394643523333,4.821452007036666,4.805105243924666,4.800830122541332,4.812408573180666,4.830142447097,4.828275619206999,4.886504737762666,4.586270586381517,4.861384464552434,4.744751581720222,4.81500581989163
HR46,methylformate,5.088086186666667,5.315597453333333,5.003452253333333,4.992055643333333,4.936660496666667,5.020232226666666,4.922478653333333,5.00927843,4.84368708,5.258246006666666,4.961491546666666,5.144109899999999,5.292378103333332,5.0205879499999995,4.800935553333333,5.073968576666666,4.914092459999999,5.192813143333334,5.094835683333333,5.040767796666666,5.048067793333333,4.992433133333333,5.05014016,4.990558686666667,5.005821693333333,4.98026709,4.907560576666667,4.9108935166666665,4.9161380433333335,4.91826066,4.900949476666666,5.026230496666667,4.917334196666666,4.903139576666666,4.9016288800000005,4.8954241,4.810794013333333,4.847174316666667,4.866696149999999,4.901654306666666,4.798627296666666,4.818951963333333,4.879807099999999,4.880417586666667,4.883335626666666,4.9324835799999995,4.9496716166666666,4.989394736666666,4.9684673366666665,4.992900623333332,5.0201315200000005,4.91804014,5.016759783333333,4.949968936666666,4.982838986008333,4.968738980188666,4.974303872763999,4.969650837259666,4.976305298568,4.997753704333667,4.996324427234001,5.040237137531999,4.592882017202956,4.991478592945954,4.855835346839044,4.948263057775601
HR46,methylacetate,6.865899923333334,7.1529442466666655,6.747188963333333,6.7532739,6.6904562033333335,6.790535236666667,6.664777206666667,6.791830686666666,6.56480211,7.092133703333333,6.722947096666666,6.96379816,7.13622608,6.789908650000001,6.511945663333333,6.86847503,6.66347302,7.011050203333333,6.885703596666667,6.823952463333333,6.806612006666666,6.72759398,6.801171916666666,6.721927769999999,6.742383089999999,6.70861448,6.62766992,6.641008683333333,6.635934303333333,6.652365356666666,6.622342079999999,6.769341143333333,6.636124653333333,6.621289216666666,6.619485846666667,6.61169841,6.510723756666666,6.55346474,6.573098376666666,6.62858056,6.493357759999999,6.5126248833333324,6.602404579999999,6.5969171200000005,6.608938589999999,6.651691663333333,6.672485719999999,6.729825876666667,6.705195026666666,6.7100727566666665,6.76528763,6.649541993333333,6.747334013333333,6.645178773333332,6.694773797860998,6.670720308073332,6.664547802970331,6.661682363759665,6.678083425273,6.700804551102999,6.698947624515999,6.759245302950331,6.240865611274002,6.717816125012769,6.554320617963692,6.670626118579079
HR46,acetone,6.299551306666666,6.58451933,6.17207169,6.195763616666667,6.127060676666667,6.193671586666666,6.100412096666666,6.22032445,6.014581463333333,6.515008686666666,6.157665616666667,6.43651942,6.559142366666666,6.221224156666666,5.969187203333332,6.30637939,6.114074969999999,6.430996473333332,6.30807085,6.2691291133333324,6.2268839966666665,6.145186256666666,6.21643076,6.13424324,6.150437323333333,6.114458946666667,6.048746146666666,6.072653969999999,6.053042,6.08560164,6.047788943333332,6.16996432,6.054849646666666,6.039079663333333,6.038022636666666,6.030826463333334,5.947849276666666,5.9824958766666665,5.998933846666667,6.06118036,5.931008299999999,5.9425196133333325,6.0357211,6.023693523333333,6.043921173333333,6.073715839999999,6.0922961566666665,6.13686184,6.1091386666666665,6.122748386666666,6.18928265,6.085173909999999,6.142883106666666,6.031509146666666,6.105377123856333,6.063919687908667,6.046772722109667,6.040042500025667,6.081810400949334,6.096445989276668,6.091388441843334,6.158744971873667,5.765153042064806,6.111267053496779,5.972498244764298,6.064298506808917
HR46,acetaldehyde,4.563433413333334,4.792304846666667,4.4683619666666665,4.474536566666666,4.409238346666667,4.473376836666666,4.39601321,4.477733846666666,4.333033433333332,4.72801553,4.450935923333334,4.663289539999999,4.762865943333333,4.49393585,4.29724639,4.55922788,4.406517693333333,4.65638198,4.55962391,4.532106773333332,4.505965173333333,4.44060116,4.49808181,4.43167419,4.443345433333333,4.416220653333333,4.35933118,4.378511323333333,4.362435036666666,4.3885909866666655,4.358834006666666,4.4599831199999995,4.363692873333332,4.349576003333333,4.34883563,4.343226703333333,4.284432763333332,4.30939475,4.325232306666667,4.371403343333332,4.272724566666666,4.282079343333333,4.348865409999999,4.339602266666667,4.35507855,4.386116946666666,4.40292672,4.42803248,4.40331946,4.430966213333333,4.476708726666667,4.390514446666666,4.4401182299999995,4.3637694,4.419613341857667,4.390769303911666,4.381937073555332,4.374475610833667,4.403095928988333,4.416997786569,4.412959926333333,4.4642785718703335,4.154617270152923,4.405144896775748,4.305322135120291,4.371936002558552
HR46,acetic-acid,5.112116343333334,5.356112816666666,5.021960053333333,5.0025495766666666,4.951785006666666,5.01636494,4.9510541733333335,5.0316880600000005,4.853844613333333,5.291702353333333,4.968391903333333,5.183275559999999,5.326593773333333,5.0378513499999995,4.80882912,5.103461206666667,4.933175763333333,5.22992846,5.123854913333332,5.064661896666666,5.068171806666666,5.005940446666667,5.06662566,5.003521733333334,5.018465063333333,4.992018476666666,4.91630983,4.920805443333333,4.9251204133333335,4.928875813333333,4.909662073333333,5.039924573333333,4.9266719,4.91096503,4.909423196666666,4.903285536666666,4.8165034266666655,4.853743723333333,4.875265263333333,4.912087553333333,4.804337046666666,4.825587406666666,4.890857109999999,4.889711356666667,4.895303606666666,4.943611586666667,4.96166923,5.000210879999999,4.977894753333333,4.999834366666667,5.036195136666667,4.9295428533333325,5.031121676666666,4.955088979999999,4.9895309348313335,4.972737596397333,4.976466268288,4.9693567176616655,4.9800429192180005,5.001232325395999,4.998951406511334,5.042981828382333,4.59617576175873,5.004085422790521,4.865899841595538,4.958058050372537
HR46,dimethyl-ether,5.060998606666667,5.294101416666667,4.962367123333333,4.975555506666666,4.906278246666667,4.996666769999999,4.8733303633333325,4.98126704,4.817336146666666,5.231683049999999,4.9384752899999995,5.153505973333333,5.271262883333333,4.993210353333333,4.779573783333333,5.05393098,4.895731996666666,5.155953683333333,5.057674816666666,5.011510966666667,5.001422246666667,4.923444453333333,4.984163276666666,4.913482339999999,4.927542743333333,4.896962323333334,4.840476839999999,4.863474166666666,4.843427096666666,4.87516183,4.84050714,4.949139259999999,4.844392316666665,4.83112998,4.830379313333333,4.8240737,4.767535633333333,4.791327563333333,4.800175443333334,4.855595633333333,4.753406403333333,4.75756509,4.830611116666666,4.81937184,4.837902059999999,4.870524126666667,4.890146809999999,4.921406416666667,4.89559758,4.88719973,4.961006386666666,4.873563543333333,4.9256602,4.8197439033333325,4.875037594667666,4.853465379407667,4.834979681167667,4.8312215401683325,4.849956586190667,4.867095091076999,4.864747707060666,4.925936015833333,4.604673391317266,4.889173109040964,4.771023335868795,4.845827411644093
HR46,N-methylacetamide,7.658527296666667,8.004249429999998,7.496691419999999,7.541608136666667,7.457053226666666,7.570694199999999,7.415280856666667,7.5505647,7.30528222,7.92754257,7.49521484,7.805496889999999,7.97796001,7.565792029999999,7.244008339999999,7.662470686666666,7.4219513599999996,7.831937156666666,7.681363423333332,7.598937563333334,7.557480073333332,7.50362191,7.58761846,7.499160053333334,7.5212561933333335,7.482116136666666,7.386919596666667,7.396386596666666,7.398527883333333,7.4085970066666675,7.378539546666667,7.54636249,7.398826446666666,7.380036573333333,7.378502376666667,7.369910276666666,7.22554132,7.287201433333334,7.322169206666667,7.381274939999999,7.20612323,7.24100636,7.352168313333333,7.34925676,7.358917926666667,7.401093276666666,7.416753073333333,7.493395049999998,7.468041076666666,7.49210579,7.546864463333333,7.40596038,7.5053693,7.408528083333334,7.469402921377332,7.437996114253001,7.43409403559,7.4295282699693335,7.452529387588335,7.479011198171335,7.476137140226667,7.541342709473668,6.930598700849347,7.508206913352854,7.30633936555893,7.447625039238789
