,,SCF,SCF,SCF,SCF,SCF,SCF,MP2,MP2,MP2,MP2,MP2,MP2,CCSD,CCSD,CCSD,CCSD,CCSD,CCSD,CCSD(T),CCSD(T),CCSD(T),CCSD(T),CCSD(T),CCSD(T)
aug-cc-pVDZ,0158,2.014200690911297,2.014200690911297,3.499752423286865,-0.0,-0.0,-0.0,2.064398261737418,2.064398261737418,3.6475666733794974,-0.0,-0.0,-0.0,2.053840101091724,2.053840101091724,3.658310064535032,-0.0,-0.0,-0.0,2.0786610404767947,2.0786610404767947,3.7146202548208866,-0.0,-0.0,-0.0
aug-cc-pVDZ,0159,12.999040737587958,7.555753208459635,5.748362805847322,-0.3551339225569081,-0.00016207715676126692,4.630762746018482e-05,14.57961591630123,7.977431326713267,5.994071579655082,-0.23609992222309611,-0.00020838478422145174,4.630762746018482e-05,14.233141537715715,7.911118668364157,5.93600169505085,-0.2718957916906893,-0.00020838478422145174,4.630762746018482e-05,14.53867988991963,8.007160885927961,6.003333123046686,-0.28729310947447906,-0.0002083849158359146,4.630762746018482e-05
aug-cc-pVDZ,0205,4.382933303643146,4.382933303643146,12.378609873743919,-0.0,-0.0,-0.0,4.298838480023733,4.298838480023733,12.090390610272477,-0.0,-0.0,-0.0,4.26290368741053,4.26290368741053,11.78346302634924,-0.0,-0.0,-0.0,4.299394173132629,4.299394173132629,12.049269352854578,-0.0,-0.0,-0.0
aug-cc-pVDZ,0213,8.208043783697681,9.803437425309442,11.749565761447418,1.287516758366964,-0.0,-0.0,8.504598434852776,10.12675793488679,11.998330859989093,1.3310923233306158,-0.0,-0.0,8.49385505580577,10.099436406519786,11.988513625594425,1.316945316357986,-0.0,-0.0,8.567206487216733,10.197238309452187,12.102986317582035,1.3399139459065288,-0.0,-0.0
aug-cc-pVDZ,0223,4.520374624126383,8.01957135483081,5.560723914011507,-0.0,-0.0,-0.0,4.605395601874373,8.00382672885396,5.629629804762965,-0.0,-0.0,-0.0,4.583723588000547,8.03364890200743,5.615737488096186,-0.0,-0.0,-0.0,4.632995004171633,8.158679752534903,5.683531993156311,-0.0,-0.0,-0.0
aug-cc-pVDZ,0245,9.084371121501949,7.969095938503156,7.145652018392591,-0.0,-0.05637965192446619,-0.0,9.84465130877465,8.688903174879169,7.887779576743017,-0.0,-0.05742157597718791,-2.3153879537323845e-05,9.689149976993118,8.50357966941771,7.698195761658355,-0.0,-0.06760927455028477,-0.0,9.865952861102334,8.652783152282582,7.829524463208317,-0.0,-0.062075501815756114,-0.0
aug-cc-pVDZ,0256,7.032105483692305,7.821374301822842,7.243917006286147,-0.0,-0.0,-0.0,7.779326890276364,8.531549532734653,7.999751650793511,-0.0,-0.0,-0.0,7.597615388969813,8.317793087418423,7.791552128142914,-0.0,-0.0,-0.0,7.724313316718142,8.464495950240348,7.929641757253196,-0.0,-0.0,-0.0
aug-cc-pVDZ,0257,6.677666176863444,7.340977993496678,8.121263113737143,0.6385140292850976,-0.0,-0.0,7.347090611377038,8.002437495555263,8.661396385994227,0.7667401128196607,-0.0,-0.0,7.17047295830412,7.812853682576432,8.47190518748063,0.7375430936240118,-0.0,-0.0,7.3045801211868975,7.953814389590595,8.602122500706969,0.7616231093903459,-0.0,-0.0
aug-cc-pVDZ,0267,17.058005215129842,12.740458416233688,8.208321631305044,2.0825740429598554,-0.0,-0.0,18.571712043438026,13.95251674094148,8.437174396603368,2.3482414461879686,-2.3153879537323845e-05,2.3153879537323845e-05,18.32276172860087,13.821002810461051,8.388180826460271,2.3580355293353885,-0.0,-0.0,18.5846782075556,14.041983259875432,8.458105484752625,2.261391313009445,2.3153879537323845e-05,-0.0
aug-cc-pVDZ,0276,14.827177000471977,9.35990207056901,6.816496728539548,-3.1000241643427833,-0.0,-0.0,14.31621759221486,9.144941622990382,6.881883232233623,-2.303786032551561,-0.0,-0.0,13.891853624461355,9.08594558478403,6.721843743747982,-2.3518997559961186,-0.0,-0.0,14.037815565243918,9.132901615633672,6.779635781797768,-2.3059856493308115,-0.0,-0.0
aug-cc-pVDZ,0281,11.359284290158492,7.281148414574067,5.544886673042965,-1.8285298781780808,-0.0,-0.0,11.33279627249965,7.197053590428196,5.646207969876701,-1.530354454007614,-0.0,-0.0,11.163495240095948,7.162137567461719,5.5702633050104735,-1.545543386941375,-0.0,-0.0,11.321404573243528,7.200017284903142,5.621016568945491,-1.5325540707868646,-0.0,-0.0
aug-cc-pVDZ,0282,11.382530767314398,9.868546091398853,6.958754050175512,1.4550349433624368,-0.0,-0.0,11.66565617991992,9.961902459989243,7.182142503061773,1.1684596037587713,-0.0,-0.0,11.506542846089314,9.855765160423408,7.093787370345614,1.202217933538068,-0.0,-0.0,11.634815238699096,9.945972603502552,7.157506796292375,1.1907567721168761,-0.0,-0.0
aug-cc-pVDZ,0287,13.289575388486675,9.085297272471779,6.22301695941864,-1.9976456809932432,-0.0,-0.0,14.001973385516575,9.513828934856797,6.486044820379498,-1.8968106153665623,-0.0,-0.0,13.731628905992332,9.449646436583867,6.420473088281414,-1.874536600624766,-0.0,-0.0,13.97178074976405,9.559858812630779,6.483081123798721,-1.9179269366579506,-0.0,-0.0
aug-cc-pVDZ,0306,10.670503226039601,8.072084312557747,6.175783080961633,-0.5268198033684243,-0.010396083488932784,-0.002570078522811541,11.641761397295713,8.780685078608105,6.366200436762554,-0.7585436457809422,-0.011461161157962902,-0.007802851086583918,11.47764682759088,8.653987150859777,6.312113014174162,-0.7628502636896796,-0.010442391248007431,-0.006483080742643236,11.589711516106608,8.819120488105508,6.36610782229732,-0.7720191931425077,-0.010535007029385651,-0.006923004453852389
aug-cc-pVDZ,0318,10.971966500183067,7.5148171810251165,6.660439703649122,-0.8433099315120943,-2.3153879537323845e-05,-2.3153879537323845e-05,11.465421589724329,7.817577070316841,6.8851247727365585,-0.6525915771197901,-2.3153879537323845e-05,-9.261545234206395e-05,11.219249737799364,7.677172055358658,6.715638509296558,-0.666530201479837,-6.946163861197154e-05,-6.94615728047401e-05,11.372898760270823,7.766916421373516,6.794732099147572,-0.6504382679679998,-2.315381373009241e-05,-9.261545234206395e-05
aug-cc-pVDZ,0332,7.605024624104263,6.297942853585225,5.12996948077028,0.138876859303563,-0.0,-0.0,8.45375255961127,6.756759766188001,5.400962272080314,0.17140803425706827,-0.0,-0.0,8.25240658319789,6.642935384933267,5.324276684121808,0.13933993649946608,-0.0,-0.0,8.409667608771342,6.732124058365686,5.382439183191275,0.16138241231427483,-0.0,-0.0
aug-cc-pVDZ,0336,8.729468738135258,7.089063982078747,5.133859329373802,0.06582642727366993,-0.0,-0.0,9.55782127439024,7.574276296295758,5.4196705909527365,0.27103909893749506,-0.0,-0.0,9.421028264639881,7.528894729254652,5.3548397808940145,0.1551077158293952,-0.0,-0.0,9.596719762531306,7.589187384188637,5.415965974438427,0.24077700233604504,-0.0,-0.0
aug-cc-pVDZ,0342,14.470700154349663,7.438779901693656,6.844929669973694,-2.3153879537323845e-05,6.946163861197154e-05,-0.000833539005271344,15.176151996994607,7.652073270472055,6.9759805249692075,-2.3154011151786717e-05,4.630775907464769e-05,-0.0008798467643459918,14.871447183401122,7.52167072305067,6.87493707468992,-2.3153879537323845e-05,6.946163861197154e-05,-0.0008566928848086679,15.176244610406926,7.626604021933482,6.969867903930101,-2.3153747922860973e-05,4.630775907464769e-05,-0.0008798466327315288
aug-cc-pVDZ,0346,19.97289110879848,13.106104191282371,10.698195245960843,0.8892934998160132,-0.11850146123606803,1.1154604156144652,20.539234550580584,13.389044374957425,10.978079120695716,0.8563455552940651,-0.12523923491685074,1.1368545831970722,20.11774166336325,13.219187649444827,10.838415028829811,0.847130318871849,-0.12764723654612994,1.1061757175536373,20.536919163679766,13.400806538391976,10.96881757519828,0.8761884142638161,-0.1350333183274999,1.1369008912193759
aug-cc-pVDZ,0351,4.197795030270902,4.020065992033109,3.7850079928098186,-0.08423374689663701,-0.0,-0.0,4.4803647513469,4.246232907305103,3.9543090257399784,-0.10044144974035357,-0.0,-0.0,4.4064576268270415,4.174919015714051,3.9050376095688923,-0.08865613446628982,-0.0,-0.0,4.460267200228697,4.22141196844649,3.9407871711457965,-0.09368052231164799,-0.0,-0.0
aug-cc-pVDZ,0353,2.2470359187519193,2.2471285342700686,2.457272978590139,-0.0,-2.3153879537323845e-05,-0.0,2.3628052248348723,2.3628052243084148,2.6356503249285197,-0.0,-4.6307693267416255e-05,-0.0,2.3335387442638407,2.3335387442638407,2.5960109147480925,-0.0,-4.6307693267416255e-05,-0.0,2.3542846040090892,2.3542846040090892,2.624906933246527,-0.0,-4.6307693267416255e-05,-0.0
aug-cc-pVDZ,0361,6.900035859576523,9.901146729043885,16.09156305134395,-0.0,-0.0,-0.0,6.914298637789441,10.289390672621431,14.758085878157761,-0.0,-0.0,-0.0,6.716472047906986,9.948010143848922,14.715945851093133,-0.0,-0.0,-0.0,6.772967469229139,10.103604090622143,14.706776922166764,-0.0,-0.0,-0.0
aug-cc-pVDZ,0381,15.253763739081691,15.253763739081691,13.980671831083058,-0.0,9.261657106499836e-05,-0.0,15.898552460508391,15.898552460508391,14.768644031959504,-0.0,0.00032415273414897937,-0.0,15.782412691299925,15.782412691299925,14.632314098746974,-0.0,0.0002778476073635891,-0.0,15.969866356837564,15.969866356837564,14.843662549014647,-0.0,0.0003241548399803853,-0.0
aug-cc-pVDZ,0390,6.016947594738391,24.121507335784155,6.01037189821437,0.3298499062391633,-0.0,-0.0,5.900993058145597,23.89358072672024,5.894602592131417,0.32693251972071363,-0.0,-0.0,5.8598718002012395,22.77080369043656,5.8536665652233575,0.30759904564013313,-0.0,-2.3153879537323845e-05,5.908217062243748,23.592395300184137,5.901826596756026,0.3215145161864499,-0.0,-0.0
aug-cc-pVDZ,0393,8.206561937513124,4.064891866491776,3.646177441660174,-0.15751571752448162,-0.008659544103007049,0.12662846676778894,8.22758564381282,4.071374948024106,3.7709304456331987,0.15036117440687047,-0.013938624425854074,0.11331499656298476,8.106815103435009,4.045164777446169,3.7249931854831977,0.08789205703382323,-0.0162771644165213,0.11194891878900559,8.305382616936202,4.0902684984592845,3.7817664528333403,0.10840637798369876,-0.01861570440718853,0.11563038267411466
aug-cc-pVDZ,0397,13.10323311337849,10.72755434310294,9.534019103072524,0.9220562133016629,0.00018523103629859076,0.00011576966091554497,14.104591303816063,11.368267990154395,10.188717685994114,0.7069568429722682,0.00020838465260698886,2.315414276624959e-05,13.887408083275394,11.20720972938974,10.029974812130275,0.738816555945649,0.00016207689353234117,6.946137538304579e-05,14.142934096742401,11.361784905989776,10.173899215725214,0.7066095355688952,0.00018523103629859076,4.63072326167962e-05
aug-cc-pVDZ,0399,5.7171514004480715,3.8546548066535564,3.6688682257071843,0.2996804251558626,-0.09354159910023127,0.1455220175978109,5.880895505974478,4.277814774250493,4.035440154884445,0.17770588435825632,-0.051887802847815856,0.10194645065994222,5.865150880524086,4.189830100448184,3.9716281144724506,0.1954880497601735,-0.06043157755313629,0.1095872248529938,5.976474644894621,4.2631815339649775,4.034050924218038,0.1891438920315253,-0.05568503606480432,0.10919360929570268
aug-cc-pVDZ,0425,8.808932791638242,10.461840631062836,5.818843158301489,0.19706251238418135,-0.0,-0.0,9.399263634721448,10.63882874620835,5.945541086049817,0.1564506400528732,-0.0,-0.0,9.150405936455359,10.593817640186927,5.870152115345402,0.1718942653325087,-0.0,-0.0,9.299331567501204,10.661056449505868,5.918497375808537,0.16233172045400387,-0.0,-0.0
aug-cc-pVDZ,0438,4.70356797424978,11.258148224361054,6.877159845019672,-0.0,-0.0,-0.0,4.884353321427753,11.516174853659345,7.523523033413657,-0.0,-0.0,-0.0,4.8076677334692475,11.538773022188208,7.3269004452671425,-0.0,-0.0,-0.0,4.860273305661419,11.672694955087602,7.475640848435436,-0.0,-0.0,-0.0
aug-cc-pVDZ,0445,9.411488872587997,7.2251160697897445,6.9022586283269005,0.20940352070133364,-0.0,-0.0,10.062945907109784,7.923529135161174,7.63873664744063,0.14427170941894002,-0.0,-0.0,9.93791505658231,7.745429640115361,7.468324228819136,0.16108141174867516,-0.0,-0.0,10.061834525103656,7.877406647133621,7.591317540053155,0.15902071831245582,-0.0,-0.0
aug-cc-pVDZ,0460,18.800472192165284,12.777504596117598,9.03204339691714,1.2279418731721787,-0.11218045738695713,-0.10108975777513356,20.112647813023784,13.908894866639379,9.333228821873869,1.259292201058967,-0.20491167149306885,-0.10238637423953692,19.958906172928344,13.630770685696428,9.264600776623942,1.2565137378835487,-0.18370273468353146,-0.11820046106531173,20.21980388223635,13.936679498920023,9.362773150052265,1.2256959486996608,-0.20148489969060526,-0.12331746475785535
aug-cc-pVDZ,0470,5.552481138687256,5.30436436246053,3.973202576175157,1.2587828162356038,-0.0,-0.0,5.714650783563871,5.305846210750918,4.198628570460704,1.0600069180818052,-0.0,-0.0,5.692052613982095,5.321220374128713,4.166213162272596,1.1106675664986732,-0.0,-0.0,5.762347738558709,5.36280470913736,4.2091867290005665,1.1139554147606838,-0.0,-0.0
aug-cc-pVDZ,0489,10.241601103687819,9.268583240745615,7.690138216843945,0.11609346013324667,-0.01711070329017818,-0.04396918223193086,11.056153938267713,9.961439383451413,8.280469062032981,-0.03473079166694856,-0.04663187653612062,0.028131941263389783,10.799238695187213,9.744348779481808,8.10616679586088,-0.010789699441067288,-0.040264564664706154,0.012850392877286631,10.981135429635895,9.903276884381945,8.234902262902661,-0.031952328491530034,-0.04433964430452804,0.024566246710160094
aug-cc-pVDZ,0529,8.276393982919616,7.147411712184512,5.5640580700325915,0.19449243379556258,4.630775907464769e-05,-0.00013892321141671164,9.191712422803727,7.803129060541166,5.88256258424825,0.3040796587143636,2.3153879537323845e-05,-0.00018523083887689646,8.931370408183993,7.674023130900329,5.79068806342179,0.3100533548968725,2.315381373009241e-05,-0.00016207702514680405,9.128919150985542,7.78386504803339,5.856167182107557,0.31931489940719937,2.315381373009241e-05,-0.00016207702514680405
aug-cc-pVDZ,0533,10.248825107785969,8.5295119934412,7.109624610261239,-0.17008826404474206,-0.047905339120986656,0.038365947858790224,10.967057881406358,9.36008730107885,7.833599541795223,-0.20085974573278428,-0.02935909608918117,0.09527813874938594,10.739223887860593,9.137995465446679,7.639662800516291,-0.17182480369389672,-0.02938224970548957,0.0732356625397338,10.928992933981554,9.311186345400989,7.7852542792262565,-0.17888673142497305,-0.028595018590907333,0.08363174681835336
aug-cc-pVDZ,0556,7.240860696293052,8.4833895022549,5.491540177232057,0.11331499656298476,-0.0,-0.0,7.8641626385674295,9.491601232085738,5.792355141169104,0.21917444977179484,-0.0,-0.0,7.666150818175133,9.285994945522694,5.698072618450136,0.1976182050324265,-0.0,-0.0,7.8096121415470385,9.448905512438673,5.763829583690351,0.21236721464982183,-0.0,-0.0
aug-cc-pVDZ,0580,8.372714045458496,4.351166206187914,4.194738719751349,-0.09143459777332283,2.315381373009241e-05,-4.630775907464769e-05,8.62814744182798,4.522412163419836,4.308933563605138,-0.22713937808094725,-0.0,-4.6307693267416255e-05,8.472368263492003,4.448597653891668,4.253456912456169,-0.2107927520916212,6.580723143587455e-11,-6.946150699750866e-05,8.6349083693883,4.511113079681863,4.3130086437714175,-0.22739407049262889,2.3153879537323845e-05,-6.946150699750866e-05
aug-cc-pVDZ,0599,3.6244128122681984,4.605951294983268,3.6932260875015084,-0.0,-0.0,-0.0,3.852802498396402,4.760063394519016,3.973202576701615,-0.0,-0.0,-0.0,3.7937138446719003,4.684489191725387,3.8780865148457613,-0.0,-0.0,-0.0,3.838169258110886,4.732093530149159,3.9300437794638037,-0.0,-0.0,-0.0
aug-cc-pVDZ,0617,17.786888765966992,6.249504976551024,5.304179132477147,-0.22070260470253528,0.0001852309046841279,0.001643924262619827,17.88339405901571,6.337952724785334,5.276857575681419,-0.3665487762190253,0.0003704618093682558,0.0012271546941769237,17.329738931637987,6.291552388097502,5.241293245140813,-0.24795469920157906,0.0003241540502936081,0.0012966162011744324,17.881541750758558,6.362773664696862,5.2863043511622365,-0.2945865756060852,0.0003473079298309319,0.0013197700807117561
aug-cc-pVDZ,0654,9.83446360809572,7.469250381894797,4.9000979468781445,-0.5872050732941004,-9.261551814929538e-05,0.00025469241168163653,10.221596168614221,7.770343194492123,4.9919724671781465,-0.35096622779378034,-9.261578137822113e-05,0.00020838465260698886,10.029789581093976,7.750338257312696,4.969281685236967,-0.39815379664910994,-6.946137538304579e-05,0.00025469241168163653,10.266885120137177,7.848788474136719,5.015959868479247,-0.38646109669577383,-6.946190184089728e-05,0.0002315385321443127
aug-cc-pVDZ,0655,7.724128086734759,4.729222451718821,3.599314027381596,-0.5721087556810669,-2.3153879537323845e-05,-0.0001389231456094802,7.898615583943159,4.96085367834996,3.6577543719525942,-0.48678677736747694,-2.3153747922860973e-05,-0.00013892327722394307,7.801739828821842,4.930846274686649,3.628858352401244,-0.5292741123619348,-0.0,-0.00011576926607215635,7.955759313365899,4.993269084432237,3.6658119157140887,-0.5189706442595368,-2.3153747922860973e-05,-0.0001389231456094802
aug-cc-pVDZ,0670,3.701283631263003,3.701283631263003,9.898923958714134,-0.0,-0.0,-0.0,3.67646269240439,3.67646269240439,9.664421652073282,-0.0,-0.0,-0.0,3.6621999131385556,3.6621999131385556,9.541243110855879,-0.0,-0.0,-0.0,3.6962823974946035,3.6962823974946035,9.752684171377124,-0.0,-0.0,-0.0
aug-cc-pVDZ,0710,8.719558885063693,7.347553687914868,5.29649205078825,1.1782999949284951,-0.0,-0.0,9.26321154490462,8.099591099336859,5.527289738808961,1.3880971310555055,-0.0,-0.0,9.149479781273866,7.922973446263941,5.480241093494085,1.3680690410494558,-0.0,-0.0,9.271176475253796,8.093571095921734,5.532105741541062,1.4106952993211377,-0.0,-0.0
aug-cc-pVDZ,0722,10.161581359181769,9.035562782395152,7.4203494283227664,-0.3398292204228821,-0.043205104733657025,0.19037104646247327,10.919916619520418,9.61746562069718,7.730055474631736,-0.4839851601809066,-0.029359095825952246,0.11120799549930523,10.729962344468989,9.528647409337358,7.669299745265752,-0.4417756712144388,-0.05059118677825589,0.10435445268406482,10.933345860175823,9.642379175073943,7.74542963800953,-0.47210722919127185,-0.04359872068579153,0.09472244590371909
aug-cc-pVDZ,0753,9.176153027336717,9.96180984552401,5.872930576678217,-0.05825511485084479,-0.0,-0.0,9.635803480655753,10.337921166753155,6.000925121680636,-0.03185971297338074,-0.0,-0.0,9.39972671336511,10.302356835159634,5.925165688903623,-0.013683931750943512,-0.0,-0.0,9.548467113374656,10.424146143604796,5.9766598748780035,6.946190184089728e-05,-0.0,-0.0
aug-cc-pVDZ,0757,7.683655136890988,7.7940527460800295,5.249999096476437,-1.713524649725016,-0.0,-0.0,7.926955909332698,7.758303184503125,5.248517249238964,-1.5439689243831745,-0.0,-0.0,7.854901094122909,7.764230574505933,5.216287075245901,-1.5735595590045,-0.0,-0.0,7.92306606178209,7.783401970969101,5.243145554450884,-1.5405189990960169,-0.0,-0.0
aug-cc-pVDZ,0761,17.64138990172226,12.361846477067427,9.86826824589732,1.0216178163434777,-0.05163311030451976,0.6837103666060488,18.215420428352008,12.664328519278246,10.151764120575438,0.9930227974893414,-0.06851227506255363,0.7018166856634162,17.967118421088983,12.528924739141377,10.06628006576316,0.9655160109734594,-0.07064243040061387,0.7097121527946073,18.342210972671403,12.697577463970951,10.183253373582053,0.996032799986591,-0.07832951235274009,0.7355981693222502
aug-cc-pVDZ,0762,3.774079371144443,4.261792302245654,6.870954609515332,-0.0,-0.0,-0.0,3.6838719270123814,4.386267459664231,6.473356504922202,-0.0,-0.0,-0.0,3.6716466891458315,4.375524067982238,6.552264864263375,-0.0,-0.0,-0.0,3.6779445391154053,4.410532706466864,6.531148542971986,-0.0,-0.0,-0.0
aug-cc-pVDZ,0765,12.483543173153189,9.755555249807463,6.767225312368461,-0.0,-0.0,0.17492742091960886,13.038309688854536,10.261235578794649,7.1535243321707025,-0.0,-0.0,0.0691837373059071,12.831592014494326,9.971164005486678,6.961995590151989,-0.0,-0.0,0.08478943974230385,13.043773997054934,10.147133348879636,7.062575964946363,-0.0,-0.0,0.07295781651174377
aug-cc-pVDZ,0767,5.914792759294228,9.157629940553509,11.628517387676606,-0.0,-0.0,-0.0,6.015743596161197,9.77092941529109,11.624998000092765,-0.0,-0.0,-0.0,6.007222972703126,9.633858553721701,11.83097475241361,-0.0,-0.0,-0.0,6.04612146084419,9.803159590337067,11.873392623926854,-0.0,-0.0,-0.0
aug-cc-pVDZ,0768,11.71779867768009,8.803561093691414,6.634322148062877,0.3996356436233541,-9.261551814929538e-05,0.0005325387029005969,13.305320013937067,9.835204532240915,7.007932853460738,0.5162153349636556,-0.00013892301399501733,0.0006946155964329381,12.996910584882187,9.66979334738782,6.936155882699566,0.49523793668626254,-0.00016207689353234117,0.0006946158596618638,13.31634125112059,9.880308252727572,7.021917785119208,0.5048699426769214,-0.00013892301399501733,0.0006946158596618638
aug-cc-pVDZ,0769,5.65639566792334,7.676338516221772,9.844466075632518,0.06348788715138824,-0.0,-0.0,5.967583562522698,8.501171668051661,11.192483875691906,0.05779203752332724,-0.0,-0.0,5.905531213796793,8.37206573683145,10.982617277926284,0.059227577001725616,-0.0,-0.0,5.975733721802341,8.551924929880848,11.205079575631054,0.06385834922398542,-0.0,-0.0
aug-cc-pVDZ,0818,5.348727160907824,10.113977020757996,7.340329683816718,-0.0,-0.0,-0.0,5.499505104422487,9.975239084073586,7.663557585246327,-0.0,-0.0,-0.0,5.458013385984905,9.95745691932974,7.577517839430984,-0.0,-0.0,-0.0,5.5017278747522385,10.033772045215649,7.66124219834551,-0.0,-0.0,-0.0
aug-cc-pVDZ,0820,6.580512576240595,6.001017738251701,4.331809578161989,0.8802403401557151,-0.0,-0.0,6.875585382264049,6.244596358300774,4.530562323225937,0.6849375210369968,-0.0,-0.0,6.756944997224299,6.1583713782903855,4.4453561139151905,0.6847059825048525,-0.0,-0.0,6.839928436205295,6.221257265626718,4.494627529559819,0.6710220504906801,-0.0,-0.0
aug-cc-pVDZ,0833,13.243175050219469,8.036890443036825,6.295442236701025,-0.3210977466838142,-0.0,-0.0,12.653029437119647,8.247312733384884,6.326005333473232,-0.45647837300695226,-0.0,-0.0,12.48159824832497,8.083012934223124,6.218571417706221,-0.3997977208459225,-0.0,-0.0,12.617002028461837,8.182852383819386,6.275992993156951,-0.4433038259477575,-0.0,-0.0
aug-cc-pVDZ,0841,9.251264153592517,8.988514136027359,5.350486854699745,-0.14318347734391473,2.3153747922860973e-05,-2.3153879537323845e-05,9.54142834136572,9.322485431244793,5.5339580508511315,-0.07610674162814503,2.3153879537323845e-05,-2.3153879537323845e-05,9.512254476312837,9.17513425768999,5.433748139182272,-0.11093014881324288,-2.3153879537323845e-05,-0.0,9.616076390030774,9.299794646144866,5.496726640983839,-0.09858914089093399,2.3153879537323845e-05,-2.3153879537323845e-05
aug-cc-pVDZ,0843,9.587365603621553,10.434519075320024,6.699523422300027,1.6086839660971253,-0.4054472629123306,-0.3144294345758362,10.081561614675719,10.807481471037923,7.060723656689208,1.6212565129464218,-0.4342969741781485,-0.3432559919621168,9.98690862883124,10.734963576131557,6.981537450793587,1.6402658333057447,-0.4347600512424371,-0.34466837756097785,10.110457633174155,10.821651633732692,7.057759962214262,1.6452207593150694,-0.4359640519254623,-0.3481183027165209
aug-cc-pVDZ,0846,12.59060663211218,11.615736452489498,8.025313506426908,1.2237278705183616,0.08363174655512444,0.4596504522661197,12.848725867452378,11.753918700276676,8.268243817848937,1.1717474512310952,0.11361599660212658,0.40973072694153057,12.799083991840986,11.696867591636664,8.230086270699719,1.1931184654606228,0.11301399520769831,0.43114804945659063,13.009043199860178,11.822176277136512,8.317793087418423,1.2290301044575171,0.12327115673555178,0.4340885892623126
