,,RI-JK,RI-JK,RI-JK,RI-JK,RI-JK,RI-JK,RI-MP2,RI-MP2,RI-MP2,RI-MP2,RI-MP2,RI-MP2
aug-cc-pVDZ,0281,11.35670760225477,7.280479164754938,5.5440506666558305,-1.8280588967633076,-0.0,0.0,11.328790115329825,7.196149626776317,5.645296097007947,-1.5288131240751817,-0.0,-0.0
aug-cc-pVDZ,0282,11.38034182491267,9.866949582848198,6.957728666546434,1.454737124960413,-0.0,0.0,11.662352058949848,9.959409673639398,7.180820552603611,1.1672196965135153,-0.0,0.0
aug-cc-pVDZ,0287,13.286287816702345,9.084379413166396,6.22223777402329,-1.9967979361545636,0.0,0.0,13.995544622850737,9.512084538421764,6.48492423711863,-1.8935691793962055,0.0,0.0
aug-cc-pVDZ,0306,10.668238295618409,8.068760607349272,6.17426568249608,-0.5277336983210883,-0.01042754624316366,-0.0025781442836892254,11.639141339306294,8.775472840460363,6.364275189456584,-0.7605009064978974,-0.011518778458549836,-0.007826003593530724
aug-cc-pVDZ,0318,10.970212725283526,7.513809058436358,6.658267848204999,-0.8430580767892443,-1.9404787969149882e-05,-1.6961222076738413e-05,11.462057626121751,7.815917301859643,6.882362666171681,-0.6516742559134603,-1.835415836471099e-05,-9.129067335833887e-05
aug-cc-pVDZ,0332,7.604025740870492,6.297115811034202,5.129394227721353,0.13856869140650058,0.0,0.0,8.452114857545272,6.755398080944298,5.400294019609106,0.17092750382099647,0.0,0.0
aug-cc-pVDZ,0336,8.728318080973368,7.0884364701964735,5.1332387867045,0.06536669312931492,-0.0,0.0,9.55611279313652,7.5735212437705695,5.419021203348042,0.2698694754435649,-0.0,0.0
aug-cc-pVDZ,0342,14.467618369766521,7.437246604328132,6.843000937698063,-3.804197913279998e-05,6.373868995166429e-05,-0.000825253994892042,15.171239736528486,7.650325304159791,6.9737858314805585,-3.203012538779493e-05,5.7596433660551176e-05,-0.0008644651513984701
aug-cc-pVDZ,0346,19.966497124704983,13.103390003752123,10.695831942638565,0.8885173186621876,-0.11816950400353245,1.1144982983197884,20.528652553337192,13.385187832787551,10.974872178668386,0.8551451228704849,-0.12477342235404601,1.1351574520895058
aug-cc-pVDZ,0351,4.1973552504538745,4.019449949364201,3.784591931964369,-0.08405823844513825,-0.0,-0.0,4.4795859640777325,4.24544406856017,3.9537150394545497,-0.10014169134708095,-0.0,0.0
aug-cc-pVDZ,0353,2.2468462986820574,2.2468464928040297,2.45705440577452,0.0,-3.11187894121533e-08,0.0,2.3625324091882725,2.3625325929373147,2.635440751483856,0.0,-3.11187894121533e-08,0.0
aug-cc-pVDZ,0361,6.897157412948016,9.898476936773932,16.089745445686347,0.0,0.0,-0.0,6.911116599482775,10.285964986209583,14.752679802587409,0.0,0.0,-0.0
aug-cc-pVDZ,0381,15.252111643587815,15.25211127757158,13.97891618658982,-0.0,-6.075573170944215e-08,-0.0,15.895843788740756,15.895843465698082,14.765842671155887,0.0,-4.4455413445933286e-08,-0.0
aug-cc-pVDZ,0390,6.016009244413846,24.10566739776154,6.009431162067781,0.329305927557726,-0.0,-0.0,5.89998045676232,23.86904815764658,5.893485803890667,0.32609467298529354,-0.0,-0.0
aug-cc-pVDZ,0393,8.204469404952745,4.064341246657125,3.6453894278735928,-0.1572279680195506,-0.008657153858092813,0.12654260407002402,8.22407597456168,4.070609657038668,3.7699926437861784,0.15080080735659232,-0.013906463896259763,0.11324679899687008
aug-cc-pVDZ,0397,13.100831227210225,10.724809191791717,9.53197605982165,0.9219845616096849,0.0001894304440815812,9.409580994677726e-05,14.100506153823307,11.364361680464187,10.18581387624224,0.7071915647154884,0.00019064852240999978,4.607655418959499e-05
aug-cc-pVDZ,0399,5.716442971904328,3.8541064500162765,3.6683776511365442,0.2996799820478765,-0.09367522617124797,0.14550788063044645,5.879784221658356,4.277062178212454,4.034932338403107,0.177705351012923,-0.0521982335516711,0.10192745048673293
aug-cc-pVDZ,0425,8.807501082420474,10.460199897216754,5.81746623632775,0.19715846349833577,-0.0,-0.0,9.397249033350883,10.636764145931487,5.943908385981857,0.15674410492667526,-0.0,-0.0
aug-cc-pVDZ,0438,4.7029495838495965,11.257533994218596,6.87643155531227,0.0,-0.0,-0.0,4.883460142579619,11.51469207841786,7.522081441799993,0.0,-0.0,-0.0
aug-cc-pVDZ,0445,9.410434451186909,7.224227999324369,6.901679118270619,0.2089727341263665,-0.0,0.0,10.06110946499018,7.9218344197264,7.637937929160087,0.14357897505949854,0.0,0.0
aug-cc-pVDZ,0460,18.797756774464357,12.774071281926407,9.030486681511489,1.2274954120051924,-0.1115286802506232,-0.10113564474491762,20.109036103894937,13.903626714727466,9.331014560178172,1.259084761968671,-0.20378663968611965,-0.10250036814567029
aug-cc-pVDZ,0470,5.551670001477792,5.303887235004215,3.9727517973560986,1.2583857213380933,0.0,-0.0,5.713481541936992,5.305194490892006,4.198072316272758,1.0594057935938728,0.0,-0.0
aug-cc-pVDZ,0489,10.239742160373126,9.266638378115847,7.687697929987113,0.1158753068184522,-0.017415907599922075,-0.04400789561724423,11.053121570495868,9.957948883572035,8.276430396281105,-0.034970410878650306,-0.04717534975265543,0.02791930218766007
aug-cc-pVDZ,0529,8.274605025886226,7.1466299859968645,5.563428446479464,0.19457831427550012,4.479475643523724e-05,-0.00013491328872571834,9.188599703466252,7.801904512469198,5.881517471545492,0.3045961120988902,2.8513702184221612e-05,-0.00016981078828077597
aug-cc-pVDZ,0533,10.246740448623706,8.528238372237757,7.107203272599872,-0.16933795457597656,-0.047212349993266484,0.03784350942131772,10.96322542641115,9.357623041153884,7.829273711516101,-0.1991435607118793,-0.028057497767745215,0.0939808497294532
aug-cc-pVDZ,0556,7.239623867755779,8.48199077436308,5.490709659282423,0.11318569947663,0.0,0.0,7.8619436955244,9.489406239037345,5.791206551044088,0.2191584088379006,0.0,0.0
aug-cc-pVDZ,0580,8.37063087649884,4.350352761310166,4.193849695117042,-0.09175806868422673,6.1200285843901495e-06,-3.8164972443333726e-05,8.62479760631013,4.5213526489171825,4.307868512751202,-0.2274168198650901,1.0885648905794199e-05,-4.6584827749993494e-05
aug-cc-pVDZ,0599,3.624016022312664,4.605316640403968,3.6928413125255886,-0.0,-0.0,0.0,3.85220826313602,4.759210682101377,3.972445142432302,-0.0,-0.0,0.0
aug-cc-pVDZ,0617,17.778513257983892,6.248472879908857,5.303453369432995,-0.21955938036686468,0.00018192637029190766,0.0016333822826775958,17.870268256280898,6.336499281168687,5.275972196090704,-0.36468516820059044,0.0003452170312672801,0.001237331967982006
aug-cc-pVDZ,0654,9.832667639620961,7.46857415487998,4.899492713297178,-0.5870674332387882,-8.29212008535845e-05,0.00025549267030935296,10.21883575596675,7.7692538754568305,4.991139478962761,-0.35106498975768696,-8.006864515747045e-05,0.00022243562487095695
aug-cc-pVDZ,0655,7.723008858959829,4.7288134218316165,3.5988856304875343,-0.5719488687853712,-1.0617434578003734e-05,-0.00015034969012126125,7.896848505031276,4.960175812270285,3.657244336676901,-0.48670463400185127,-6.819460422606167e-06,-0.00012971200535254415
aug-cc-pVDZ,0670,3.700985606506462,3.700985606506462,9.897142826852724,0.0,0.0,-0.0,3.675850921770241,3.675850921770241,9.661485265505444,0.0,0.0,-0.0
aug-cc-pVDZ,0710,8.718370316816126,7.346100539984191,5.295611799035522,1.178484093687092,0.0,-0.0,9.261226365710009,8.097182323873838,5.526055924381441,1.3881926908629936,0.0,-0.0
aug-cc-pVDZ,0722,10.159088225615157,9.034625901347887,7.419394683960521,-0.33966393071578904,-0.04359959190875582,0.190887422838164,10.915943611870679,9.61593166701746,7.728627159302527,-0.48345175434396237,-0.029894425088273474,0.11187239320706888
aug-cc-pVDZ,0753,9.174467551290705,9.960025635993327,5.871362937851076,-0.05814498234368458,0.0,-0.0,9.633577861068268,10.335197603575816,5.999212908947426,-0.032512960078772565,0.0,-0.0
aug-cc-pVDZ,0757,7.681027469291906,7.792056958223098,5.248881319050762,-1.7136734538526113,-0.0,0.0,7.922839492904986,7.755186081383328,5.247428384254955,-1.5430554545474138,0.0,0.0
aug-cc-pVDZ,0761,17.637313258064765,12.359625533496569,9.866483467838217,1.0207690306661086,-0.05154823316951273,0.6836845201043746,18.208631996555937,12.661283882208394,10.14940587805835,0.9916039336815935,-0.06836431276689152,0.7016231166734286
aug-cc-pVDZ,0762,3.7733627419963938,4.260898924879681,6.8703106153919045,0.0,-0.0,0.0,3.6832180625135713,4.385206666404951,6.4719148404921425,0.0,-0.0,0.0
aug-cc-pVDZ,0765,12.481625619701262,9.753609529730541,6.765220506027023,0.0,-0.0,0.1746958928987458,13.034721140284336,10.258357040846615,7.150779518007332,0.0,0.0,0.06892783106957928
aug-cc-pVDZ,0767,5.914117293056597,9.156053729315607,11.627490529751658,0.0,0.0,0.0,6.014977099370318,9.768522630154095,11.62217231826819,0.0,0.0,0.0
aug-cc-pVDZ,0768,11.714458043073076,8.79984953520593,6.632044497812594,0.40073099554037,-0.00010536822094955108,0.0005469334697782024,13.30026738604417,9.829306681443748,7.004841940241601,0.5180769970923002,-0.00014695626022822168,0.0007067817999057447
aug-cc-pVDZ,0769,5.654486866975796,7.672765703362848,9.84230286592136,0.0632158646525978,0.0,0.0,5.965243985177344,8.495457458636285,11.189900218742707,0.05727840259645319,0.0,0.0
aug-cc-pVDZ,0818,5.348103958444274,10.113138296743374,7.339513739931549,0.0,-0.0,0.0,5.498672495156694,9.973303495897921,7.662296324575632,0.0,-0.0,0.0
aug-cc-pVDZ,0820,6.57989393972815,6.000684026007331,4.331220059735318,0.8800060215337638,-0.0,-0.0,6.874441825844645,6.243874628291688,4.529729019420256,0.6842613053842819,-0.0,-0.0
aug-cc-pVDZ,0833,13.239870077587485,8.035341570370269,6.293770192938324,-0.31983112158044036,0.0,0.0,12.647676992970416,8.245337199850473,6.324279356374809,-0.4554816336913451,0.0,0.0
aug-cc-pVDZ,0841,9.250623451751885,8.986655832541988,5.348580873156028,-0.14366351740109579,9.43492058034191e-06,3.941713325539418e-07,9.540542861015608,9.320316988790044,5.531830055766739,-0.07650313428637012,9.557913890875657e-06,8.224251487497658e-07
aug-cc-pVDZ,0843,9.585844495111264,10.433138894214645,6.698553087510153,1.6081074626234162,-0.40548891025677675,-0.3142491398286806,10.07884524262647,10.805370500732076,7.058948893642822,1.6202643881690526,-0.4344121505281334,-0.3431181593141044
aug-cc-pVDZ,0846,12.58884676747464,11.614149747654873,8.024225642422824,1.223359554479899,0.0834616245689871,0.45973793575013466,12.846064407109454,11.751667576806938,8.26682240929437,1.1711090828537347,0.11337892196747851,0.40978164797242655
aug-cc-pVDZ,0847,11.715472457815876,8.193463090718236,6.982709677809455,1.9353131534467736,-0.0,-0.0,12.135536971888406,8.43206334259424,7.236512495606277,1.8547487044723763,-0.0,-0.0
aug-cc-pVDZ,0852,18.03916485306664,11.893447312363579,9.406020267209113,-0.9450428006669668,0.5177470682777169,-0.9277456927502433,19.84435951419695,12.319463635736021,9.76113670848043,-1.4058092272256442,0.523026710244478,-1.1355162206126383
aug-cc-pVDZ,0884,7.2240261021005105,5.282206786275545,5.137546628887793,-0.019565272011689703,-7.410717421437079e-06,-0.00015999651483902878,7.451684648276213,5.6122691123201225,5.409418152394048,-0.04440378144691007,-9.082240967004172e-06,-0.0001549034063052397
aug-cc-pVDZ,0886,9.050677744969022,5.190358889501061,4.054325729486097,-0.42452457010961386,-1.422573230269865e-07,-1.3247713206888122e-06,9.046435109986172,5.219480190494097,4.140856612109582,-0.1931163402122931,-1.1113853361483322e-07,-1.0995305592294168e-06
aug-cc-pVDZ,0890,6.6193130275398895,6.013525502682457,5.6294031548166314,-0.40495548826899186,-0.18827391723677275,-0.07534998753483067,7.091954719035692,6.440283981027282,6.043669669392386,-0.356562461768486,-0.09761734848659111,-0.06814825353015581
aug-cc-pVDZ,0909,13.83288881778001,4.806618487729094,4.682320670133952,-0.2091749588384378,3.1237337181342462e-06,7.90283884828356e-05,14.138765912617345,4.803646561838642,4.697595899909893,-0.1813177045531713,2.6317604759992505e-06,8.110297444364582e-05
aug-cc-pVDZ,0936,10.41169704361733,11.157782231675778,7.1904859211561725,0.2612152067418047,-0.0,0.0,10.779151886323053,12.101245635232308,7.510993323677353,0.21744604854954208,-0.0,0.0
aug-cc-pVDZ,0969,6.3900753332040665,7.5734937495792005,9.059077688695998,0.0781796412837845,-0.0,0.0,6.804977666885089,8.094794546561609,9.537710443621785,0.05050524100510385,-0.0,0.0
aug-cc-pVDZ,0974,6.216945039937269,5.056726647233214,4.926270508642387,0.08913550751511656,0.03529554888151117,0.3630786325420928,6.455288197266234,5.555698145018153,5.33090104265756,-0.025660140313916568,0.013342806299943203,0.24914114460498443
aug-cc-pVDZ,0976,15.125827504773415,7.403147707747606,7.111822929498615,1.0519580062850102,-0.002676827892303623,-0.37997135030855816,16.73029575834132,7.778457144805094,7.439393067283249,1.1920460251654514,-0.002080994949582009,-0.4550340284336763
aug-cc-pVDZ,0987,12.47782960010221,8.22686174192648,5.983495730124253,0.0,4.7761414359195866e-05,-6.391206606410343e-06,13.336077239603839,8.351556725667194,6.184540934865708,0.0,4.6002461833851765e-05,-6.748331761092674e-06
aug-cc-pVDZ,0989,13.718568152334093,13.718571456853159,10.871825758751973,0.0,-7.913063593376125e-07,0.0,14.027963497492495,14.027966232982267,11.40830865734654,0.0,-6.920226026416949e-07,0.0
aug-cc-pVDZ,0998,4.078985926776139,4.147216261299834,3.931967818694883,0.08204909529846179,-0.0,-0.0,4.493200351462111,4.549282700423814,4.288081805361444,0.09459899336233621,-0.0,-0.0
aug-cc-pVDZ,1003,5.413701369241985,7.210151742421995,4.297485623452692,0.41719038120057683,-0.0,-0.0,5.873479011085562,7.363299308080831,4.483690850998324,0.40974871688399295,-0.0,-0.0
aug-cc-pVDZ,1014,7.067743788153935,11.01306858998011,5.631911015091663,-2.2992198258563343,0.0,-0.0,7.064090784583632,10.646676931087582,5.777544963865407,-1.934288368737865,0.0,-0.0
aug-cc-pVDZ,1019,11.678597908958956,9.780637124489445,7.411522855726811,-0.9396207976478805,-0.01293189305868552,0.37884621194933676,12.014127127617272,10.053265797779039,7.691110419397743,-0.8712606399802991,-0.03378043133522379,0.3319895793559935
aug-cc-pVDZ,1032,4.009309885906863,4.225775449566995,3.696267317863754,-0.08389350742876724,-0.0,-0.0,4.296386564120845,4.558393902610831,3.9072065861048566,-0.11112785542452351,-0.0,-0.0
aug-cc-pVDZ,1046,3.4885941829211364,3.4885941829211364,12.092684962958018,0.0,0.0,0.0,3.5849259445702972,3.5849259445702972,13.866323762387792,0.0,0.0,0.0
aug-cc-pVDZ,1047,11.687327188761671,8.699246387776197,6.194176574601452,0.27171065418346574,-0.04606877152854772,-0.2023842655138725,12.290468968951881,9.341283640654567,6.629089048580213,0.1632936691250156,-0.04014154459042547,-0.0829662001049216
aug-cc-pVDZ,1048,15.464835163930054,9.987909124899915,6.767991973567166,0.4287812618941947,-1.3929362879725764e-07,-1.159989921515886e-05,15.752329404433299,10.435373461871825,6.894321642134172,0.10263360842900332,3.497159191080085e-07,-1.1387995077733243e-05
aug-cc-pVDZ,1049,19.301047619493588,11.070149010392782,8.031655614965672,0.34536129945684196,-5.1049633107080055e-06,-2.502839777006044e-06,21.103204376972496,11.908433904994794,8.29205087124341,0.4674157412955549,-3.995059821674538e-06,2.605087227931691e-06
aug-cc-pVDZ,1074,8.609381423236623,9.335550587553142,4.96419369698307,-0.3790942212917161,-0.0,0.0,8.981588485920291,9.728737403111673,5.07866539969617,-0.2879140744641336,-0.0,0.0
aug-cc-pVDZ,1085,11.63185634772147,9.532429595431474,6.494790413737422,0.1507438821996748,0.20025220018532378,0.04203168207715428,11.856236913231006,10.042555687000624,6.852994400538482,0.13770447965095875,0.2969227787680626,0.033763717581615234
aug-cc-pVDZ,1108,19.504238079484757,11.903680607713998,8.542471666406282,0.3666884491600805,6.084464253633403e-06,-1.997529910837269e-05,21.534889429426805,12.778112310127431,8.700368953648827,0.7812495919884477,6.494935904450854e-06,-2.242034684789902e-05
aug-cc-pVDZ,1109,5.777601982378693,16.059302615654108,5.777563938917713,-0.018986597376711104,0.0,0.0,5.758290469276187,16.003032341804992,5.7582390877093275,-0.01882486710074768,0.0,0.0
aug-cc-pVDZ,1115,16.65034281877027,11.598666479880627,8.74232750805271,-0.19262772187202618,0.06884757571168534,-0.0292734837280376,18.20909306884019,12.534891632274032,9.086590890681832,-0.1846219420683672,0.09108447729599972,-0.006256362964499023
aug-cc-pVDZ,1117,9.420747881865603,7.782777627144275,5.913912815936911,0.021252194912474463,-0.056015250924341786,0.07389822932563356,9.591976288079897,8.326419154292793,6.260113159457895,0.10521417256903112,0.011118703447090275,0.12716705148053364
aug-cc-pVDZ,1119,9.337905370057513,24.482020951705397,12.886639731323966,-0.7051883741486723,0.0,0.0,9.632153385146303,27.416407062493633,14.03292320125792,-0.8441274473141448,0.0,0.0
aug-cc-pVDZ,1135,10.289936570609262,13.221502538143325,13.548989843637933,-0.5107099511871852,0.0,0.0,10.877523591311173,13.978050778983658,14.031300912082745,-0.45354158759378765,0.0,0.0
aug-cc-pVDZ,1149,7.793130448282978,8.041691021488676,4.96536059823953,0.17035774101456666,-0.0,-0.0,8.27408946756541,8.246415090996283,5.123181681494193,0.18780079457178595,-0.0,-0.0
aug-cc-pVDZ,1193,9.661238626871643,5.836454244422914,4.868598573389486,0.47942689013126655,-1.338107944722592e-05,-1.4557666056428288e-05,10.082970948017177,6.085917846369328,5.090433278136576,0.5763366595842041,-1.5012593120691673e-05,-1.283427786184094e-05
aug-cc-pVDZ,1194,11.96230893302222,6.539318236160777,5.4848942466002,1.04284810515976,-0.011169252215872531,-0.07672063091480724,12.091081081287703,6.73563590849722,5.720875499667559,1.0179376031461582,0.012932633982242954,-0.013777366857459889
aug-cc-pVDZ,1197,9.249861955710957,5.981379040441368,4.906024799108799,-0.4696613087038667,0.0,0.0,9.35284614693963,6.087508268422298,5.045066113797809,-0.26531302821535374,0.0,0.0
aug-cc-pVDZ,1207,4.731595927650916,4.731595927650916,17.198042163447628,-0.0,-0.0,0.0,4.7184430822963215,4.7184430822963215,16.908874945706796,-0.0,-0.0,0.0
aug-cc-pVDZ,1209,10.775858973083508,9.904109698462623,7.035973922538617,0.4287686098835279,0.0,-0.0,11.189914029557817,9.976594601283985,7.2670146232326625,0.17236550011603785,0.0,-0.0
aug-cc-pVDZ,1241,7.67265169597322,3.8786562956335215,3.54635487933437,1.040682724944375,-0.00551025738770612,-0.09075182632826649,7.747514560351522,4.03249794366249,3.7298157897426996,0.9651848564767165,0.01505195987114516,-0.033355993275348744
aug-cc-pVDZ,1250,7.797786613449089,6.135085237271107,5.39981403006459,-0.014171326285876406,0.017823860110644258,0.1896757134886451,8.077493818492382,6.450684965160912,5.667882515943856,-0.00999646654451979,0.019324095466357053,0.1713615368409403
aug-cc-pVDZ,1251,7.942130242365717,9.789176920501582,13.967796794083823,-0.24853616273817564,0.0,-0.0,8.319978840754844,10.62258521776991,15.744039055155241,-0.2450755621972664,0.0,-0.0
aug-cc-pVDZ,1256,25.15659962946377,12.888291844154175,8.849560193487726,1.261397997925483,-0.0,0.0,27.921968362553464,13.35331422009203,9.038246794773057,1.2636626530064812,-0.0,0.0
aug-cc-pVDZ,1314,7.696686531553081,9.792753693410754,8.437367162378528,-0.32601109680801527,0.0,0.0,7.9830979715510235,10.207367730771887,8.962527330887841,-0.2969386315684974,0.0,0.0
aug-cc-pVDZ,1315,6.80233854607447,7.855921375493223,5.320888972262921,-0.21494777878903829,-0.0,-0.0,7.316095896589362,8.001869458073152,5.516064728767109,-0.12626830675982703,-0.0,-0.0
aug-cc-pVDZ,1332,14.201473525937251,12.696066821644848,7.260484521614329,-0.03884134970413669,0.01538347129844706,-0.01915330814082758,14.172176821664923,13.534834718386563,7.357783641951156,0.07657372207368669,0.014330607068558954,-0.0013521306639705543
aug-cc-pVDZ,1344,11.48568484260649,11.49251422992292,8.697044795662865,-2.0123483819859136e-06,-0.1450890765533021,3.37861142189093e-07,12.10708393059768,12.274024787043073,9.251157958451756,-1.8285993397427227e-06,-0.12955587053128645,3.2452451815531305e-07
aug-cc-pVDZ,1361,11.144467694573246,8.92993666571006,7.450019434435661,0.3399117800186799,-0.1701659188692417,-0.3005150695802227,11.75866722983871,9.562816890279386,8.096986902321872,0.2521334518206542,-0.10649459516926627,-0.09902605162786585
aug-cc-pVDZ,1363,7.736301180210416,6.48731080820731,5.165752345449508,-0.44160739256059806,0.0,-0.0,8.949238582370649,7.295983388811082,5.530253893528554,-0.5328997789342017,0.0,-0.0
aug-cc-pVDZ,1367,11.749683004167272,9.66621632322474,8.060149780477532,0.3424017203165511,-0.11182072564371491,-0.2230193570501386,12.295687585490759,10.262540551611428,8.619962706672412,0.21773878596523646,-0.08208451737189551,-0.036554964817046
aug-cc-pVDZ,1378,13.37235681054382,9.72268553801272,6.915453364358055,-0.1334212346479267,-0.004490697671724593,-0.17423978480233185,14.303079354844325,10.067901348237978,7.314638219882788,-0.33185859740766355,-0.00769804609516218,-0.13803181819678517
aug-cc-pVDZ,1382,6.738919601684016,5.689420972600133,4.701838497846565,-0.944321790171064,0.0,-0.0,6.880299857931739,6.014288416851073,4.991508116587679,-0.804768448402914,0.0,-0.0
aug-cc-pVDZ,1391,9.8296296678046,9.3628287196856,5.205421451988314,-0.09818781961594181,2.130896151175069e-06,-2.2524076145939534e-07,10.744418446507622,10.043700367959596,5.398116586049289,-0.16688642820086405,2.3398365943709555e-06,-1.9412197204724202e-07
aug-cc-pVDZ,1395,7.15365890847285,7.153658749915208,19.880286352177098,-0.0,0.0,0.0,7.198816991592945,7.198816843408235,20.064410580327607,-0.0,0.0,-0.0
aug-cc-pVDZ,1396,23.743516940905703,7.199206206146901,7.207346653252664,-1.1408740937341348e-05,4.833785288687814e-06,-0.09748948730828502,24.414329643515277,7.3043012070891065,7.362472874535635,-2.595455221685072e-05,7.3677438551060106e-06,-0.32419698845120876
aug-cc-pVDZ,1406,10.052163571739907,10.108482715425025,7.500710306428845,-0.29128417711989096,0.012562164794291267,-0.0008476358137149547,11.075302674608919,10.383733724642969,8.230046941181092,-0.32137930358140165,0.04435001558804144,0.020695682782945778
aug-cc-pVDZ,1408,5.728587454379742,6.778776600509597,9.04921018582404,-5.3416142949518574e-05,0.0,0.0,5.918472452100113,7.2289278626800515,9.063978048930016,-5.2463315254660744e-05,0.0,0.0
aug-cc-pVDZ,1409,10.476214823580715,10.985185498208548,8.019368774401627,0.0,0.0,-0.056778196211748004,11.356803892680295,11.166697047628356,8.61909316915834,0.0,0.0,-0.10653167542962153
aug-cc-pVDZ,1428,9.502423557618508,7.101178909101524,8.151464671663268,-1.3358851740502953e-05,-2.5887869096681816e-05,0.5300898218970986,10.279188932052664,7.8217756673623375,8.573859628901308,-8.859963899774504e-06,-1.8486042757933925e-05,0.339482468163644
aug-cc-pVDZ,1429,15.19593547443973,10.47352701520129,8.729211977090314,0.9237486813359185,0.1613716719253172,0.6004834413043586,15.719143580553233,11.129547730233856,8.973611744392695,0.5411470583258644,0.13937910618438437,0.6016633368781684
aug-cc-pVDZ,1438,9.304304686777321,6.254094052071264,5.876039270956422,-0.08964606163822485,-0.0,0.0,9.766013582919525,6.670118378150083,6.091271973381318,-0.19928909291703015,0.0,0.0
aug-cc-pVDZ,1444,12.994674444282193,9.328930542260476,8.120063061356314,0.0737800594274587,-0.0502250548344724,-0.20408925509468168,13.638837183087922,9.840034374338183,8.452945764786907,-0.21102835392595354,-0.09040491850944114,-0.2603071412027456
