,,RI-JK,RI-JK,RI-JK,RI-JK,RI-JK,RI-JK,RI-MP2,RI-MP2,RI-MP2,RI-MP2,RI-MP2,RI-MP2
aug-cc-pVDZ,water,1.2936538071470247,1.1926285363026106,1.1385390435059446,0.05635132347706324,-0.07465567992393787,-0.039520701032099176,1.41840291535361,1.3517217304770421,1.3216139994239724,0.04346418812863508,-0.04155536603163495,-0.030482684310391018
aug-cc-pVDZ,methanol,3.1473984238691455,2.812669144811459,2.673667128707936,0.10199515459956399,0.006761930672065784,0.004951080897064908,3.379806567153399,2.966049130781027,2.8784829378885766,0.07944536099694596,0.00425980959091045,0.0038568138587874896
aug-cc-pVDZ,ethanol,5.031863974798938,4.483026224785143,4.181787453674657,-0.025600866429321988,-3.7816738371340586e-06,-7.883426651078837e-06,5.356437730288337,4.7737806400796226,4.439606698046703,-0.02113160071241968,-4.805630193505389e-06,-8.090885247159858e-06
aug-cc-pVDZ,methylformate,5.002085981402173,4.241812369505837,4.43941423277973,0.18434257387734315,0.7094963793351466,0.21141885768689822,5.489787185743866,4.609036227810684,4.851256159479073,0.25579455516728733,0.869560115204847,0.29345326491675744
aug-cc-pVDZ,methylacetate,6.394703611489322,6.3620240873492975,5.909251939978821,0.10409317449064866,1.037117464505437,0.07969618881253773,6.8972771298945785,6.91939072401677,6.3660800392326164,0.09074900933690112,1.2679175680563712,0.06819625352190051
aug-cc-pVDZ,acetone,6.447428100816131,5.92355183280223,4.856006685705764,3.668757086981388e-05,-0.36520998658402637,0.0001191493991177904,6.821054282544444,6.447232251010347,5.082935597035356,2.3558405432114913e-05,-0.46672945640494196,7.647072036257958e-05
aug-cc-pVDZ,acetaldehyde,4.912779098268223,4.025891110518701,3.4292993198169537,0.23562789921358376,0.26560150383874576,0.08971171635649601,5.212112991958729,4.376535472045446,3.5976903103671054,0.25804565579272604,0.3467372152488532,0.09823968871050341
aug-cc-pVDZ,acetic_acid,5.0515781857822954,4.995862417641715,3.6239229889870983,-0.1929775622662918,-0.00017725855188008464,0.00013327436581667826,5.586436867318591,5.511259910625823,3.863809656053071,-0.13965849215757378,-0.00011394070650904189,0.00011589378100643323
aug-cc-pVDZ,dimethyl_ether,4.930494614608911,4.325040896559962,4.506038710330906,-0.23406966584364228,0.17354328702140326,-0.38604653968109964,5.248332857796608,4.603156378488517,4.809078786639126,-0.23429559418216298,0.19744137330396433,-0.3864191812569217
aug-cc-pVDZ,N-methylacetamide,7.17335444818256,5.993704127479447,7.573196668869612,-0.07740787159680926,-0.9833606967688602,0.15966007478822283,7.828247364940333,6.408496269527161,8.33555470767345,-0.12122562400150966,-1.1998080648282692,0.25069015940402434
aug-cc-pVDZ,dimethyl_sulfide,7.547313282360453,6.184978473935925,6.846878041007548,-0.2584226451079831,0.5795910373895261,-0.44514984144504977,7.824306813382932,6.452410585017255,7.129589040545346,-0.24884817453929303,0.5929700763332748,-0.4286574491222064
aug-cc-pVDZ,dimethyl_sulfone,7.4154612482329645,6.959601823547073,7.2530148548328155,0.028129063574157596,-0.037453297584254704,-0.2212123660050248,8.133286678247268,7.694888431590657,7.984073010652286,0.025805672519067402,-0.03689555848531491,-0.20275352699642554
aug-cc-pVDZ,fluoromethane,2.431808170551186,2.229291005578817,2.2292909952058872,1.4373917014185096e-07,-1.9264012493237757e-08,-1.8819458358778424e-07,2.610342723199715,2.3447511047630725,2.344751094390143,1.9115827781751313e-07,-1.9264012493237757e-08,-2.7414171624992196e-07
aug-cc-pVDZ,phosphine,4.265697556309263,4.252631519040505,4.357238676648485,0.00041119034666815997,0.0011628691504600678,0.03699088719206125,4.347853918074828,4.323567052901365,4.518008303727975,0.0007642937682807487,0.0021615437132046955,0.06875776984913609
aug-cc-pVDZ,hydrogen_sulfide,3.3536794953317415,3.35199754254618,3.3349186247623432,0.011116010930882565,0.007777384189692022,-0.028713689307149487,3.417542793807295,3.489210143793219,3.4230112008687827,0.0031664938984807744,0.030145778959591012,-0.008179587133608529
aug-cc-pVDZ,silane,4.407915597051082,4.407915752645029,4.407915385146945,9.780190958105324e-08,-1.5707579417563095e-07,-3.1859712969585527e-07,4.5566257166961135,4.556625882662991,4.556625487009811,1.0521114515537545e-07,-1.6744872397968205e-07,-3.4230668353368633e-07
aug-cc-pVDZ,ammonia,1.8514972873975897,1.8458388764171865,1.8967008439600987,0.0024788946094769495,0.006949179837194285,0.01847603436252013,1.992213320494546,1.9681543545162654,2.184414566766914,0.010540049557971283,0.029547219418178047,0.0785583169410583
aug-cc-pVDZ,dimethyl_amine,5.558110645467649,4.873709884933234,5.2505526855205344,-0.1578860133496956,-0.18214410253403604,0.293577042124415,5.915815697308827,5.112308312655441,5.677794705397412,-0.2117961478171196,-0.14872202332290568,0.2523784026305884
aug-cc-pVDZ,trimethyl_amine,7.1163906861840065,7.140578435049498,6.560874307533707,0.07560375533509833,-0.2037906851287432,0.23898077836032505,7.60073777255477,7.619115087744344,7.178668689797607,0.05744206964659574,-0.15483566218253655,0.18157233034291848
aug-cc-pVDZ,acetonitrile,5.674213866299755,3.4275539573114995,3.427553952865958,3.1326248008234325e-06,-0.0,1.1989625006368208e-05,5.728580578609129,3.5032525390071725,3.5032525271523958,3.0881693873774992e-06,-1.481847114864443e-09,1.1851813224685816e-05
aug-cc-pVDZ,imidazole,7.784103394266225,8.023664215006415,4.951075922504144,-0.115577668934349,0.0037491161741733717,-0.0040074495454019195,8.067613490233644,8.388072808297794,5.081594094178893,-0.16714618118162863,0.0040522087375064,-0.004190232423326219
aug-cc-pVDZ,pyrrole,8.731136853518958,8.995138706360901,5.736496324345783,0.00196746323287667,0.001276291210478907,-0.0009019351375449325,8.893941095215181,9.310685228530048,5.848697460889743,0.0031055781272829267,0.0011953304933582881,-0.0009020714674794999
aug-cc-pVDZ,pyrazole,7.747589126898341,8.05435462316352,4.961283537444061,-0.08581819714467333,0.0012509353244964613,-0.005859383531662413,8.155316982188674,8.299054262975453,5.112135268476755,-0.1752255317308464,0.001508914534264557,-0.006469670411142415
aug-cc-pVDZ,furan,7.6507291000893565,8.123239652561034,5.1152992224892815,0.028951408703163154,-0.0024218094130710266,0.019511352040721127,7.690826684203271,8.400887522814024,5.178075387538567,0.04350221084375539,-0.0024899491889538382,0.019289841088449843
aug-cc-pVDZ,thiophene,11.004523294833328,9.951598492962555,6.498454713428282,0.003359337036467888,0.0002209997150166533,0.022313588654355728,11.14883488325164,10.331656140119696,6.591229785642217,0.00260673504192342,0.00028483917057212836,0.02261424209733769
aug-cc-pVDZ,pyridine,10.314821504832745,10.986492309542205,6.0334733579822615,-0.024077735053837424,-0.006765559715650087,-0.0069178017245370305,10.687378831718952,11.313397109827042,6.053449432096675,-0.022442676802072913,-0.007262246713457467,-0.007481537858750681
aug-cc-pVDZ,phenol,12.80255650893647,11.934055995920342,6.861075404829079,-0.19282494090454347,0.010958706932251244,0.02208909326199511,13.540560952027565,12.311029424294512,6.966524214552126,-0.203804808613595,0.011543203744544147,0.024457427258232023
aug-cc-pVDZ,chlorobenzene,15.504087176443287,12.43515340640461,7.602979175972689,0.016187395585967743,0.0024921897417915133,0.07141019023761079,16.06187726722415,12.775005521331057,7.685286697998747,0.017337249673217956,0.002626902981156725,0.07570211590104169
aug-cc-pVDZ,fluorobenzene,11.555290678005006,11.435010527291123,6.4772319168807195,-0.0007691601542059635,-4.327438129538632e-05,-0.0012855735008064177,12.050449174222956,11.737854856041013,6.517077592912496,-0.001998700570058012,-4.875128823192531e-05,-0.0014532459837004444
aug-cc-pVDZ,toluene,14.53526184689547,12.779789439500636,7.9473117475254496,-0.004104399392891926,-0.27919978502683296,-0.039042322255395945,15.03349026799912,13.135782818630515,8.00788530095059,-0.00456523309975516,-0.29626466527295037,-0.04440626502267458
aug-cc-pVDZ,benzene,11.596418295530311,11.596134838923097,6.682506839343723,-0.00022716568086160422,0.0448283573185668,0.024888252079172137,11.861628452437104,11.8613282731852,6.656249124916725,-0.00024060751604053961,0.04748460383629207,0.026363544984247537
aug-cc-pVDZ,cytosine,13.905943496744424,10.809582914924865,6.392849865204041,-0.0971433085582402,0.011592052834685654,0.020527067845286698,15.686651800515271,12.08779744292925,6.823038751454811,-0.2666019462450984,0.02050307674049704,0.04720793112516996
aug-cc-pVTZ,bromine,9.187479858264926,5.091784242586867,5.091784242586867,0.0,0.0,-0.0,8.971110469446241,5.292295577822709,5.292295577822709,0.0,0.0,-0.0
aug-cc-pVTZ,chlorine,6.214961128201418,3.4950263314814833,3.4950263314814833,0.0,-0.0,-0.0,6.131733310952061,3.6617069296362454,3.6617069296362454,0.0,-0.0,-0.0
aug-cc-pVTZ,nitrogen,2.270010600946586,1.4658362087517027,1.4658362087517027,0.0,0.0,0.0,2.1493045258801717,1.5084971394240188,1.5084971394240188,0.0,0.0,0.0
aug-cc-pVTZ,oxygen,2.755556649817986,1.1408079692703281,1.1408079692703281,-0.0,-0.0,-0.0,1.7498082542568614,1.159860874859888,1.159860874859888,0.0,0.0,0.0
aug-cc-pVTZ,carbon_monoxide,2.1638314954736155,1.6681209252582456,1.6681209252582456,-0.0,-0.0,-0.0,2.3357346607716627,1.7707963469672892,1.7707963469672892,0.0,-0.0,-0.0
aug-cc-pVTZ,sulfur_monoxide,4.743904311308316,2.8137371624099434,2.8137371624099434,0.0,-0.0,0.0,3.9236354694240507,2.882476998945296,2.882476998945296,0.0,-0.0,0.0
aug-cc-pVTZ,carbon_dioxide,3.54011626741646,1.7602033836125404,1.7602033836125404,0.0,0.0,0.0,4.1066536794886614,1.9041158009461314,1.9041158009461314,0.0,0.0,0.0
aug-cc-pVTZ,sulfur_dioxide,4.321385443496378,3.1145606147477,3.3682393115483333,0.5108092808811417,-0.4688967541304937,-0.667343270259859,4.72577963326966,3.3652492300670303,3.6818028051625076,0.5124213171561297,-0.5851128828216705,-0.669448776442568
aug-cc-pVTZ,ethene,5.372749159441513,3.5501904612876958,3.396033908892042,6.52012730540355e-08,0.0840170623593575,-1.6448502974995316e-07,5.028039804550244,3.6103524005578937,3.3635999683106697,4.000987210133996e-08,0.13448286400349924,-1.0817483938510434e-07
aug-cc-pVTZ,propane,5.987054706049577,5.572922397921474,5.5107673179715935,0.22329222585971684,-0.23341191540107317,-0.1955448223829224,6.2761040606345855,5.790360394113794,5.715472799188991,0.2549575382699975,-0.2812239926312791,-0.22327596110578407
aug-cc-pVTZ,1-3-butadiene,12.821136560075372,6.221473407644501,6.130245557194597,1.1812670588789977,-0.6606000553168541,-1.0982418545856565,11.550144265948648,6.337493851014925,6.22449035353215,1.0986488868693205,-0.8224066790073261,-1.021896363640907
aug-cc-pVTZ,isobutene,9.24616312305493,6.556931377611686,6.739111609060229,4.332920963863632e-06,-0.6412663396990272,1.7574706782292294e-06,9.07138540404035,6.792433799938972,7.016218814056737,3.2126445450261124e-06,-0.7877133157471181,1.378117816823932e-06
aug-cc-pVTZ,1-pentene,10.175509052131586,8.26000419510519,9.398841126927397,-0.03473257589856168,0.005843318827090168,1.9253971867649218,10.360299299431567,8.527303061457642,9.498460892456611,0.11662989745182482,0.19466791712499462,1.8568389935670626
aug-cc-pVTZ,water,1.322685551227826,1.2383227487451696,1.1909653911206308,0.04460348701888612,-0.0653638494647015,-0.031281595509122115,1.4535050461404535,1.40957205048563,1.3874152160646258,0.026035704092249153,-0.030581400519641942,-0.018259560208592276
aug-cc-pVTZ,methanol,3.170850017761221,2.8349630411995053,2.7009649486611624,0.10001126509141904,0.006518515055742576,0.004854793435235247,3.41011279903674,2.9881885772079846,2.9073868118999893,0.07879427293900529,0.0039307580298192256,0.003825222360145695
aug-cc-pVTZ,ethanol,5.046706826778164,4.500522464799009,4.205449139405136,-0.02657229575101272,-3.7312910352286675e-06,-7.742651175166716e-06,5.378728305856999,4.78694523499999,4.4580485180411875,-0.02363376921268269,-4.744874461795946e-06,-7.975301172200432e-06
aug-cc-pVTZ,methylformate,5.030069625391562,4.270375557974459,4.4642106296017925,0.18414728717346363,0.6959695972703517,0.2111941933639665,5.51777481738384,4.631658279242316,4.869369980023918,0.2590233518458655,0.8533873913871635,0.2971588592411673
aug-cc-pVTZ,methylacetate,6.4037676509282155,6.381165801518299,5.9312855958584025,0.10408402112102015,1.0304832438632716,0.0797453135262426,6.8946006383815694,6.939019310910138,6.384189280869877,0.09587470072505185,1.271323034993525,0.07238016734912894
aug-cc-pVTZ,acetone,6.4435661330930785,5.95413264354672,4.886477617486687,3.5531730120219616e-05,-0.3652475736360949,0.00011536772528065634,6.803709545097754,6.475829135200516,5.105519730963014,2.1775743352932988e-05,-0.4687864320946391,7.064557935404746e-05
aug-cc-pVTZ,acetaldehyde,4.912703847108036,4.066633061032045,3.4672220606398088,0.2339280086686968,0.2668563334574601,0.0890639031806792,5.19896334887575,4.412571130950322,3.6344162729319716,0.2636027854865224,0.3464295600782535,0.10035423119691883
aug-cc-pVTZ,acetic_acid,5.085481631173914,5.015018261222957,3.667282652065792,-0.1794251235005501,-0.00016556677814380424,0.00012895626332396328,5.621479325603967,5.5229906450864465,3.9027471331795485,-0.12596328779524468,-0.00010151541845090353,0.00010778363174678013
aug-cc-pVTZ,dimethyl_ether,4.941971560523408,4.343364518501177,4.523339877026877,-0.23023502486323452,0.17256294438931663,-0.3797221436337101,5.2639433302908865,4.617113029582864,4.82405957042965,-0.23432074557324356,0.19842332818571193,-0.38646066556690234
aug-cc-pVTZ,N-methylacetamide,7.179406350327692,6.014550389638816,7.5889474396850325,-0.07502126346195184,-0.9801791606403164,0.15469950562408147,7.820368929150336,6.417689656437016,8.354632354182439,-0.11678368354540546,-1.205943415711827,0.2414361427194651
aug-cc-pVTZ,dimethyl_sulfide,7.607974958269821,6.283786307275809,6.921458884688491,-0.25728421161644716,0.5583766651428115,-0.44318867754425834,7.902067875830333,6.544377367422068,7.203431036736664,-0.2581729316414217,0.577099034360471,-0.4447196834553113
aug-cc-pVTZ,dimethyl_sulfone,7.416526934885938,6.949173843122705,7.247545773530891,0.029271726257359368,-0.03809257976623126,-0.23026388828133784,8.134600526872871,7.658528836460929,7.971153446561596,0.028273964512437497,-0.039889753574209055,-0.22218658860852705
aug-cc-pVTZ,fluoromethane,2.4518149144553365,2.2693217302327575,2.2693217198598274,1.2743885187834211e-07,-2.0745859608102202e-08,-1.6003948840535984e-07,2.6355633106131853,2.3919050566433895,2.3919050462704594,1.7485795955400425e-07,-1.9264012493237757e-08,-2.4450477395263313e-07
aug-cc-pVTZ,phosphine,4.318377250879637,4.300812276869195,4.4414379765660295,0.000552764538175194,0.0015632820230618183,0.04972766395928546,4.402688608076006,4.3752522102261375,4.594908644169791,0.0008634041488642272,0.0024418573226880277,0.07767429140774364
aug-cc-pVTZ,hydrogen_sulfide,3.4821353418487093,3.5088851569566946,3.4729949265276696,0.007897274512367245,0.01634372452919748,-0.020399486736085326,3.566751218627183,3.663062836046665,3.578892558104866,0.0013770701509137227,0.03832960417594805,-0.0035574199858531626
aug-cc-pVTZ,silane,4.379907865636842,4.37990801085786,4.3799076566964,9.483821535132435e-08,-1.4966655860130874e-07,-3.037786585472108e-07,4.532456252342172,4.532456407936119,4.532456030065105,1.0076560381078211e-07,-1.5855764129049538e-07,-3.2452451815531305e-07
aug-cc-pVTZ,ammonia,1.8878412475584088,1.881644811973082,1.9373429550240782,0.0027146001752615177,0.007609936947559456,0.02023281598184095,2.03691431305359,2.0129259704269566,2.2285513578917504,0.010509110072060028,0.0294604839428508,0.0783277118930431
aug-cc-pVTZ,dimethyl_amine,5.5699539617809775,4.886098365390886,5.260325123454535,-0.1531563085568145,-0.18794690469731157,0.29135245174386126,5.927964440094695,5.119144632052672,5.674850679724439,-0.20574230445226774,-0.16209198150753454,0.26005529684003303
aug-cc-pVTZ,trimethyl_amine,7.119100227333218,7.143310638086637,6.563063378038917,0.07567458910903598,-0.20398161816579927,0.23920468249568685,7.595328412655268,7.614703105791362,7.150352711955769,0.060559576643153326,-0.16323893561998096,0.19142665811218046
aug-cc-pVTZ,acetonitrile,5.682058801972025,3.486258534026712,3.4862585295811703,3.0600142921950748e-06,-0.0,1.1715483290118287e-05,5.722999638595891,3.5477263629216607,3.547726351066884,3.0155588787491414e-06,-1.481847114864443e-09,1.1580635202665622e-05
aug-cc-pVTZ,imidazole,7.822343493394588,8.093442976035847,4.954490667286083,-0.11825620391452893,0.0038273799295449377,-0.004060572282622695,8.079220407476738,8.429364359605723,5.038410976883617,-0.16118735385378188,0.004138812328440423,-0.00425919758805201
aug-cc-pVTZ,pyrrole,8.778060901264944,9.064348804114461,5.735834589216322,0.0021335368027337576,0.001322913084406772,-0.0009155133026584353,8.926664612432353,9.333779042291015,5.786029095772522,0.0030338463539936835,0.0012593196154723645,-0.0009286913690509248
aug-cc-pVTZ,pyrazole,7.78984811246814,8.098847545123625,4.968582076075208,-0.08799979765857771,0.0012722487315495567,-0.005934619873378311,8.159317714521103,8.326822756100386,5.077635160308032,-0.1724258098117657,0.0015303479709339561,-0.006550035425722858
aug-cc-pVTZ,furan,7.684105172393111,8.204697541243467,5.126816459826831,0.031896707282808114,-0.0024606752991996913,0.01967730854465614,7.708995217507292,8.443285916114846,5.14025180599725,0.04498658006240933,-0.0025492275190897606,0.019718216416109092
aug-cc-pVTZ,thiophene,11.100826293829991,10.049178599667458,6.541166102476706,0.003355261956902011,0.00022300613601017978,0.02257066245553664,11.216830239796483,10.400469683730542,6.59352178821172,0.0026041269910012585,0.00028629582628604013,0.02293248951111444
aug-cc-pVTZ,pyridine,10.351590240914582,11.034413278825799,6.035561702893534,-0.024477429230588463,-0.006824744689417773,-0.006973782944842379,10.696884620155714,11.336598704256064,6.016338476760285,-0.022933566813966945,-0.007353027631408292,-0.0075549707925277884
aug-cc-pVTZ,phenol,12.857011512660643,11.993091550597896,6.866205344672908,-0.19237521215995904,0.011084407577463852,0.022277388611186704,13.586798071761294,12.347627722766738,6.923593375800767,-0.2036551138998985,0.01172675570112106,0.024795722581625775
aug-cc-pVTZ,chlorobenzene,15.6396620284042,12.560030346152558,7.661886106320671,0.016243633165823963,0.0025241324381995315,0.07211138547389348,16.22103172540385,12.888097353202195,7.718001118156479,0.01758018961661729,0.0026668491338321257,0.07684741330841369
aug-cc-pVTZ,fluorobenzene,11.601249821002149,11.505884440021559,6.490965424027273,-0.0006098541801224615,-4.532673954947359e-05,-0.001286455199839762,12.088306881221483,11.792158896590355,6.492488562811994,-0.0018935368440103123,-5.191947736350549e-05,-0.0014638026625467388
aug-cc-pVTZ,toluene,14.581996572372214,12.822107270701212,7.948276861214737,-0.00376044489536651,-0.28159609629659854,-0.03295129934643215,15.078526156524275,13.15053026781064,7.959000465692979,-0.004194909132820732,-0.2999492633055897,-0.037356596687079996
aug-cc-pVTZ,benzene,11.652206097740992,11.65191955889178,6.6849077843494165,-0.0002296344381549684,0.04531550566649579,0.025158687695787784,11.89490038941671,11.894595886134924,6.614335372678513,-0.0002440750382893224,0.048169697321824655,0.026744071468567804
aug-cc-pVTZ,cytosine,13.911251890990757,10.860861023665658,6.411689984957142,-0.06788722912456668,0.010813760056710779,0.018836923408874218,15.683113588231723,12.122285389578703,6.803155473570423,-0.22667848361272047,0.018872099495686873,0.044301239108408566
aug-cc-pVQZ,bromine,9.22345199927507,5.1177196093291215,5.1177196093291215,-0.0,0.0,-0.0,9.00587240518169,5.309512153276127,5.309512153276127,-0.0,0.0,0.0
aug-cc-pVQZ,chlorine,6.2621413280396805,3.5425883055193363,3.5425883055193363,-0.0,-0.0,0.0,6.190405629337429,3.715728047043337,3.715728047043337,-0.0,-0.0,0.0
aug-cc-pVQZ,nitrogen,2.270155106231686,1.4725143631971296,1.4725143631971296,-0.0,-0.0,0.0,2.1456056798875225,1.5084199470441113,1.5084199470441113,-0.0,-0.0,0.0
aug-cc-pVQZ,oxygen,2.763381565735734,1.164150362884815,1.164150362884815,-0.0,-0.0,-0.0,1.7539101137637985,1.1762556386492629,1.1762556386492629,0.0,-0.0,-0.0
aug-cc-pVQZ,carbon_monoxide,2.162201145050135,1.6748640601815066,1.6748640601815066,-0.0,-0.0,-0.0,2.328636410078407,1.7730077992913225,1.7730077992913225,-0.0,-0.0,-0.0
aug-cc-pVQZ,sulfur_monoxide,4.741430140827441,2.8479442916218924,2.8479442916218924,0.0,-0.0,0.0,3.9312374251430495,2.9171190902953295,2.9171190902953295,-0.0,-0.0,0.0
aug-cc-pVQZ,carbon_dioxide,3.5394271936895767,1.7799047558724947,1.7799047558724947,0.0,-0.0,-0.0,4.101807347400452,1.922686882464446,1.922686882464446,0.0,-0.0,-0.0
aug-cc-pVQZ,sulfur_dioxide,4.323934141996047,3.1416621714597985,3.38840422484983,0.50410248974022,-0.45607520533536944,-0.6585812608999184,4.723690225874007,3.3921006272765863,3.7002330786042736,0.5050240756523552,-0.5695474569978363,-0.6597847415524084
aug-cc-pVQZ,ethene,5.369617325947049,3.5659916060139385,3.404982866602147,6.371942593917106e-08,0.08775158233944946,-1.6300318263508873e-07,5.019388684773603,3.6156419234812165,3.357498493934005,4.000987210133996e-08,0.14069108620077767,-1.0669299227023989e-07
aug-cc-pVQZ,propane,5.987814351263458,5.573470053050797,5.511285979280267,0.22341640316609535,-0.2335208015270734,-0.19565356773344672,6.26878626095464,5.7827513640566695,5.707859274689567,0.2552518019882202,-0.2812409256982607,-0.22353364394612918
aug-cc-pVQZ,1-3-butadiene,12.814756916321997,6.23310033278734,6.140550197556206,1.1793196480012795,-0.6703741321737633,-1.096427887004326,11.532145261881956,6.32874638894811,6.213845737432519,1.0957271022396942,-0.8364574333208544,-1.0191612428467989
aug-cc-pVQZ,isobutene,9.246627372419393,6.5594953006086145,6.7424625232776965,4.321066186944715e-06,-0.6440365150684846,1.753025136884636e-06,9.060621442937782,6.780502396705748,7.005788616789085,3.1800439084990948e-06,-0.7929974921660505,1.354408262986101e-06
aug-cc-pVQZ,1-pentene,10.175745655696723,8.261685961178014,9.399589526403526,-0.03415779407595383,0.007059088437703781,1.9262184694095459,10.34355504792754,8.514153833291855,9.483185336674305,0.1165303336260242,0.1957207102262212,1.8614626529348626
aug-cc-pVQZ,water,1.3294466698476726,1.2514875303782742,1.2067552960365073,0.040131027921451276,-0.06174059693892337,-0.028144928229369332,1.4588315885684,1.424950683553247,1.4067473135054034,0.018827580362814997,-0.025124748951316046,-0.013204289159034132
aug-cc-pVQZ,methanol,3.1727134434718574,2.837871289155737,2.707881810894629,0.09901423389712478,0.006323515830203335,0.004806394826616658,3.4073111403434804,2.985920410149324,2.9116522021271343,0.07707693808988217,0.003612932942470215,0.0037418625325461104
aug-cc-pVQZ,ethanol,5.047152673083307,4.502344911509531,4.209464082651398,-0.027103348265260917,-3.7149907169651583e-06,-7.67448620788295e-06,5.370669689312612,4.780703214833716,4.454572473689647,-0.024246154387677337,-4.7167193666135215e-06,-7.877499262619378e-06
aug-cc-pVQZ,methylformate,5.033007565118433,4.276417275384371,4.469000190645184,0.1842009063294679,0.6914822559823423,0.2112575008364077,5.509721087971239,4.628908216983749,4.865080933589431,0.25885223555027653,0.8478722290855073,0.2969642586325019
aug-cc-pVQZ,methylacetate,6.402648257690258,6.384730366970939,5.936143864225122,0.10428798996714565,1.0275127064635663,0.07993563011489888,6.880495070543263,6.930658588712597,6.377499493924598,0.09660272332150208,1.267478781270883,0.0729992712189424
aug-cc-pVQZ,acetone,6.441635619718011,5.959621354877377,4.893631922010758,3.519979636648998e-05,-0.364677770819793,0.0001142859768868053,6.788785058160971,6.470401041789787,5.104047969299613,2.134897138385203e-05,-0.46743295887718256,6.925857045453434e-05
aug-cc-pVQZ,acetaldehyde,4.912114629130835,4.074115693975813,3.4760842310099376,0.23332202062769702,0.2662422945410853,0.08883296175336891,5.188493547762106,4.412148324404121,3.637186786162571,0.26415918203197614,0.34500811008809673,0.10056568485282152
aug-cc-pVQZ,acetic_acid,5.091401195480604,5.016908938102035,3.6789290471978737,-0.17739697121908415,-0.0001626460574804064,0.00012624300125664648,5.617100365132091,5.514917247117089,3.9078527544303756,-0.1239028016097324,-9.868360861439758e-05,0.00010309654932246389
aug-cc-pVQZ,dimethyl_ether,4.9427418691091285,4.347150437830295,4.525476220448047,-0.22993656751767677,0.17098130524419586,-0.3792299021772473,5.257194551011966,4.61435588261324,4.818925497714218,-0.2341500012212804,0.19614429326031096,-0.38617905682304066
aug-cc-pVQZ,N-methylacetamide,7.178174237425249,6.021051848634266,7.592971497772898,-0.07516881246102601,-0.9786389806137753,0.15501776785632934,7.804022962586456,6.412127793723534,8.345676365107774,-0.11674103746728677,-1.2038324948597603,0.24136063075418582
