,,SCF,Corr2,CorrD,CorrD(T)
aug-cc-pV5Z,N2,1.7135709574840907,-0.012780931501903847,0.014694983964282482,0.033650278341456064
aug-cc-pV5Z,NH3,1.919300731931125,0.18711407003984548,-0.06742404377721511,-0.028031607960880667
aug-cc-pV5Z,O2,1.666584054795064,-0.2868609037669869,0.17856257772565165,0.182205451438624
aug-cc-pV5Z,PH3,4.421924405722986,0.09023831562047313,-0.06637440272982076,-0.03658310124024755
aug-cc-pV5Z,SH2,3.531149059371444,0.09832673016843385,-0.06517040064290747,-0.03349591905679716
aug-cc-pV5Z,SiH4,4.394047156871277,0.15522348627999794,0.0031489244583289278,0.0364904846691827
aug-cc-pV5Z,SO-trip,3.423313809692452,-0.16633733827972774,0.14157814274890956,0.15392686867493577
aug-cc-pV5Z,SO2,3.50135775788187,0.31563343385497467,-0.11104591746511439,-0.04985797953999205
aug-cc-pV5Z,FCN,2.601382610062631,0.06507778565121569,-0.021918988413404783,0.018214370846180383
aug-cc-pV5Z,HCHS,5.154697804461715,-0.15466779282012943,-0.012626571778531215,-0.008026671571139232
aug-cc-pCVDZ,Cl2,4.2040002663017,0.022721654131533597,0.010928621314404197,0.02556186335477939
aug-cc-pCVDZ,CO,1.7956282415468217,0.12932203234103268,-0.02250555274748267,-0.004846874834713244
aug-cc-pCVDZ,CO2,2.2871692780115045,0.27722889760084213,-0.061373167557533304,-0.03550258668635342
aug-cc-pCVDZ,H2O,1.2061000642694886,0.15587179350315505,-0.032569764840477466,-0.010774263521376115
aug-cc-pCVDZ,N2,1.6749194451110068,0.009261544444519432,0.023339092323083843,0.04204741198519257
aug-cc-pCVDZ,NH3,1.8717890087622728,0.18458258118464776,-0.04309705351517312,-0.012904418508463245
aug-cc-pCVDZ,O2,1.58032820434918,-0.2667324806339144,0.17430226704953045,0.17566062710495722
aug-cc-pCVDZ,PH3,4.3548708246325685,0.1014139112989687,-0.044825874985123804,-0.02040627003849238
aug-cc-pCVDZ,SH2,3.358266896056105,0.09181277802512344,-0.021888117977909793,0.0011113848139041593
aug-cc-pCVDZ,SiH4,4.436465031543268,0.15559394624676326,0.010187698573097315,0.03519386952092418
aug-cc-pCVDZ,SO-trip,3.3052599892500094,-0.19331930449127022,0.17924175696367817,0.18334770844288295
aug-cc-pCVDZ,SO2,3.4330384317277183,0.3282600080903073,-0.06084834734093647,-0.014818472374729552
aug-cc-pCVDZ,FCN,2.529327794326385,0.07859964042088441,-0.0036120020490755245,0.03219930338208066
aug-cc-pCVDZ,HCHS,4.968756863265512,-0.12756233854911248,0.020004935775539856,0.025345759426181225
aug-cc-pCVTZ,Cl2,4.402938239945144,0.07489502338011711,-0.03192145665214774,-0.005371695840996615
aug-cc-pCVTZ,CO,1.824863850102984,0.12132623260927655,-0.032724123686420414,-0.012040007707680767
aug-cc-pCVTZ,CO2,2.341503671980728,0.27852551415298876,-0.08174856558115717,-0.04661644026545719
aug-cc-pCVTZ,H2O,1.2488266560191654,0.16510246602054868,-0.04744997957782915,-0.017411703373191756
aug-cc-pCVTZ,N2,1.7096811087928243,-0.007162261121328228,0.01592985648669032,0.034946894542630114
aug-cc-pCVTZ,NH3,1.9099465719245845,0.18924422542177743,-0.06047788535608278,-0.022937758454974144
aug-cc-pCVTZ,O2,1.6469495810921213,-0.28019259207578817,0.17491970313524896,0.17732770467678494
aug-cc-pCVTZ,PH3,4.417849326083164,0.09542478007419852,-0.0649234259278435,-0.03587304928540824
aug-cc-pCVTZ,SH2,3.503333553847529,0.1032662209600117,-0.05556926666711792,-0.024759195530818623
aug-cc-pCVTZ,SiH4,4.402382548240135,0.16003948795918266,0.004260309623204783,0.03630525363288406
aug-cc-pCVTZ,SO-trip,3.3974741004851694,-0.16655344080443824,0.14336870873118546,0.15309333006450832
aug-cc-pCVTZ,SO2,3.478821332680804,0.31921456722341324,-0.09869719364492058,-0.03994812997814634
aug-cc-pCVTZ,FCN,2.5894969613763794,0.07112866125669637,-0.017349959694424655,0.02185724508561071
aug-cc-pCVTZ,HCHS,5.126511837567147,-0.14105332288328398,-0.0091998004147813,-0.005124721125931764
aug-cc-pCVQZ,Cl2,4.447702371251503,0.08125461667748546,-0.052543829215349724,-0.019881447716064926
aug-cc-pCVQZ,CO,1.8286919551154843,0.11743638400575285,-0.0354408436217879,-0.014170163045741146
aug-cc-pCVQZ,CO2,2.3544080913666217,0.2779698206931207,-0.08891082652699867,-0.05180290489466932
aug-cc-pCVQZ,H2O,1.2610210230115049,0.16729436477414628,-0.05374782963514546,-0.021826372982998832
aug-cc-pCVQZ,N2,1.7140031628844818,-0.012040007883166837,0.01488021473735146,0.033897253056520915
aug-cc-pCVQZ,NH3,1.9175410384463043,0.1883489426061251,-0.06615829928380901,-0.027105453437459737
aug-cc-pCVQZ,O2,1.6644230284950507,-0.2845146464306749,0.17720421767022465,0.18084709173416913
aug-cc-pCVQZ,PH3,4.42244922734347,0.08835513412004836,-0.06717706950086555,-0.037169664784639345
aug-cc-pCVQZ,SH2,3.533618805118204,0.096968369937521,-0.06634353018849248,-0.0340516114637488
aug-cc-pCVQZ,SiH4,4.3931210027427,0.1576314865931323,0.0018523093100704102,0.035193868468008205
aug-cc-pCVQZ,SO-trip,3.4206588336113373,-0.16519508162644092,0.13799701359213223,0.1508705604366991
aug-cc-pCVQZ,SO2,3.497097446854778,0.316652204905588,-0.10974930021102436,-0.048376133355434
aug-cc-pCVQZ,FCN,2.600394712255288,0.06649788920992217,-0.021178065321126205,0.018862678771281782
aug-cc-pCVQZ,HCHS,5.157260165375653,-0.1546986639575696,-0.014324523295572433,-0.010064212268479977
aug-cc-pCV5Z,Cl2,4.443256830592,0.07440107465192991,-0.051802905772097674,-0.019325757414943467
aug-cc-pCV5Z,CO,1.8283832369848827,0.11592366510438223,-0.03627438249544501,-0.014941958503860597
aug-cc-pCV5Z,CO2,2.356198656471468,0.2764879736311334,-0.09076313548609782,-0.053284752307627414
aug-cc-pCV5Z,H2O,1.263892101792816,0.16797354480185955,-0.05572362586403368,-0.0233699638992384
aug-cc-pCV5Z,N2,1.7137561884326462,-0.013830573251242262,0.014571496782236126,0.03346504739290013
aug-cc-pCV5Z,NH3,1.919393347361531,0.18702145456556796,-0.06757840266703008,-0.02806247971252107
aug-cc-pCV5Z,O2,1.666707542503569,-0.28766357088900407,0.17843908966617517,0.18220545126313792
aug-cc-pCV5Z,PH3,4.421708303549248,0.08397133713931026,-0.06689922364836054,-0.03701530734258185
aug-cc-pCV5Z,SH2,3.5320752135000206,0.09014570010232337,-0.06615830020511027,-0.0339589969985159
aug-cc-pCV5Z,SiH4,4.3931210027427,0.15652010142825645,0.0007409241451945547,0.03463817746494424
aug-cc-pCV5Z,SO-trip,3.4232211945252744,-0.1698258543751585,0.13750306381103217,0.1508088157050187
aug-cc-pCV5Z,SO2,3.499474578136305,0.3137811262997632,-0.11255863724391446,-0.050784135423428634
aug-cc-pCV5Z,FCN,2.60147522558078,0.06418250318653618,-0.022196834792367337,0.01784390894906851
aug-cc-pCV5Z,HCHS,5.156395754574869,-0.16321928566078192,-0.012379597063465475,-0.00870585238853927
aug-cc-pV[DT]Z,Cl2,,0.1096241897008112,-0.04401020893528364,-0.014009303886164977
aug-cc-pV[DT]Z,CO,,0.12176981139727872,-0.03610702439379499,-0.01497120521865554
aug-cc-pV[DT]Z,CO2,,0.28269483468954226,-0.08967774815840003,-0.051403197090922545
aug-cc-pV[DT]Z,H2O,,0.17058465008805776,-0.052886668515520124,-0.02056387850555875
aug-cc-pV[DT]Z,N2,,-0.011994512291544019,0.01361934454863476,0.03246739996944574
aug-cc-pV[DT]Z,NH3,,0.19311945059863367,-0.06722093975085187,-0.027466166401931266
aug-cc-pV[DT]Z,O2,,-0.284521145423546,0.17695399345410612,0.17956022515372397
aug-cc-pV[DT]Z,PH3,,0.10392427888452206,-0.07215393163268295,-0.04187193060195065
aug-cc-pV[DT]Z,SH2,,0.12305180494992729,-0.0675377823683579,-0.03489815014727845
aug-cc-pV[DT]Z,SiH4,,0.1544533163482375,0.0072629993299607905,0.04089703098354396
aug-cc-pV[DT]Z,SO-trip,,-0.15979901189525256,0.14045213430283401,0.15049197329070552
aug-cc-pV[DT]Z,SO2,,0.32015209370977615,-0.10897425539039236,-0.04756696560575726
aug-cc-pV[DT]Z,FCN,,0.07144225399446873,-0.022497428750090857,0.018168875143723052
aug-cc-pV[DT]Z,HCHS,,-0.13452961904112162,-0.020970086281202876,-0.014933834178588137
aug-cc-pV[TQ]Z,Cl2,,0.10287823787685833,-0.06243949702713543,-0.026781716319256365
aug-cc-pV[TQ]Z,CO,,0.11647935763227824,-0.03690767186573054,-0.015354138915498671
aug-cc-pV[TQ]Z,CO2,,0.2780666074601413,-0.09389704186626781,-0.05591970255338754
aug-cc-pV[TQ]Z,H2O,,0.16924930211215702,-0.0581816901703266,-0.02533157584063327
aug-cc-pV[TQ]Z,N2,,-0.01450641538914739,0.01415264136169917,0.033456703806668944
aug-cc-pV[TQ]Z,NH3,,0.18781494374747298,-0.07047868483489188,-0.03028441617453486
aug-cc-pV[TQ]Z,O2,,-0.2869009544938687,0.17877450792960242,0.18304316197615367
aug-cc-pV[TQ]Z,PH3,,0.09559248718782447,-0.06784540201394923,-0.037658607648031237
aug-cc-pV[TQ]Z,SH2,,0.10731042790673494,-0.07231180181570154,-0.039717840362910935
aug-cc-pV[TQ]Z,SiH4,,0.15377668198375072,0.0052815846970742,0.03891350658916444
aug-cc-pV[TQ]Z,SO-trip,,-0.15982922734279179,0.1424300377589022,0.15517008462468768
aug-cc-pV[TQ]Z,SO2,,0.31885328061870777,-0.11485983970072292,-0.05234942001720965
aug-cc-pV[TQ]Z,FCN,,0.06466644029896043,-0.023711223200670692,0.016822635819773023
aug-cc-pV[TQ]Z,HCHS,,-0.14903577079021044,-0.017887297779187194,-0.011521863768699635
aug-cc-pV[Q5]Z,Cl2,,0.07407008919681018,-0.05127656902317646,-0.01851600639114835
aug-cc-pV[Q5]Z,CO,,0.1151321312886163,-0.037356920599409996,-0.015697558416829266
aug-cc-pV[Q5]Z,CO2,,0.27565898995992794,-0.09290999171274784,-0.05515426828556474
aug-cc-pV[Q5]Z,H2O,,0.1681324590358095,-0.05774395833858704,-0.024383166349120536
aug-cc-pV[Q5]Z,N2,,-0.0151777992107315,0.014176742399519816,0.03300247636248826
aug-cc-pV[Q5]Z,NH3,,0.1852678342064636,-0.06894637843699655,-0.028906140595665094
aug-cc-pV[Q5]Z,O2,,-0.29055337469728426,0.1796638416606588,0.1835010553965603
aug-cc-pV[Q5]Z,PH3,,0.0809099680070889,-0.06669830436371219,-0.036518321723580056
aug-cc-pV[Q5]Z,SH2,,0.08540307997916803,-0.06604493332371969,-0.033916990702153635
aug-cc-pV[Q5]Z,SiH4,,0.1571668927692521,-0.0009322292795738352,0.03338103362355767
aug-cc-pV[Q5]Z,SO-trip,,-0.16886376557423693,0.13590987501867602,0.14997527654799528
aug-cc-pV[Q5]Z,SO2,,0.310742528057625,-0.116617014079186,-0.054003911321630974
aug-cc-pV[Q5]Z,FCN,,0.06151487412248241,-0.023182201876542394,0.017145497774205
aug-cc-pV[Q5]Z,HCHS,,-0.1686603179225336,-0.011007065450238038,-0.008188620731036848
aug-cc-pCV[DT]Z,Cl2,,0.09686275780057332,-0.049963594743327504,-0.01839635234448125
aug-cc-pCV[DT]Z,CO,,0.11795958009064239,-0.037026679871236305,-0.015068695233140776
aug-cc-pCV[DT]Z,CO2,,0.2790714579644189,-0.09032768053847248,-0.051295957561921936
aug-cc-pCV[DT]Z,H2O,,0.16898906497524074,-0.05371533315145091,-0.02020641488974571
aug-cc-pCV[DT]Z,N2,,-0.014077547675369348,0.012810178239787784,0.03195720298786697
aug-cc-pCV[DT]Z,NH3,,0.1912070229953057,-0.06779613034172896,-0.027162322642978732
aug-cc-pCV[DT]Z,O2,,-0.28586000741973505,0.17517967622397257,0.17802963207544925
aug-cc-pCV[DT]Z,PH3,,0.0929030406111374,-0.07338555264056759,-0.042385377389372814
aug-cc-pCV[DT]Z,SH2,,0.1080887232483857,-0.06975080295731081,-0.035652071465438744
aug-cc-pCV[DT]Z,SiH4,,0.16191129499599083,0.0017645669074605596,0.0367732048379198
aug-cc-pCV[DT]Z,SO-trip,,-0.15528360346261422,0.12826426737013588,0.14035464443150847
aug-cc-pCV[DT]Z,SO2,,0.3154059605426157,-0.1146335499834402,-0.05052903844274288
aug-cc-pCV[DT]Z,FCN,,0.06798298581914351,-0.023134362913519026,0.017502694223939155
aug-cc-pCV[DT]Z,HCHS,,-0.14673373733977724,-0.021496531442284944,-0.017954397147874075
aug-cc-pCV[TQ]Z,Cl2,,0.08589540097556507,-0.0675925875722809,-0.030469645030303964
aug-cc-pCV[TQ]Z,CO,,0.11459784583561393,-0.03742331492597498,-0.01572460072486629
aug-cc-pCV[TQ]Z,CO2,,0.2775643146548386,-0.09413734127126137,-0.05558762232679709
aug-cc-pCV[TQ]Z,H2O,,0.168893858459204,-0.05834355805534925,-0.025047888644209402
aug-cc-pCV[TQ]Z,N2,,-0.015599444709373389,0.014114259947293374,0.03313129845854934
aug-cc-pCV[TQ]Z,NH3,,0.18769562811902749,-0.07030346620404165,-0.0301467443706249
aug-cc-pCV[TQ]Z,O2,,-0.2876685779869436,0.1788712958443961,0.1834152931003684
aug-cc-pCV[TQ]Z,PH3,,0.08319620328864148,-0.06882162021631406,-0.038115843662456635
aug-cc-pCV[TQ]Z,SH2,,0.09237264081300077,-0.07420583059598203,-0.04083256363102217
aug-cc-pCV[TQ]Z,SiH4,,0.15587429640709557,9.511989237775964e-05,0.034382857672017715
aug-cc-pCV[TQ]Z,SO-trip,,-0.16420384655060505,0.13407712795012042,0.14924853935694643
aug-cc-pCV[TQ]Z,SO2,,0.31478237294393174,-0.11781435094845143,-0.05452629798210338
aug-cc-pCV[TQ]Z,FCN,,0.06311867717578964,-0.023971547805475984,0.01667745470406878
aug-cc-pCV[TQ]Z,HCHS,,-0.164656075011778,-0.018064185938311907,-0.01366870580493408
aug-cc-pCV[Q5]Z,Cl2,,0.0672104731824946,-0.05102554347098077,-0.018742738082619313
aug-cc-pCV[Q5]Z,CO,,0.11433655019146881,-0.03714891508420001,-0.015751711115658054
aug-cc-pCV[Q5]Z,CO2,,0.27493324884478604,-0.09270654160711989,-0.054839477462206396
aug-cc-pCV[Q5]Z,H2O,,0.16868612712601777,-0.05779659239926066,-0.02498946912283401
aug-cc-pCV[Q5]Z,N2,,-0.01570919921119025,0.01424759597686922,0.03301158571303569
aug-cc-pCV[Q5]Z,NH3,,0.18562868022793422,-0.06906834720024563,-0.02906657285356903
aug-cc-pCV[Q5]Z,O2,,-0.29096736048462807,0.1797346930717626,0.18363061535910516
aug-cc-pCV[Q5]Z,PH3,,0.07937194358574898,-0.06660771324573232,-0.03685335855091497
aug-cc-pCV[Q5]Z,SH2,,0.08298748912768977,-0.06596396055041417,-0.03386182772351745
aug-cc-pCV[Q5]Z,SiH4,,0.15535405797658342,-0.00042511930647847395,0.03405515739615582
aug-cc-pCV[Q5]Z,SO-trip,,-0.1746843700459442,0.13698482141774687,0.15074403434719008
aug-cc-pCV[Q5]Z,SO2,,0.31076884710676667,-0.11550613839317621,-0.053310563822636124
aug-cc-pCV[Q5]Z,FCN,,0.06175324571937711,-0.023265707680226885,0.016775035692975896
aug-cc-pCV[Q5]Z,HCHS,,-0.17215895433300465,-0.010339018721582764,-0.007280687924339184
