,,RI-JK,RI-MP2
aug-cc-pVTZ,silane,4.379907844397034,4.532456230114466
aug-cc-pVTZ,ammonia,1.9022763381851897,2.092797213790766
aug-cc-pVTZ,dimethyl_amine,5.238792483542134,5.573986583957269
aug-cc-pVTZ,trimethyl_amine,6.941824747819591,7.453461410134133
aug-cc-pVTZ,acetonitrile,4.218191955193302,4.272817450861479
aug-cc-pVTZ,imidazole,6.9567590455721735,7.18233191465536
aug-cc-pVTZ,pyrrole,7.8594147648652415,8.015490916831963
aug-cc-pVTZ,pyrazole,6.952425911222324,7.18792521030984
aug-cc-pVTZ,furan,7.00520639115447,7.097510979873131
aug-cc-pVTZ,thiophene,9.230390331991385,9.40360723724625
aug-cc-pVTZ,pyridine,9.140521740877974,9.349940600390687
aug-cc-pVTZ,phenol,10.572102802643817,10.952673056776268
aug-cc-pVTZ,chlorobenzene,11.953859493625808,12.275710065587509
aug-cc-pVTZ,fluorobenzene,9.866033228350327,10.124318113541278
aug-cc-pVTZ,toluene,11.784126901429389,12.062685630009298
aug-cc-pVTZ,benzene,9.996344480327396,10.134610549410048
aug-cc-pVTZ,cytosine,10.394600966537853,11.53618481712695
aug-cc-pVQZ,bromine,6.4862970726444376,6.541632237244648
aug-cc-pVQZ,chlorine,4.449105979692784,4.540620574474701
aug-cc-pVQZ,nitrogen,1.738394610875315,1.7208151913252483
aug-cc-pVQZ,oxygen,1.697227430501788,1.368807130354108
aug-cc-pVQZ,carbon_monoxide,1.837309755137716,1.9582173362203508
aug-cc-pVQZ,nitrogen_monoxide,1.5959586911885035,1.5695722116564592
aug-cc-pVQZ,sulfur_monoxide,3.479106241357075,3.2551585352445698
aug-cc-pVQZ,carbon_dioxide,2.3664122351448555,2.649060370776448
aug-cc-pVQZ,sulfur_dioxide,3.6180001794352257,3.9386746439182887
aug-cc-pVQZ,ethene,4.113530599521044,3.997509700729608
aug-cc-pVQZ,propane,5.6908567945315065,5.919798966566959
aug-cc-pVQZ,1-3-butadiene,8.39613581555518,8.024912462754195
aug-cc-pVQZ,isobutene,7.516195065435234,7.615637485477538
aug-cc-pVQZ,1-pentene,9.279007047759421,9.446964739297899
aug-cc-pVQZ,water,1.262563165420818,1.43017652854235
aug-cc-pVQZ,methanol,2.9061555145074074,3.1016279175399792
aug-cc-pVQZ,ethanol,4.586320555748078,4.868648459278659
aug-cc-pVQZ,methylformate,4.592808343715996,5.0012367461814735
aug-cc-pVQZ,methylacetate,6.241174162962107,6.729551051060152
aug-cc-pVQZ,acetone,5.764962965535382,6.121078023083456
aug-cc-pVQZ,acetaldehyde,4.154104851372195,4.412609552776266
aug-cc-pVQZ,acetic_acid,4.595746393593505,5.013290122226519
aug-cc-pVQZ,dimethyl_ether,4.60512284246249,4.8968253104464745
aug-cc-pVQZ,N-methylacetamide,6.930732527944137,7.520609040472588
aug-cc-pVQZ,dimethyl_sulfide,6.95605285255952,7.224712890819144
aug-cc-pVQZ,dimethyl_sulfone,7.202172759353663,7.902029171465539
aug-cc-pVQZ,fluoromethane,2.3367640752649073,2.477668339003731
aug-cc-pVQZ,phosphine,4.357013833516002,4.457498046908397
aug-cc-pVQZ,hydrogen_sulfide,3.5193109175740847,3.6292616949101126
aug-cc-pVQZ,silane,4.36785405096505,4.5247676747561245
aug-cc-pVQZ,ammonia,1.909498076138017,2.098403843105587
aug-cc-pVQZ,dimethyl_amine,5.2406928660258645,5.567319395674441
aug-cc-pVQZ,trimethyl_amine,6.942579363150415,7.441703093065262
aug-cc-pVQZ,acetonitrile,4.22393640962643,4.268995645640779
aug-cc-pVQZ,imidazole,6.962975370509476,7.169572722480777
aug-cc-pVQZ,pyrrole,7.864767416945405,8.000096918491613
aug-cc-pVQZ,pyrazole,6.956285705569609,7.1737839185952375
aug-cc-pVQZ,furan,7.012044224505504,7.08539821238362
aug-cc-pVQZ,thiophene,9.244215036948878,9.396479797128526
aug-cc-pVQZ,pyridine,9.142653104798887,9.33267524648184
aug-cc-pVQZ,phenol,10.575039285221024,10.933617106484833
aug-cc-pVQZ,chlorobenzene,11.973036709887987,12.272567934243495
aug-cc-pVQZ,fluorobenzene,9.870232129085325,10.109240744437653
aug-cc-pVQZ,toluene,11.784588843557891,12.041601320471754
aug-cc-pVQZ,benzene,9.999033141262862,10.117355599549795
aug-cc-pVQZ,cytosine,10.400387425409297,11.517598259197369
aug-cc-pV5Z,bromine,6.4900349465385,6.517938351470311
aug-cc-pV5Z,chlorine,4.450336493682191,4.529818527431535
aug-cc-pV5Z,nitrogen,1.738258184126736,1.7177915499583862
aug-cc-pV5Z,oxygen,1.699710595300701,1.36724842773258
aug-cc-pV5Z,carbon_monoxide,1.836865800657389,1.955092017913702
aug-cc-pV5Z,nitrogen_monoxide,1.5974294931089232,1.5674878514320796
aug-cc-pV5Z,sulfur_monoxide,3.4780175342091737,3.2510939283862026
aug-cc-pV5Z,carbon_dioxide,2.367912573735917,2.6482373904289793
aug-cc-pV5Z,sulfur_dioxide,3.614101051926022,3.9302836268383317
aug-cc-pV5Z,ethene,4.114944763762887,3.9938174331502516
aug-cc-pV5Z,propane,5.690635487580189,5.915892541948612
aug-cc-pV5Z,1-3-butadiene,8.397292580483427,8.016781238170926
aug-cc-pV5Z,isobutene,7.516036040518155,7.609069069220202
aug-cc-pV5Z,1-pentene,9.278531006843515,9.438772766886105
aug-cc-pV5Z,water,1.265529530926946,1.4331895282711322
aug-cc-pV5Z,methanol,2.906126336443767,3.0987831375896264
aug-cc-pV5Z,ethanol,4.586259055635169,4.864495301682249
aug-cc-pV5Z,methylformate,4.592883148346252,4.996104122712519
aug-cc-pV5Z,methylacetate,6.240858006434608,6.723003747172612
aug-cc-pV5Z,acetone,5.765150813860693,6.115769051410699
aug-cc-pV5Z,acetaldehyde,4.154615171363459,4.408842684073655
aug-cc-pV5Z,acetic_acid,4.596180174699438,5.008634117099896
aug-cc-pV5Z,dimethyl_ether,4.604658983317767,4.892251816543003
aug-cc-pV5Z,N-methylacetamide,6.930602531918088,7.513772537820262
aug-cc-pV5Z,dimethyl_sulfide,6.9603581973364745,7.217161721952363
aug-cc-pV5Z,dimethyl_sulfone,7.196887915115629,7.8879623578808795
aug-cc-pV5Z,fluoromethane,2.3369385123798803,2.475789922433732
aug-cc-pV5Z,phosphine,4.35607756645055,4.4478816603182665
aug-cc-pV5Z,hydrogen_sulfide,3.5205268136356516,3.6178229021132817
aug-cc-pV5Z,silane,4.365778485009348,4.525006234359453
aug-cc-pV5Z,ammonia,1.911264351457854,2.098572996447698
aug-cc-pV5Z,dimethyl_amine,5.240643323431274,5.563003380610361
aug-cc-pV5Z,trimethyl_amine,6.942212886058591,7.4354573440776965
aug-cc-pV5Z,acetonitrile,4.224335435490132,4.264298354277741
aug-cc-pV5Z,imidazole,6.964311655288298,7.161030638002746
aug-cc-pV5Z,pyrrole,7.865839228566451,7.990431237763256
aug-cc-pV5Z,pyrazole,6.956681815652138,7.164895208837231
aug-cc-pV5Z,furan,7.013322910380921,7.076960263229737
aug-cc-pV5Z,thiophene,9.250837763890871,9.385855689299014
aug-cc-pV5Z,pyridine,9.142703548850472,9.32272445540489
aug-cc-pV5Z,phenol,10.574675367279168,10.921680774134158
aug-cc-pV5Z,chlorobenzene,11.979149210689036,12.26108003698487
aug-cc-pV5Z,fluorobenzene,9.870447965551046,10.09906295759831
aug-cc-pV5Z,toluene,11.783661957572576,12.029598480846763
aug-cc-pV5Z,benzene,9.998869583869405,10.106754697446101
aug-cc-pV5Z,cytosine,10.40088219884853,11.505692879175273
aug-cc-pV6Z,bromine,,
aug-cc-pV6Z,chlorine,4.455894287243495,4.5356021900574754
aug-cc-pV6Z,nitrogen,1.7382483713351418,1.7171856942957282
aug-cc-pV6Z,oxygen,1.7006549409026734,1.3671513706981486
aug-cc-pV6Z,carbon_monoxide,1.836961210371778,1.9543389125850872
aug-cc-pV6Z,nitrogen_monoxide,1.598260182025083,1.5683466835886453
aug-cc-pV6Z,sulfur_monoxide,3.4793856421487366,3.2522668829881263
aug-cc-pV6Z,carbon_dioxide,2.368611859859167,2.648700812428803
aug-cc-pV6Z,sulfur_dioxide,3.6143569911262614,3.9304927752340717
aug-cc-pV6Z,ethene,4.115519973839311,3.9931442290180708
aug-cc-pV6Z,propane,5.690744044736131,5.915112839934032
aug-cc-pV6Z,1-3-butadiene,8.397990055789501,8.015355254222547
aug-cc-pV6Z,isobutene,7.5164120794754625,7.607921421109357
aug-cc-pV6Z,1-pentene,9.278672705016232,9.437153200851979
aug-cc-pV6Z,water,1.2665943180987203,1.4348180421920882
aug-cc-pV6Z,methanol,2.906418002483997,3.0986559136055796
aug-cc-pV6Z,ethanol,4.586478341840972,4.863934117288767
aug-cc-pV6Z,methylformate,4.593137279693012,4.9954966997495625
aug-cc-pV6Z,methylacetate,6.241005430958526,6.722056711524176
aug-cc-pV6Z,acetone,5.765376068452727,6.114926660347874
aug-cc-pV6Z,acetaldehyde,4.154934791955562,4.408384101292561
aug-cc-pV6Z,acetic_acid,4.596515431742298,5.00816397838105
aug-cc-pV6Z,dimethyl_ether,4.604903823977065,4.891779910474497
aug-cc-pV6Z,N-methylacetamide,6.930818011752602,7.512721410809142
aug-cc-pV6Z,dimethyl_sulfide,6.962929587361015,7.217903436322206
aug-cc-pV6Z,dimethyl_sulfone,7.196171629242279,7.886688538391387
aug-cc-pV6Z,fluoromethane,2.3372815170134054,2.4759211360441604
aug-cc-pV6Z,phosphine,4.356526632809475,4.446049547025066
aug-cc-pV6Z,hydrogen_sulfide,3.5250212223465014,3.620273084453061
aug-cc-pV6Z,silane,4.365354689083223,4.525325973005375
aug-cc-pV6Z,ammonia,1.9121706437198653,2.0995031355813802
aug-cc-pV6Z,dimethyl_amine,5.2409906599978635,5.562537573330633
aug-cc-pV6Z,trimethyl_amine,6.942399361205577,7.43439286611802
aug-cc-pV6Z,acetonitrile,4.22466477156587,4.263588695718635
aug-cc-pV6Z,imidazole,6.965139924348119,7.159319854399719
aug-cc-pV6Z,pyrrole,7.86660677498915,7.988232643426639
aug-cc-pV6Z,pyrazole,6.9570634806889915,7.163024004911089
aug-cc-pV6Z,furan,7.014084101161342,7.075084757007471
aug-cc-pV6Z,thiophene,9.25260048277763,9.383556320467504
aug-cc-pV6Z,pyridine,9.142883486087987,9.320532096186982
aug-cc-pV6Z,phenol,10.575034315105803,10.91926704177576
aug-cc-pV6Z,chlorobenzene,11.981483011226155,12.25979793298211
aug-cc-pV6Z,fluorobenzene,9.87067524237044,10.096795015780412
aug-cc-pV6Z,toluene,11.783773516456824,12.026931758657833
aug-cc-pV6Z,benzene,9.999065497394612,10.1042916610705
aug-cc-pV6Z,cytosine,10.40135388757946,11.50404899751184
aug-cc-pCVDZ,bromine,6.128757159327587,6.115716495233026
aug-cc-pCVDZ,chlorine,4.214143727685045,4.234258304615845
aug-cc-pCVDZ,nitrogen,1.6976069300660575,1.7007044286689215
aug-cc-pCVDZ,oxygen,1.6112329464029933,1.30280583224626
aug-cc-pCVDZ,carbon_monoxide,1.8039201357876367,1.934293737469962
aug-cc-pCVDZ,nitrogen_monoxide,1.5342872787276793,1.535980847218825
aug-cc-pCVDZ,sulfur_monoxide,3.3589273511839397,3.1107128500352936
aug-cc-pCVDZ,carbon_dioxide,2.2986091388781333,2.5796385190459703
aug-cc-pCVDZ,sulfur_dioxide,3.540005412903542,3.866593674344326
aug-cc-pCVDZ,ethene,4.06554291155295,3.97775931637633
aug-cc-pCVDZ,propane,5.680195235485914,5.927236327105572
aug-cc-pCVDZ,1-3-butadiene,8.352075051090521,8.031215163077976
aug-cc-pCVDZ,isobutene,7.493177638423293,7.6269895897242
aug-cc-pCVDZ,1-pentene,9.260764965443599,9.468675795084778
aug-cc-pCVDZ,water,1.2078307821444512,1.3638289054755421
aug-cc-pCVDZ,methanol,2.876359990365325,3.0752544046641392
aug-cc-pCVDZ,ethanol,4.562982352797232,4.85818276436337
aug-cc-pCVDZ,methylformate,4.55917053423819,4.984463506290236
aug-cc-pCVDZ,methylacetate,6.218821839812066,6.729516263217284
aug-cc-pCVDZ,acetone,5.739084167812789,6.118087020387198
aug-cc-pCVDZ,acetaldehyde,4.120590147825303,4.395693097794816
aug-cc-pCVDZ,acetic_acid,4.554835963484538,4.987786184898828
aug-cc-pCVDZ,dimethyl_ether,4.584758554040924,4.888515318790962
aug-cc-pCVDZ,N-methylacetamide,6.909235008302307,7.525700220629331
aug-cc-pCVDZ,dimethyl_sulfide,6.858766818414566,7.135907356080074
aug-cc-pCVDZ,dimethyl_sulfone,7.203425247653935,7.939710613243702
aug-cc-pCVDZ,fluoromethane,2.2959530736397054,2.4337720580869746
aug-cc-pCVDZ,phosphine,4.290795192891816,4.392410758028386
aug-cc-pCVDZ,hydrogen_sulfide,3.3483450368765073,3.4400462352321597
aug-cc-pCVDZ,silane,4.408844681109618,4.564261336523919
aug-cc-pCVDZ,ammonia,1.8634330867772555,2.0479392511426404
aug-cc-pCVDZ,dimethyl_amine,5.224217312425736,5.570141318626997
aug-cc-pCVDZ,trimethyl_amine,6.935233159424971,7.469082546494199
aug-cc-pCVDZ,acetonitrile,4.174309672792291,4.242737548897225
aug-cc-pCVDZ,imidazole,6.913688850954437,7.175613757253117
aug-cc-pCVDZ,pyrrole,7.81302106279243,8.013741534569236
aug-cc-pCVDZ,pyrazole,6.9151495407501455,7.185524095879626
aug-cc-pCVDZ,furan,6.956993464400711,7.086750052605553
aug-cc-pCVDZ,thiophene,9.149490000140696,9.353950214420776
aug-cc-pCVDZ,pyridine,9.104006406086215,9.347997280892853
aug-cc-pCVDZ,phenol,10.52346400587192,10.935953242413008
aug-cc-pCVDZ,chlorobenzene,11.843067338316432,12.17024815979361
aug-cc-pCVDZ,fluorobenzene,9.814380863808257,10.09853949214129
aug-cc-pCVDZ,toluene,11.74395875224981,12.056246588390122
aug-cc-pCVDZ,benzene,9.948879997011229,10.122169115639695
aug-cc-pCVDZ,cytosine,10.360934852792253,11.52998128497579
aug-cc-pCVTZ,bromine,6.457015080150266,6.5185677833205675
aug-cc-pCVTZ,chlorine,4.412721547817513,4.485285900365886
aug-cc-pCVTZ,nitrogen,1.733930637328409,1.7199530625528008
aug-cc-pCVTZ,oxygen,1.6793005262004195,1.355104844738366
aug-cc-pCVTZ,carbon_monoxide,1.8334160941625193,1.955972546287825
aug-cc-pCVTZ,nitrogen_monoxide,1.5844365034936914,1.5634195384740777
aug-cc-pCVTZ,sulfur_monoxide,3.4525719302871067,3.229366913105897
aug-cc-pCVTZ,carbon_dioxide,2.353288203813461,2.6355511446483724
aug-cc-pCVTZ,sulfur_dioxide,3.590090163489485,3.9110563004341166
aug-cc-pCVTZ,ethene,4.105938042664347,4.000525183540205
aug-cc-pCVTZ,propane,5.690162863309781,5.929308244259729
aug-cc-pCVTZ,1-3-butadiene,8.390579733527295,8.037894000160973
aug-cc-pCVTZ,isobutene,7.51377894335139,7.627995201307239
aug-cc-pCVTZ,1-pentene,9.277840782709324,9.464535157614641
aug-cc-pCVTZ,water,1.2505400738852588,1.4155520613119326
aug-cc-pCVTZ,methanol,2.9022147535156138,3.101448433747682
aug-cc-pCVTZ,ethanol,4.584056762114202,4.874719914396471
aug-cc-pCVTZ,methylformate,4.58810769745109,5.004878266918483
aug-cc-pCVTZ,methylacetate,6.238709676352127,6.738822344106275
aug-cc-pCVTZ,acetone,5.76135487675113,6.128466702474602
aug-cc-pCVTZ,acetaldehyde,4.148798444776794,4.414748727019373
aug-cc-pCVTZ,acetic_acid,4.589124081074754,5.014191312488913
aug-cc-pCVTZ,dimethyl_ether,4.602874131562499,4.902170416467179
aug-cc-pCVTZ,N-methylacetamide,6.927477729294235,7.529977094677666
aug-cc-pCVTZ,dimethyl_sulfide,6.944297329266409,7.216963888447242
aug-cc-pCVTZ,dimethyl_sulfone,7.193886582463133,7.910381820559999
aug-cc-pCVTZ,fluoromethane,2.330329770617008,2.472918070618437
aug-cc-pCVTZ,phosphine,4.352438666113188,4.447512745587939
aug-cc-pCVTZ,hydrogen_sulfide,3.492976161915584,3.5957732645125673
aug-cc-pCVTZ,silane,4.374006445066225,4.533748807812635
aug-cc-pCVTZ,ammonia,1.901815417049347,2.091083323742236
aug-cc-pCVTZ,dimethyl_amine,5.238551601884375,5.574124017867938
aug-cc-pCVTZ,trimethyl_amine,6.941438247515602,7.454137456943029
aug-cc-pCVTZ,acetonitrile,4.218365060621669,4.271385553355213
aug-cc-pCVTZ,imidazole,6.956242884633531,7.179023146639584
aug-cc-pCVTZ,pyrrole,7.858428196005529,8.012507418209493
aug-cc-pCVTZ,pyrazole,6.951741786370856,7.184780386449617
aug-cc-pCVTZ,furan,7.004709065480557,7.095034438436872
aug-cc-pCVTZ,thiophene,9.240712844911048,9.40319358752732
aug-cc-pCVTZ,pyridine,9.13979907021935,9.347753062609344
aug-cc-pCVTZ,phenol,10.571045033993926,10.949710277340154
aug-cc-pCVTZ,chlorobenzene,11.96492284613157,12.276695846104557
aug-cc-pCVTZ,fluorobenzene,9.86519839174409,10.12195067754439
aug-cc-pCVTZ,toluene,11.783256625461503,12.062153580211941
aug-cc-pCVTZ,benzene,9.995281309356876,10.133181757361386
aug-cc-pCVTZ,cytosine,10.393382726688097,11.530185617368405
aug-cc-pCVQZ,bromine,6.486296960518007,6.5416320663382805
aug-cc-pCVQZ,chlorine,4.457147473987708,4.534615170222289
aug-cc-pCVQZ,nitrogen,1.7385642290234709,1.7193850784568585
aug-cc-pCVQZ,oxygen,1.6973607335166487,1.3679912050807532
aug-cc-pCVQZ,carbon_monoxide,1.837275903328275,1.9557454467961353
aug-cc-pCVQZ,nitrogen_monoxide,1.5960114933527985,1.567938906923781
aug-cc-pCVQZ,sulfur_monoxide,3.4752632511560737,3.251436961174822
aug-cc-pCVQZ,carbon_dioxide,2.3662902287445005,2.6475005878883735
aug-cc-pCVQZ,sulfur_dioxide,3.609532055922493,3.9278182249407845
aug-cc-pCVQZ,ethene,4.113626595552941,3.997589804445147
aug-cc-pCVQZ,propane,5.690825042993377,5.92113747065881
aug-cc-pCVQZ,1-3-butadiene,8.396202648835859,8.02526707519012
aug-cc-pCVQZ,isobutene,7.516196215348597,7.616557138073137
aug-cc-pCVQZ,1-pentene,9.279001673593884,9.448648089465292
aug-cc-pCVQZ,water,1.2625597112351934,1.4295950398797004
aug-cc-pCVQZ,methanol,2.9061547562956336,3.101622312206293
aug-cc-pCVQZ,ethanol,4.58629215219653,4.869087181850772
aug-cc-pCVQZ,methylformate,4.5927378196481055,5.000793738107504
aug-cc-pCVQZ,methylacetate,6.241115624073681,6.7296793503712555
aug-cc-pCVQZ,acetone,5.7649036318829525,6.121254435500634
aug-cc-pCVQZ,acetaldehyde,4.154051536982748,4.412354882037156
aug-cc-pCVQZ,acetic_acid,4.595671357795098,5.01264385609909
aug-cc-pCVQZ,dimethyl_ether,4.605107664890391,4.897435536570224
aug-cc-pCVQZ,N-methylacetamide,6.930671792958289,7.520618516390939
aug-cc-pCVQZ,dimethyl_sulfide,6.960528328697682,7.220011794566662
aug-cc-pCVQZ,dimethyl_sulfone,7.195377196185529,7.896249958826488
aug-cc-pCVQZ,fluoromethane,2.3368122634512347,2.4776222861590957
aug-cc-pCVQZ,phosphine,4.356507055633291,4.446203337564188
aug-cc-pCVQZ,hydrogen_sulfide,3.52305364846904,3.6191683931142804
aug-cc-pCVQZ,silane,4.364709341701006,4.525637597550447
aug-cc-pCVQZ,ammonia,1.909480789897473,2.0978619503857447
aug-cc-pCVQZ,dimethyl_amine,5.240640205624945,5.567866516350905
aug-cc-pCVQZ,trimethyl_amine,6.942480978874919,7.442732583626658
aug-cc-pCVQZ,acetonitrile,4.223984558296835,4.267782239576314
aug-cc-pCVQZ,imidazole,6.963092326280914,7.1679604081124815
aug-cc-pCVQZ,pyrrole,7.864907773552531,7.998768699900585
aug-cc-pCVQZ,pyrazole,6.9563802429699955,7.172349487624355
aug-cc-pCVQZ,furan,7.012196062464079,7.084035631239845
aug-cc-pCVQZ,thiophene,9.251909132439634,9.391932949305923
aug-cc-pCVQZ,pyridine,9.142776530314828,9.33164997918472
aug-cc-pCVQZ,phenol,10.575178396088676,10.932395959744989
aug-cc-pCVQZ,chlorobenzene,11.981524328581363,12.26949772928869
aug-cc-pCVQZ,fluorobenzene,9.87042047975681,10.10814377895578
aug-cc-pCVQZ,toluene,11.784677019882565,12.041555539793038
aug-cc-pCVQZ,benzene,9.99917763222344,10.116826920460676
aug-cc-pCVQZ,cytosine,10.400170209343914,11.515432127685495
aug-cc-pCV5Z,bromine,6.4900349465385,6.517938351470311
aug-cc-pCV5Z,chlorine,4.452351432332933,4.521511099371531
aug-cc-pCV5Z,nitrogen,1.7382313528149762,1.716921628151961
aug-cc-pCV5Z,oxygen,1.6997147261965084,1.3667855362340235
aug-cc-pCV5Z,carbon_monoxide,1.8368551471645314,1.9536040720100616
aug-cc-pCV5Z,nitrogen_monoxide,1.597433954950586,1.56664292986833
aug-cc-pCV5Z,sulfur_monoxide,3.477238955434705,3.2474330527500754
aug-cc-pCV5Z,carbon_dioxide,2.3678910711463828,2.6474568328946635
aug-cc-pCV5Z,sulfur_dioxide,3.6122448240407716,3.927115960798783
aug-cc-pCV5Z,ethene,4.114929663246838,3.994250078667346
aug-cc-pCV5Z,propane,5.690640732331077,5.917351397217591
aug-cc-pCV5Z,1-3-butadiene,8.397286822519488,8.017768212068852
aug-cc-pCV5Z,isobutene,7.516050947900131,7.610425411787621
aug-cc-pCV5Z,1-pentene,9.278549775425125,9.440869302954278
aug-cc-pCV5Z,water,1.2655259117623425,1.4329766184534645
aug-cc-pCV5Z,methanol,2.906138139356037,3.0991222879388047
aug-cc-pCV5Z,ethanol,4.586270586381517,4.865317214111896
aug-cc-pCV5Z,methylformate,4.592882017202956,4.9963217764167505
aug-cc-pCV5Z,methylacetate,6.240865611274002,6.723762089842879
aug-cc-pCV5Z,acetone,5.765153042064806,6.116508291095862
aug-cc-pCV5Z,acetaldehyde,4.154617270152923,4.409126064612718
aug-cc-pCV5Z,acetic_acid,4.59617576175873,5.008725595473888
aug-cc-pCV5Z,dimethyl_ether,4.604673391317266,4.893181123866505
aug-cc-pCV5Z,N-methylacetamide,6.930598700849347,7.5145242309485765
aug-cc-pCV5Z,dimethyl_sulfide,6.961356950931065,7.212667336951067
aug-cc-pCV5Z,dimethyl_sulfone,7.195297157671263,7.88845856525417
aug-cc-pCV5Z,fluoromethane,2.3369574775532054,2.4760105457595816
aug-cc-pCV5Z,phosphine,4.355774980184981,4.441677370943232
