,,SCF,SCF,SCF,SCF,SCF,SCF,MP2,MP2,MP2,MP2,MP2,MP2,CCSD,CCSD,CCSD,CCSD,CCSD,CCSD,CCSD(T),CCSD(T),CCSD(T),CCSD(T),CCSD(T),CCSD(T)
aug-cc-pVTZ,O2,1.131760733647295,1.131760733647295,2.676215889237524,,,,1.1556555183773305,1.1556555183773305,1.793035008881244,,,,1.1769570707050172,1.1769570707050172,2.277784246560424,,,,1.1897380027333786,1.1897380027333786,2.2592611576713852,,,
aug-cc-pVTZ,PH3,4.373486528688785,4.373579143154019,4.5107426170828075,-0.0,0.00020838478422145174,-0.0,4.446652730116365,4.446837961152664,4.676246417454052,-0.0,0.00023153866375877558,-0.0,4.396084697217646,4.39617731168288,4.586594666430885,-0.0,0.00023153866375877558,-0.0,4.418682865746508,4.418775481264657,4.6265119231657605,-0.0,0.0002315385321443127,-0.0
aug-cc-pVTZ,SH2,3.519201667357397,3.513829971516401,3.4623357834361896,,,,3.6836866970289988,3.584958632597612,3.5723629326584647,,,,3.614595575241241,3.5445782982719902,3.5216096687234475,,,,3.6536792923127726,3.5658798505996767,3.5493943020570065,,,
aug-cc-pVTZ,SiH4,4.408124704047897,4.408124704047897,4.408124704047897,,,,4.560940188961845,4.560940188961845,4.560940188961845,,,,4.570386963389748,4.570386963389748,4.570386963389748,,,,4.601135292251168,4.601135292251168,4.601135292251168,,,
aug-cc-pVTZ,SO-trip,2.803469509568291,2.803469509568291,4.599190366370033,,,,2.88293356201836,2.88293356201836,3.931618242219426,,,,2.882748330982061,2.882748330982061,4.391639156558143,,,,2.9109034263882174,2.9109034263882174,4.359131133904802,,,
aug-cc-pVTZ,SO2,2.7251168433360133,4.681155034651385,3.0638115247144824,,,,2.8871938716415646,5.09848022881658,3.451221928628684,,,,2.824956293985192,5.020127563637218,3.3121135319775066,,,,2.865336626204982,5.070139903427041,3.3901883537611677,,,
aug-cc-pVTZ,FCN,2.108297982593966,2.108297982593966,3.5519875344593554,,,,2.151456779831777,2.151456779831777,3.6867430059691784,,,,2.130340458540389,2.130340458540389,3.6791485397984305,,,,2.1588660149662267,2.1588660149662267,3.7395338097241066,,,
aug-cc-pVTZ,HCHS,3.961347799328289,4.468139512427435,6.925968183073554,,,,3.8841065193138027,4.586502051965652,6.492527902438286,,,,3.84576372533455,4.52093031670882,6.569213491449707,,,,3.8531729604689993,4.5637186524004925,6.537631625030775,,,
aug-cc-pVQZ,Cl2,3.54031798759587,3.54031798759587,6.2378354296875385,,,,3.713879331728608,3.713879331728608,6.177450158182489,,,,3.647751904415796,3.647751904415796,6.167262459609392,,,,3.6894288538896767,3.6894288538896767,6.1776353913246185,,,
aug-cc-pVQZ,CO,1.6702269294732097,1.6702269294732097,2.1457146224446415,,,,1.7685845315687705,1.7685845315687705,2.30843995885078,,,,1.7343168172293393,1.7343168172293393,2.2728756280469455,,,,1.7571002165312701,1.7571002165312701,2.290009485216661,,,
aug-cc-pVQZ,CO2,1.77321530379103,1.77321530379103,3.517534589083626,,,,1.9154726264799098,1.9154726264799098,4.071004485951509,,,,1.8637932084163154,1.8637932084163154,3.909297919718555,,,,1.8928744584775066,1.8928744584775066,3.96060687623601,,,
aug-cc-pVQZ,H2O,1.1630647543014667,1.361817498575728,1.2579029696028723,,,,1.3888612085537793,1.4733264939825605,1.4244255393576137,,,,1.316991623327374,1.4396144719623385,1.3700602731102922,,,,1.3557048791159951,1.4633240259193045,1.4014569090193842,,,
aug-cc-pVQZ,N2,1.4572114064595716,1.4572114064595716,2.2272162136617055,,,,1.4975917405219645,1.4975917405219645,2.1149662946361367,,,,1.4925905064903364,1.4925905064903364,2.170535561566483,,,,1.5112988264156741,1.5112988264156741,2.190355266656697,,,
aug-cc-pVQZ,NH3,1.8945415363564349,1.8944489208382855,1.9636326581441925,-0.0,-0.0,-0.0,2.020498541144099,2.020498541144099,2.2782473237563274,-0.0,2.3153863085515986e-05,-0.0,1.9728942024570977,1.9728015870705629,2.175629410853032,-0.0,4.630772617103197e-05,-0.0,2.001234528504709,2.0013271440228584,2.235088526386902,-0.0,-0.0,-0.0
aug-cc-pVQZ,O2,1.154358902702614,1.154358902702614,2.684180818007327,,,,1.172511529519056,1.172511529519056,1.7978510121398024,,,,1.195665390630355,1.195665390630355,2.284082096529998,,,,1.2104838619521696,1.2104838619521696,2.264818084022222,,,
aug-cc-pVQZ,PH3,4.374042221797681,4.374042221797681,4.52102293222697,-0.0,0.00016207702514680405,-0.0,4.443318573568821,4.443411189086971,4.679765803984978,-0.0,0.00018523103629859076,-0.0,4.39071300137665,4.390898231360032,4.586687281949035,-0.0,0.00016207715676126692,-0.0,4.414237324034088,4.414422555070387,4.627901154885085,-0.0,0.00016207702514680405,-0.0
aug-cc-pVQZ,SH2,3.556062614099177,3.541058911741064,3.492621034706864,,,,3.709804252088786,3.610150033528822,3.60172202769473,,,,3.6244128127946564,3.5618047720127706,3.542448143460388,,,,3.665348839176258,3.584958632597612,3.5720850861040168,,,
aug-cc-pVQZ,SiH4,4.396269927201029,4.396269927201029,4.396269927201029,,,,4.549641104170957,4.549641104170957,4.549641104170957,,,,4.556679878285724,4.556679878285724,4.556679878285724,,,,4.589095284368001,4.589095284368001,4.589095284368001,,,
aug-cc-pVQZ,SO-trip,2.8377372249606374,2.8377372249606374,4.597060212611346,,,,2.9199797397964384,2.9199797397964384,3.9407871711457965,,,,2.914422812919143,2.914422812919143,4.392843156188253,,,,2.9462825258925243,2.9462825258925243,4.3612612887164035,,,
aug-cc-pVQZ,SO2,2.760125481820639,4.675042416771026,3.0803896908811335,,,,2.924240049419643,5.087736837134587,3.464465938247792,,,,2.8531113883384323,4.992713391323341,3.3134101471257655,,,,2.895899724030104,5.048282657990459,3.3945412778496062,,,
aug-cc-pVQZ,FCN,2.1240426080443577,2.1240426080443577,3.553006304106082,,,,2.162014940477471,2.162014940477471,3.6824826963459736,,,,2.137934924711137,2.137934924711137,3.668497763634587,,,,2.1673866363184677,2.1673866363184677,3.729438726142701,,,
aug-cc-pVQZ,HCHS,4.002654287782487,4.512039233283982,6.939397422676044,,,,3.914299154013412,4.617250379774157,6.498547907959243,,,,3.8707698952294614,4.536489711122914,6.580327344151382,,,,3.880031438621065,4.581315586108039,6.5451334756833734,,,
aug-cc-pV5Z,Cl2,3.5414293738136613,3.5414293738136613,6.239502506908394,,,,3.701098400753162,3.701098400753162,6.175412620994867,,,,3.63367435618626,3.63367435618626,6.162261225840993,,,,3.676092229805335,3.676092229805335,6.173375079595583,,,
aug-cc-pV5Z,CO,1.6702269294732097,1.6702269294732097,2.144140159952248,,,,1.766732222521929,1.766732222521929,2.3037165708471417,,,,1.7311678917180948,1.7311678917180948,2.266855623842133,,,,1.7543217530926227,1.7543217530926227,2.284359943084446,,,
aug-cc-pV5Z,CO2,1.7754380746472398,1.7754380746472398,3.517349358047327,,,,1.916398781134945,1.916398781134945,4.06804079200302,,,,1.8630522853240368,1.8630522853240368,3.9030000697489813,,,,1.8925039969313673,1.8925039969313673,3.9554204114313123,,,
aug-cc-pV5Z,H2O,1.1680659880698658,1.3620027293487977,1.2619780489794654,,,,1.3957147513690198,1.4712889541626497,1.4291489268347939,,,,1.3201405483121609,1.43683600878692,1.3727461210307903,,,,1.360335651601484,1.4611012553263238,1.4051615268498379,,,
aug-cc-pV5Z,N2,1.457026175686502,1.457026175686502,2.2266605210792676,,,,1.4953689696657548,1.4953689696657548,2.111632138615051,,,,1.489812043051689,1.489812043051689,2.16683094373603,,,,1.5085203629770267,1.5085203629770267,2.186280187016875,,,
aug-cc-pV5Z,NH3,1.894726767261119,1.8945415363564349,1.9686338921758206,-0.0,2.3153863085515986e-05,-0.0,2.018461001324188,2.018461001324188,2.282322403264535,-0.0,-0.0,-0.0,1.970300970054749,1.9701157391500648,2.1765555653764523,-0.0,2.3153863085515986e-05,-0.0,1.9990117579117284,1.9989191425251935,2.2372186815933475,-0.0,-0.0,-0.0
aug-cc-pV5Z,O2,1.156952134578505,1.156952134578505,2.685847895228183,,,,1.1712149133178815,1.1712149133178815,1.7967396264484685,,,,1.1954801601205143,1.1954801601205143,2.2838968660201573,,,,1.210854323498309,1.210854323498309,2.2640771604034855,,,
aug-cc-pV5Z,PH3,4.372560373507293,4.37274560454359,4.520467239118074,-0.0,0.0001389231456094802,-0.0,4.434612722233198,4.434705337751347,4.66717010404583,-0.0,0.0001852309046841279,-0.0,4.382192380024409,4.382284995542558,4.572887580273947,-0.0,0.00016207702514680405,-0.0,4.405901933718146,4.405994549236295,4.614842377355191,-0.0,0.00016207702514680405,-0.0
aug-cc-pV5Z,SH2,3.5573592303003516,3.54161460484996,3.4944733429640182,,,,3.6912811631997466,3.6023703363217754,3.5947758690981115,,,,3.6047783387407413,3.5536546127331268,3.5344832152170427,,,,3.6460848261420247,3.5771789353905654,3.5646758499166515,,,
aug-cc-pV5Z,SiH4,4.394047156871277,4.394047156871277,4.394047156871277,,,,4.549270643151275,4.549270643151275,4.549270643151275,,,,4.552419567609604,4.552419567609604,4.552419567609604,,,,4.585761127820458,4.585761127820458,4.585761127820458,,,
aug-cc-pV5Z,SO-trip,2.8429236897653354,2.8429236897653354,4.584094049546686,,,,2.917571738430388,2.917571738430388,3.935785937377397,,,,2.9094215791507443,2.9094215791507443,4.3768206841834125,,,,2.9425779083252994,2.9425779083252994,4.347554203612381,,,
aug-cc-pV5Z,SO2,2.7647562535164405,4.65614886580939,3.083168154319781,,,,2.9236843563107473,5.068287593064055,3.4590016258357306,,,,2.850147693863486,4.963076448679712,3.3046116802719925,,,,2.893491722664054,5.022165102930671,3.3857428109958327,,,
aug-cc-pV5Z,FCN,2.125524455281831,2.125524455281831,3.5530989196242313,,,,2.1605330932399984,2.1605330932399984,3.6783150006615446,,,,2.1357121543813853,2.1357121543813853,3.6621999131385556,,,,2.1653490964985567,2.1653490964985567,3.7233261066829684,,,
aug-cc-pV5Z,HCHS,4.002469057799105,4.517781391197576,6.943842964388463,,,,3.90096252992907,4.606506987039249,6.492620517956436,,,,3.860211734583767,4.524634934276045,6.577363650729351,,,,3.8679914317908137,4.569646040297469,6.5383725481230535,,,
aug-cc-pCVDZ,Cl2,3.301184911365047,3.301184911365047,6.009630976175007,,,,3.4032471302381455,3.4032471302381455,5.873671500823412,,,,3.40380282124121,3.40380282124121,5.905345982760494,,,,3.4252896067110266,3.4252896067110266,5.906272137941987,,,
aug-cc-pCVDZ,CO,1.6229930525955765,1.6229930525955765,2.1408986194493123,,,,1.7276485049239396,1.7276485049239396,2.319553811815683,,,,1.702827566065327,1.702827566065327,2.30167903129046,,,,1.7230177327016798,1.7230177327016798,2.314274731756065,,,
aug-cc-pCVDZ,CO2,1.6722644690298916,1.6722644690298916,3.51697889597473,,,,1.8060011708929882,1.8060011708929882,4.081192185051064,,,,1.7741414584460653,1.7741414584460653,3.9607921072723085,,,,1.7965543959386279,1.7965543959386279,3.9935779749007243,,,
aug-cc-pCVDZ,H2O,1.085267780914856,1.3392193300468669,1.1938130818467427,,,,1.2916149916230943,1.4533215581192773,1.340979023575559,,,,1.249011886967721,1.4316495437189933,1.3075448481097847,,,,1.274203287898931,1.4507283254536996,1.328661169401173,,,
aug-cc-pCVDZ,N2,1.4094218369995006,1.4094218369995006,2.205914661334019,,,,1.4677695671052657,1.4677695671052657,2.117003834456048,,,,1.4718446470083166,1.4718446470083166,2.1788709516191966,,,,1.487774503231778,1.487774503231778,2.2031361981586004,,,
aug-cc-pCVDZ,NH3,1.8541612024256564,1.8540685870391216,1.9071372368220398,-0.0,4.630772617103197e-05,-0.0,1.9743760495629563,1.9742834341764215,2.2204552861013855,-0.0,6.946158925654795e-05,-0.0,1.9434424911129962,1.9433498757264613,2.153031242455785,-0.0,4.630772617103197e-05,-0.0,1.9654849670594194,1.965484966927805,2.199431580328147,-0.0,6.946158925654795e-05,-0.0
aug-cc-pCVDZ,O2,1.0571126855087,1.0571126855087,2.6267592420301393,,,,1.0819336248937708,1.0819336248937708,1.776919921358255,,,,1.1039761008401938,1.1039761008401938,2.255741770614001,,,,1.1121262601198376,1.1121262601198376,2.243516532220993,,,
aug-cc-pCVDZ,PH3,4.322177572697788,4.322177572697788,4.42025732850213,-0.0,0.0003473079298309319,-0.0,4.388675461030282,4.388860692066579,4.591318054697752,-0.0,0.0004167694368284406,-0.0,4.351814514288502,4.3519997453248,4.530562323225937,-0.0,0.0004167695684429035,-0.0,4.370708065250137,4.370800679715371,4.566126652713627,-0.0,0.00041676970005736635,-0.0
aug-cc-pCVDZ,SH2,3.362311103856544,3.3912071223549787,3.321282461956793,,,,3.5008638095046565,3.4358477673567207,3.4135274453823077,,,,3.476783792685407,3.415657599140994,3.392133276483556,,,,3.507902582566509,3.432328379772879,3.413342214346009,,,
aug-cc-pCVDZ,SiH4,4.436465031543268,4.436465031543268,4.436465031543268,,,,4.592058977790031,4.592058977790031,4.592058977790031,,,,4.602246676363128,4.602246676363128,4.602246676363128,,,,4.627252847310955,4.627252847310955,4.627252847310955,,,
aug-cc-pCVDZ,SO-trip,2.667324806339144,2.667324806339144,4.58113035507174,,,,2.721041764749107,2.721041764749107,3.893738524778004,,,,2.742899009132774,2.742899009132774,4.3877493069017035,,,,2.7642005614604606,2.7642005614604606,4.357464056683946,,,
aug-cc-pCVDZ,SO2,2.6150896962195693,4.687267654637576,2.996757944326009,,,,2.771424566611527,5.116262395666256,3.3962083571762935,,,,2.731229463322204,5.079957142033372,3.290163672075691,,,,2.7673494859187895,5.113854392194375,3.358236024216722,,,
aug-cc-pCVDZ,FCN,2.028093007578076,2.028093007578076,3.5317973678230024,,,,2.0744007298006744,2.0744007298006744,3.674980844640459,,,,2.063472107608841,2.063472107608841,3.6860020828769,,,,2.088663508540051,2.088663508540051,3.7430531973079484,,,
aug-cc-pCVDZ,HCHS,3.775746448365299,4.266052612921775,6.864471528509459,,,,3.6796116173891766,4.385156074499355,6.458815882260667,,,,3.6686829946708857,4.371078527322735,6.543836859482199,,,,3.6736842284392845,4.408309936137112,6.5176266878513465,,,
aug-cc-pCVTZ,Cl2,3.5071616594742303,3.5071616594742303,6.194491400886971,,,,3.6564577568043357,3.6564577568043357,6.120584276367112,,,,3.610890957674016,3.610890957674016,6.11595350467131,,,,3.647751904415796,3.647751904415796,6.121880893621203,,,
aug-cc-pCVTZ,CO,1.6639290789771781,1.6639290789771781,2.146733392354597,,,,1.7630276049547045,1.7630276049547045,2.3125150382273727,,,,1.7302417375895174,1.7302417375895174,2.2799144018984845,,,,1.7528399061183786,1.7528399061183786,2.296770412776981,,,
aug-cc-pCVTZ,CO2,1.7535808292106572,1.7535808292106572,3.517349357520869,,,,1.8938006126060838,1.8938006126060838,4.072486333188982,,,,1.8476781214197844,1.8476781214197844,3.9194856188181095,,,,1.8754627547533431,1.8754627547533431,3.9693127280980915,,,
aug-cc-pCVTZ,H2O,1.1445416654124274,1.3586685733277124,1.2432697293173565,,,,1.3632993455499722,1.4731412629462621,1.4053467576229075,,,,1.3001356121856487,1.4423929354009861,1.3569088797990203,,,,1.3368113286808165,1.466102489357952,1.3866384379607988,,,
aug-cc-pCVTZ,N2,1.4510987872630678,1.4510987872630678,2.2268457518523377,,,,1.4953689696657548,1.4953689696657548,2.1168186036829777,,,,1.4911086592528633,1.4911086592528633,2.173128793968832,,,,1.509446517368833,1.509446517368833,2.1935041919047125,,,
aug-cc-pCVTZ,NH3,1.890466456716613,1.890466456716613,1.9489068023405274,-0.0,2.3153863085515986e-05,-0.0,2.0179053087417502,2.017812693223601,2.261854390073734,-0.0,-0.0,-0.0,1.9740055878852025,1.974005588016817,2.1681275600688186,-0.0,2.3153863085515986e-05,-0.0,2.0016049904456916,2.001512375059157,2.2256417511693125,-0.0,4.630772617103197e-05,-0.0
aug-cc-pCVTZ,O2,1.1317607341737528,1.1317607341737528,2.677327274928858,,,,1.1536179790838774,1.1536179790838774,1.793035008881244,,,,1.173993376756529,1.173993376756529,2.277043322941688,,,,1.1871447698045718,1.1871447698045718,2.2579645414702108,,,
aug-cc-pCVTZ,PH3,4.370522834213839,4.370708064197222,4.5123170798384304,-0.0,0.00020838478422145174,-0.0,4.435909338434373,4.436094568417755,4.66781841161996,-0.0,0.00025469241168163653,-0.0,4.3851560755522705,4.385341305535654,4.574554659600635,-0.0,0.00020838478422145174,-0.0,4.408124704047897,4.408217319566047,4.615861147001918,-0.0,0.0001852309046841279,-0.0
aug-cc-pCVTZ,SH2,3.5306859821316685,3.5145708946086796,3.4647437848022395,,,,3.676092229805335,3.577364166426864,3.5663429281904233,,,,3.603852183559248,3.5358724469363665,3.5133668939256544,,,,3.6451586720134475,3.5579149223563316,3.542448143460388,,,
aug-cc-pCVTZ,SiH4,4.402382548240135,4.402382548240135,4.402382548240135,,,,4.562422036199318,4.562422036199318,4.562422036199318,,,,4.566682345822523,4.566682345822523,4.566682345822523,,,,4.598727289832202,4.598727289832202,4.598727289832202,,,
aug-cc-pCVTZ,SO-trip,2.80791505128071,2.80791505128071,4.576592198894088,,,,2.876635712048786,2.876635712048786,3.939490554944622,,,,2.873301556554159,2.873301556554159,4.376264992127433,,,,2.9027532671085736,2.9027532671085736,4.34653543501857,,,
aug-cc-pCVTZ,SO2,2.7267839226627006,4.6450350120548,3.0646450633249103,,,,2.8784880213588564,5.07162175171743,3.4439979266363645,,,,2.815879979524055,4.980302922420492,3.301833216833345,,,,2.856630775922274,5.03698357319957,3.380648960656369,,,
aug-cc-pCVTZ,FCN,2.108297982593966,2.108297982593966,3.551894918941206,,,,2.148493085356831,2.148493085356831,3.684890697185566,,,,2.1270063025193036,2.1270063025193036,3.675814383777345,,,,2.1553466284353004,2.1553466284353004,3.736755346285459,,,
aug-cc-pCVTZ,HCHS,3.968201342406758,4.4790681361986415,6.932266034096043,,,,3.878734822419891,4.583353125401492,6.4942875962302065,,,,3.8413181836221306,4.514632465686331,6.572825493498783,,,,3.84687510944651,4.558902648615476,6.535223622611809,,,
aug-cc-pCVQZ,Cl2,3.551246610314161,3.551246610314161,6.240613893126186,,,,3.7057291724489643,3.7057291724489643,6.175412618889036,,,,3.635897126516012,3.635897126516012,6.157445223108892,,,,3.6796116173891766,3.6796116173891766,6.168003385860418,,,
aug-cc-pCVQZ,CO,1.6702269292099807,1.6702269292099807,2.145622006926492,,,,1.7659912991664215,1.7659912991664215,2.306402419030869,,,,1.7309826609450252,1.7309826609450252,2.270097164608298,,,,1.754136522319553,1.754136522319553,2.2876014835873817,,,
aug-cc-pCVQZ,CO2,1.7730300732811894,1.7730300732811894,3.5171641275374865,,,,1.9136203176962974,1.9136203176962974,4.069893100786633,,,,1.8615704380865636,1.8615704380865636,3.907260380425102,,,,1.8910221496938941,1.8910221496938941,3.9596807221074326,,,
aug-cc-pCVQZ,H2O,1.1632499853377654,1.361817498575728,1.2579955851210216,,,,1.3879350538987443,1.4731412629462621,1.4238698465119468,,,,1.31550977635313,1.4390587793799008,1.369134118718486,,,,1.3549639557604876,1.4633240259193045,1.4011790627281653,,,
aug-cc-pCVQZ,N2,1.4573966374958702,1.4573966374958702,2.2272162136617055,,,,1.4961098932844914,1.4961098932844914,2.1136696784349622,,,,1.490738197443495,1.490738197443495,2.16905371432901,,,,1.509446517632062,1.509446517632062,2.188688188909383,,,
aug-cc-pCVQZ,NH3,1.8945415363564349,1.8944489209699,1.963632658012578,-0.0,1.6451807858968638e-11,-0.0,2.0204985410124845,2.020313310239415,2.2768580919053893,-0.0,2.3153863085515986e-05,-0.0,1.972523740779344,1.9726163561658787,2.1740549483606384,-0.0,-1.6451807858968638e-11,-0.0,2.0012345286363233,2.001141913118174,2.2339771410904112,-0.0,4.6307709719224114e-05,-0.0
aug-cc-pCVQZ,O2,1.1545441337389124,1.1545441337389124,2.684180818007327,,,,1.1712149133178815,1.1712149133178815,1.7972953195573644,,,,1.1941835439193398,1.1941835439193398,2.282970711365122,,,,1.2093724767872938,1.2093724767872938,2.2635214678210476,,,
aug-cc-pCVQZ,PH3,4.372375143523909,4.372560374560208,4.522412163946293,-0.0,0.00016207702514680405,-0.0,4.432389951903446,4.432482566368679,4.6675405661184275,-0.0,0.0001852309046841279,-0.0,4.37959914762206,4.379784378658359,4.5714983496075385,-0.0,0.0001852309046841279,-0.0,4.4033087023687125,4.403493933405011,4.614101454262912,-0.0,0.00018523077306966502,-0.0
aug-cc-pCVQZ,SH2,3.5643980044151196,3.541985066922557,3.4944733440169338,,,,3.69702332111334,3.601444182193198,3.5932940218606384,,,,3.6088534173276474,3.5519875344593554,3.5318899828146937,,,,3.651456521983021,3.575511858169709,3.5626383106231985,,,
aug-cc-pCVQZ,SiH4,4.3931210027427,4.3931210027427,4.3931210027427,,,,4.550752489335832,4.550752489335832,4.550752489335832,,,,4.552604798645903,4.552604798645903,4.552604798645903,,,,4.585946357803841,4.585946357803841,4.585946357803841,,,
aug-cc-pCVQZ,SO-trip,2.8403304573629864,2.8403304573629864,4.581315586108039,,,,2.910162502243023,2.910162502243023,3.9460662514686433,,,,2.9010861898877174,2.9010861898877174,4.378209916955652,,,,2.9342425190622725,2.9342425190622725,4.350517899140242,,,
aug-cc-pCVQZ,SO2,2.7606811749295344,4.649295321678005,3.081315843956795,,,,2.914793272885909,5.069584210318145,3.4568714720770437,,,,2.8436646139105295,4.9645582969701,3.3037781437673956,,,,2.88645294749637,5.02475833533302,3.384909272385405,,,
aug-cc-pCVQZ,FCN,2.1240426085708157,2.1240426085708157,3.5530989196242313,,,,2.1597921701477194,2.1597921701477194,3.6810934641001922,,,,2.135341692308788,2.135341692308788,3.666460223814676,,,,2.1647934039161187,2.1647934039161187,3.727679032877238,,,
