,,SCF,SCF,SCF,SCF,SCF,SCF,MP2,MP2,MP2,MP2,MP2,MP2,CCSD,CCSD,CCSD,CCSD,CCSD,CCSD,CCSD(T),CCSD(T),CCSD(T),CCSD(T),CCSD(T),CCSD(T)
aug-cc-pVDZ,propane,5.982587264617583,5.567114379762458,5.504506338980573,0.2233884525572262,-0.23508115247765873,-0.1955575114316891,6.270528681797805,5.7914289865140685,5.7171513999216135,0.2501311622329067,-0.2791892579539099,-0.21898921896582155,6.1441085998142375,5.696035078366997,5.627499649688135,0.23697976911905658,-0.2577719364259583,-0.20745859607053582,6.212921875310776,5.7508634216786065,5.679827375589087,0.24330077316558915,-0.26698717311140324,-0.21303867662994638
aug-cc-pVDZ,1-3-butadiene,12.829369243111659,6.169485232044975,6.084279022734228,1.187052154418037,-0.6150591681346568,-1.1037214080336688,11.587303514740556,6.317669943683747,6.211903105137592,1.105319024537214,-0.7683377290599769,-1.0281935129991135,11.42420771678828,6.143182445948889,6.039823609821701,1.0056416521635199,-0.7520374107639183,-0.9350455294561735,11.443193882741607,6.214774184094389,6.107803345391667,1.0295595907730928,-0.7786875049872567,-0.957412159387083
aug-cc-pVDZ,isobutene,9.245058919141092,6.538465163641202,6.716657278943285,-6.580723143587455e-11,-0.6274696376297704,-0.0,9.087612662531344,6.791861020190775,7.007932852407822,-0.0,-0.7607201088122699,2.315381373009241e-05,8.972491665075434,6.6396012289121815,6.848449056504619,2.315394534455528e-05,-0.7355750154427129,-0.0,9.023337544528601,6.7148975856778215,6.93013587928444,6.580723143587455e-11,-0.7577101067756709,-0.0
aug-cc-pVDZ,1-pentene,10.1751958292941,8.23758811082316,9.395281169546859,-0.0368841008187389,0.0002083847184142203,1.9232291703338769,10.367095031279579,8.52775229964928,9.514847709241645,0.10877683979306702,0.1829618109989877,1.8366800372603027,10.132777956201483,8.381234666284278,9.334525438601501,0.06747035147048253,0.13711716590648548,1.8196619493566595,10.24595402935563,8.466718721623016,9.421861802723852,0.08779944158148116,0.16128979686193276,1.833646881475781
aug-cc-pVDZ,water,1.2938377624793038,1.1928869277181653,1.1387068922439136,0.05633334423119877,-0.07460174070855637,-0.0395004871335287,1.4185907661890997,1.3520002612855415,1.3219002418408528,0.04343664352903026,-0.04149171926017223,-0.030447327473230534,1.39349198051281,1.3188439323742154,1.2843909869984858,0.04785903103287585,-0.047488569256411206,-0.033573098742998075,1.4132190703481036,1.3406085615029617,1.3076374633647052,0.0471644152061176,-0.04535841401706182,-0.033110021481287756
aug-cc-pVDZ,methanol,3.147813733605433,2.8131015166118654,2.674085734162693,0.1019696046381904,0.006760927494512817,0.004931772458823324,3.3802784998999162,2.9663800775371856,2.8788584823785377,0.07934828222979196,0.004237156599161461,0.0038203870965257884,3.311094762594009,2.9276668217485646,2.8298649122354416,0.08631759444271898,0.004746541521235581,0.004190848872990429,3.355272330005005,2.957488994902034,2.8634843187375143,0.08564613246259445,0.0045613106494550686,0.004144541146819397
aug-cc-pVDZ,ethanol,5.032630648584674,4.483698907894444,4.182328250848501,-0.025700785886187724,-0.0,-0.0,5.357525628288055,4.774789250322682,4.440354879620333,-0.021255244568612042,-2.3153879537323845e-05,-2.3153879537323845e-05,5.256204331980777,4.680969805194461,4.370800680768287,-0.019333474146387718,-0.0,2.315381373009241e-05,5.327147762552147,4.738391381171649,4.4194237893652435,-0.02021332084492648,-0.0,-2.3153879537323845e-05
aug-cc-pVDZ,methylformate,5.002808475431204,4.242250443709888,4.439891802556045,0.1843510426525042,0.7095963832653062,0.2114642140059385,5.490891868605012,4.609563297032344,4.8518453003537845,0.25573439660604735,0.8698442564035533,0.29340572873679016,5.360118860690403,4.538434635951133,4.776641559106294,0.23498853699241304,0.8550257852791605,0.26958040557955937,5.461254925961383,4.599746059478929,4.8429542174554046,0.25140462462035107,0.873456258781665,0.28847395627796685
aug-cc-pVDZ,methylacetate,6.395374301815437,6.3628662802150115,5.909976756562127,0.10430814466176123,1.0376634420962403,0.07988082109721062,6.89818355079291,6.920596488285473,6.3670339753729825,0.09120305924117851,1.2689936690830814,0.06858173683278006,6.804827182202519,6.768892389589317,6.242558817954405,0.0803902059205739,1.2066634747240292,0.05994534647769587,6.883272463952946,6.886791851536788,6.3390641110031245,0.08256666888609432,1.255726506637352,0.061589270740315706
aug-cc-pVDZ,acetone,6.448165104517449,5.924795226831026,4.856568687567736,2.3153879537323845e-05,-0.3656920832684094,0.0001389231456094802,6.822146270408534,6.449461721245082,5.083569143029532,2.315381373009241e-05,-0.4678237649646502,6.94615728047401e-05,6.747683452779779,6.294053004981701,5.011792173321276,2.315381373009241e-05,-0.43920559249420554,6.946150699750866e-05,6.817793344740722,6.409174002964067,5.066435285859816,2.3153879537323845e-05,-0.4599977598011073,9.261545234206395e-05
aug-cc-pVDZ,acetaldehyde,4.913434570962486,4.02664168855713,3.42973514737053,0.23561369127927018,0.26587578774910575,0.0897443658832428,5.213230765252806,4.377654223846756,3.598202641163804,0.25802662883763994,0.34733107140451697,0.09826498684064038,5.165070734246596,4.278648312860922,3.5454118379353337,0.2576330132803488,0.3267241350022994,0.09812606362922367,5.222584925741933,4.351258822232521,3.58523647915206,0.2608050922762874,0.341334221408278,0.09933006437805604
aug-cc-pVDZ,acetic_acid,5.052450353674888,4.996325393898874,3.6242275812319,-0.19291797123736196,-0.00018523097049135933,0.00011576926607215635,5.587952854762627,5.512008190422858,3.8642868136971313,-0.13940939813807807,-9.261551814929538e-05,0.0001389231456094802,5.460514002869104,5.427635519722539,3.804086774807754,-0.15672848627828492,-0.00013892321141671164,0.00011576926607215635,5.567670072081667,5.501079567704567,3.8505797275401927,-0.13836747434858526,-0.00011576933187938779,0.00011576933187938779
aug-cc-pVDZ,dimethyl_ether,4.9312167367592465,4.325789574746864,4.506852769005742,-0.23406238253479963,0.17358449715678148,-0.38613694271128746,5.2494434044204565,4.604284216709497,4.810168350353447,-0.23427076731902108,0.19757189740496633,-0.38650740445484844,5.150622725523837,4.525190627384941,4.721813216057913,-0.2305429957406446,0.1886345070107403,-0.38037163124719275,5.220825231950013,4.58122297058989,4.78395817977551,-0.2339234594549974,0.19444612610229517,-0.38592855799287323
aug-cc-pVDZ,N-methylacetamide,7.174084960353195,5.994534657245829,7.5745541428502055,-0.07733389638812918,-0.9840622536104214,0.15959956503765999,7.8294318466372514,6.409729695020047,8.338075869046468,-0.12100207844930375,-1.2012917791462618,0.2502700853785162,7.705049304736824,6.291552388097502,8.121911421311271,-0.12385000339494871,-1.140327662626996,0.25617431992241313,7.813501990677019,6.37935182928414,8.286211219946575,-0.12769354443681905,-1.1880940782075298,0.2640697866587608
aug-cc-pVDZ,dimethyl_sulfide,7.548807049863016,6.186433858178392,6.848634287540918,-0.25791085950576054,0.5800273761653374,-0.444739365162927,7.826468152162306,6.454370340548247,7.131944933288568,-0.24816308411741497,0.5937113081795099,-0.4281148930798037,7.706068074383551,6.382871216341523,7.030531019883767,-0.24547723606530236,0.5674316756997324,-0.4235072746054667,7.7826610468239075,6.445016179532662,7.101289219945297,-0.24649600610687228,0.5749798345062492,-0.4252669681341587
aug-cc-pVDZ,dimethyl_sulfone,7.417015271775223,6.960328512931134,7.254289935895542,0.028131941263389783,-0.03757871674420799,-0.22174452849202808,8.135711121933443,7.6959729892227715,7.98622979356704,0.025839709295026127,-0.03716194717576509,-0.20368451693050638,7.932512837262909,7.518336568608959,7.784605969546296,0.025608170236423963,-0.03410563744589867,-0.20187851564273976,8.072825234597111,7.642348649489705,7.922139905547682,0.026071247563941517,-0.035842176831824404,-0.2056294409690391
aug-cc-pVDZ,fluoromethane,2.4319889621407795,2.2294389845179152,2.2295315995096066,2.3153879537323845e-05,-0.0,-2.3153879537323845e-05,2.6107367700252997,2.3451156745562614,2.3451156745562614,2.315381373009241e-05,-6.580723143587455e-11,-4.630775907464769e-05,2.570912128808574,2.316312271049518,2.316312271049518,4.6307693267416255e-05,-2.3153879537323845e-05,-2.315381373009241e-05,2.5997155317888594,2.3369655152766176,2.3369655152766176,2.3153879537323845e-05,-2.3153879537323845e-05,-4.630762746018482e-05
aug-cc-pVDZ,phosphine,4.26670092154882,4.2532716819463285,4.358575441848822,0.0004167694368284406,0.001180846935102276,0.03771763975820301,4.348850820866471,4.324122497526007,4.519541084989497,0.0007872312461966964,0.002199616713443285,0.06964681437019572,4.311989873071775,4.28939170559583,4.46758382142437,0.0006946158596618638,0.0019912321924507592,0.06355734892161467,4.332550502307184,4.3082852555045505,4.499628764381134,0.0007409234871220486,0.0021533090859831004,0.06823442890294913
aug-cc-pVDZ,hydrogen_sulfide,3.3540683290587507,3.3527717128575762,3.335452624651562,0.011067545732286249,0.008103851388954666,-0.02859501832767841,3.4180656005070444,3.490305647806047,3.4237151429024886,0.003102617357326601,0.030539943024283447,-0.008011236002419833,3.3987089740604928,3.4700228661780024,3.4043585154030214,0.003056309598251953,0.030123173455840542,-0.007895466604733213,3.4163985232861886,3.497159191937432,3.424456067047683,0.0023385398590527653,0.033272098440627326,-0.006089465580195508
aug-cc-pVDZ,silane,4.408773012674943,4.408773013727858,4.408773013727858,4.630775907464769e-05,-2.3153879537323845e-05,-6.946163861197154e-05,4.557606032414301,4.557606033467217,4.557606032414301,2.3153879537323845e-05,2.3153879537323845e-05,-6.946150699750866e-05,4.5725171192542655,4.572424503736117,4.5725171192542655,4.630775907464769e-05,-2.3154011151786717e-05,-9.261538653483251e-05,4.596319288466152,4.596319289519068,4.596226672948003,4.630775907464769e-05,-2.3153879537323845e-05,-0.00011576926607215635
aug-cc-pVDZ,ammonia,1.8518458163145266,1.8460110434092416,1.8973199996634678,0.0025237708624477402,0.007038773785731777,0.018800935278969044,1.9925286767742418,1.9683560456213727,2.1853540324934544,0.010604468421220505,0.029752711613568673,0.07909358976875489,1.9585388085944153,1.937700333594246,2.1243204545988057,0.009122621315361946,0.02558501658721195,0.06807235184489871,1.9828966706519684,1.9597428094090548,2.1667383283494948,0.010164545071951124,0.02836347992714856,0.07550474127018064
aug-cc-pVDZ,dimethyl_amine,5.559242067300491,4.874350853890955,5.252129252340955,-0.15827979502275547,-0.18182727175715285,0.29322049789791327,5.917756452716258,5.113206085146703,5.680660914725973,-0.2126450609410408,-0.14804578836154778,0.25138147074081374,5.792540372205402,5.0361500351156,5.554426063515475,-0.19694674305230198,-0.14705017233112963,0.2480704684676512,5.873301039803731,5.089311300943125,5.640928889027396,-0.20701867268836283,-0.14494317087260672,0.24612554429750402
aug-cc-pVDZ,trimethyl_amine,7.11786738558549,7.142040016869974,6.563008256471825,0.07548158740709512,-0.2032445933509117,0.23818376980208172,7.603450161875099,7.621602788691541,7.183346504271257,0.05700480621132331,-0.15327856099112738,0.1794655778869483,7.432759897225615,7.450542062495917,7.018768859607964,0.05614811332651464,-0.1509863287595348,0.1768260377255248,7.544361508150597,7.561310134284014,7.147504327702661,0.05376326564258,-0.14454955524950838,0.16920841747781776
aug-cc-pVDZ,acetonitrile,5.675011372856987,3.4279754535786093,3.4278828385869176,-4.6307693267416255e-05,-0.0,-0.0,5.729747100387218,3.503642272416846,3.503642272416846,-2.315381373009241e-05,-6.580723143587455e-11,4.6307693267416255e-05,5.719374170777823,3.4808588723252285,3.4808588728516865,-2.315381373009241e-05,-2.3153879537323845e-05,2.3153879537323845e-05,5.793373911342289,3.5142930485806896,3.514385664098839,-2.315394534455528e-05,-2.3153879537323845e-05,2.315381373009241e-05
aug-cc-pVDZ,imidazole,7.785346894744405,8.025313512217945,4.9529813656247645,-0.11641761398611859,0.0037277716441837245,-0.0040056179354026845,8.06976892565693,8.390033133138052,5.083476527511382,-0.1680738782359829,0.004075079574014657,-0.0041908489717012755,8.028091975656594,8.210173940088657,4.989657082383161,-0.10236322022838512,0.0038898486693305285,-0.004237156599161461,8.139415740553584,8.321405088941042,5.046430349733304,-0.12132623256540459,0.003959310242135269,-0.004283464292428877
aug-cc-pVDZ,pyrrole,8.732061971064065,8.997590451014954,5.739193876394494,0.0019912320608362964,0.00127346238744434,-0.0009030006438833156,8.895343000052641,9.313594348346411,5.851814256966203,0.0031257712368639246,0.0011808468692950445,-0.000926154457613408,8.838477116657891,9.098170823703494,5.712705858735652,0.001968078247106204,0.0012271546283696923,-0.0009030005122688527,8.91016147032154,9.221812441985186,5.77716620830115,0.0023153861111299043,0.001250308507907016,-0.000926154457613408
aug-cc-pVDZ,pyrazole,7.749041640585063,8.055228300363106,4.96298383368802,-0.0861555174504758,0.001250308507907016,-0.005857926850629501,8.157475751851877,8.300196152131504,5.114039624283588,-0.17548311383108295,0.001505000985395884,-0.006459927257949301,8.006883038847056,8.21869456038798,5.0137370976230375,-0.11644076786565591,0.0013892317193237276,-0.0063210041123398205,8.124412037669014,8.28963799148581,5.068565440671419,-0.12871231421516008,0.0014123855330538202,-0.006459927323756532
aug-cc-pVDZ,furan,7.651424962371468,8.125060346296058,5.117373780304674,0.029081249666347748,-0.0024311555088165236,0.01949555110572729,7.6918052956441745,8.402999295149797,5.18025966711455,0.04364502831325171,-0.002500616950006801,0.019264012441968514,7.677449902439564,8.194244083075509,5.070695596535937,0.03176709752103868,-0.002500617015814032,0.020004936060705025,7.727832703775526,8.31723739378307,5.121356244426347,0.03616633114534694,-0.0025006170816212637,0.020004935994897794
aug-cc-pVDZ,thiophene,11.006419446085253,9.953567071779132,6.500585447252696,0.0033573099006227003,0.0002083849158359146,0.022320322237642163,11.151455231686324,10.33412393366778,6.593756584806788,0.0026163862818861885,0.00027784655444788614,0.022621322408398446,11.10968566774721,10.089248697417533,6.4911386728247935,0.003241540502936081,0.00025469241168163653,0.02289916896284633,11.181647867438848,10.223263245835078,6.544485167056328,0.00305630946663749,0.00025469241168163653,0.0230149378340751
aug-cc-pVDZ,pyridine,10.31624915235287,10.988174203224204,6.035285452591132,-0.024126323262179866,-0.006807235187780232,-0.006923004453852389,10.689674625135059,11.315847646366233,6.055383004235794,-0.02245924531744441,-0.007270312317876089,-0.007478697102097542,10.448874469051091,11.040038852324098,5.969713717860758,-0.0211857829958073,-0.006992466158271592,-0.007224004690415905,10.540563758841252,11.12487459903579,6.010279282169763,-0.02095424439785576,-0.007108235424343749,-0.007293466263220645
aug-cc-pVDZ,phenol,12.804640919771195,11.935815433672442,6.863267527826435,-0.19291797123736196,0.010951776334599629,0.022065629694346063,13.543712167075611,12.313408601086143,6.968941749801524,-0.20405497847664572,0.011530622796574875,0.02445047744408794,13.191032555091587,12.023059182276642,6.844929669973694,-0.19796551315967914,0.011160161118821081,0.023616938438816595,13.353109582344223,12.122250323245858,6.902999553525011,-0.20421705537017806,0.011252776505355914,0.02398740024818485
aug-cc-pVDZ,chlorobenzene,15.507159596684179,12.437050220947208,7.604932009639029,0.016184549161600933,0.002477463267891171,0.07140650789888771,16.06600118676077,12.777411979546532,7.687452369976362,0.01734224208555142,0.002616386018657263,0.07573627995039123,15.70720895584347,12.510586881288637,7.5921510765577525,0.01687916475803387,0.002570078522811541,0.07335143220064935,15.868730291040126,12.606258634674013,7.646053266004014,0.017226472687864803,0.002570078522811541,0.07432389435153018
aug-cc-pVDZ,fluorobenzene,11.5566478024502,11.436803417780341,6.479283894925009,-0.0007640773666593725,-6.946150699750866e-05,-0.0012966162011744324,12.052418277312906,11.740118998601588,6.519386381643267,-0.001991231929221833,-4.630775907464769e-05,-0.0014586932263212363,11.76271716713045,11.46514374316988,6.4122303124307045,-0.0018986166743014637,-4.630775907464769e-05,-0.0014123854672465888,11.87561539320369,11.548497643170558,6.457426648435511,-0.0020838474473711286,-2.3153747922860973e-05,-0.0014355393467839126
aug-cc-pVDZ,toluene,14.538216813381798,12.781857520206035,7.949646694432624,-0.00412138713566761,-0.27914295019483526,-0.039315256261748185,15.037784521329877,13.138612213935714,8.010587656940737,-0.004584464463185161,-0.29627680749616525,-0.04477956748927934,14.634073797803472,12.826590778620096,7.87953680299814,-0.004306618171966201,-0.28585756999608064,-0.04149171909565415,14.770774194141515,12.928097307543046,7.936402685866431,-0.004422387306423894,-0.288450802530044,-0.042718873921445535
aug-cc-pVDZ,benzene,11.59804690642255,11.59786167538625,6.684890182014511,-0.00020838478422145174,0.04482587518254676,0.02486724688091638,11.864038463437728,11.86376061688328,6.658957856938107,-0.0002315385321443127,0.04746541534397027,0.026372247866312263,11.575448737893689,11.57517089133924,6.544855629128925,-0.0002315385321443127,0.04589095285157688,0.02546924728823618,11.655653712909578,11.655375866355131,6.584680270345651,-0.0002546925432960994,0.04623826078140781,0.025700785951994955
aug-cc-pVDZ,cytosine,13.908061328028952,10.811556550677745,6.394262916650561,-0.09717675529207294,0.01162323831472417,0.020560628708950177,15.690075098673756,12.091038917846607,6.82510996488348,-0.2656674030964987,0.020537474961027317,0.04725703075717051,15.361568115868383,11.740118997548672,6.685445874070491,-0.229755764231219,0.018476781129964585,0.046354030113287197,15.629319366149025,12.007221940255183,6.776301625776682,-0.2141037542989765,0.020282782417731217,0.04873887786302907
aug-cc-pVTZ,bromine,9.187081647949178,5.092182369370765,5.092182369370765,-0.0,-0.0,-0.0,8.971472881740805,5.293157881605718,5.293157881605718,-0.0,-0.0,-0.0,9.003147382630369,5.244071709632376,5.244071709632376,-0.0,-0.0,-0.0,8.992959673528116,5.291861262245797,5.291861262245797,-0.0,-0.0,-0.0
aug-cc-pVTZ,chlorine,6.215607722178359,3.495306881574446,3.495306881574446,-0.0,-0.0,-0.0,6.132068592194299,3.6621999126120977,3.6621999126120977,-0.0,-0.0,-0.0,6.137255056998997,3.6195968079567242,3.6195968079567242,-0.0,-0.0,-0.0,6.142256292873228,3.6546054485471813,3.6546054485471813,-0.0,-0.0,-0.0
aug-cc-pVTZ,nitrogen,2.2701897801264472,1.4659172583216533,1.4659172583216533,-0.0,-0.0,-0.0,2.149604471048165,1.5085203629770267,1.5085203629770267,-0.0,-0.0,-0.0,2.2116568189843835,1.5064828231571157,1.5064828231571157,-0.0,-0.0,-0.0,2.2329583713120704,1.5246354502367867,1.5246354502367867,-0.0,-0.0,-0.0
aug-cc-pVTZ,oxygen,2.755309479614996,1.1408370475819738,1.1408370475819738,-0.0,-0.0,-0.0,1.7509875973347662,1.159915829053451,1.159915829053451,-0.0,-0.0,-0.0,2.317238425704553,1.1836253827471879,1.1836253827471879,-0.0,-0.0,-0.0,2.295566411830727,1.1965915452853901,1.1965915452853901,-0.0,-0.0,-0.0
aug-cc-pVTZ,carbon_monoxide,2.164052480560611,1.6683746204263683,1.6683746204263683,-0.0,-0.0,-0.0,2.3360393608848113,1.7709925329348206,1.7709925329348206,-0.0,-0.0,-0.0,2.302883031973485,1.738577127379002,1.738577127379002,-0.0,-0.0,-0.0,2.318720272942026,1.7608048340984948,1.7608048340984948,-0.0,-0.0,-0.0
aug-cc-pVTZ,sulfur_monoxide,4.744040923040635,2.8142129012502832,2.8142129012502832,-0.0,-0.0,-0.0,3.924579468104658,2.88293356201836,2.88293356201836,-0.0,-0.0,-0.0,4.4822170606569705,2.889787105096829,2.889787105096829,-0.0,-0.0,-0.0,4.439058262892702,2.917201276357791,2.917201276357791,-0.0,-0.0,-0.0
aug-cc-pVTZ,carbon_dioxide,3.540132757612487,1.7602491417792858,1.7602491417792858,-0.0,-0.0,-0.0,4.106939278564711,1.904358773251778,1.904358773251778,-0.0,-0.0,-0.0,3.95171579333763,1.8580510510291797,1.8580510510291797,-0.0,-0.0,-0.0,4.000431517452736,1.8860209153990373,1.8860209153990373,-0.0,-0.0,-0.0
aug-cc-pVTZ,sulfur_dioxide,4.321714494054126,3.1147500196857982,3.3685163372550524,0.5107047158454353,-0.46905091972463436,-0.6672479711532289,4.7261661427786406,3.365645261457003,3.6822048497915256,0.5123023322173661,-0.5853527642472591,-0.6692623570936025,4.63651439280839,3.282569205904943,3.5844955550068653,0.5370075019415211,-0.5582164387510585,-0.7015388393721972,4.6888421173931984,3.3327667767310643,3.641546669964372,0.5245970327754437,-0.5710436780120368,-0.6853311368575168
aug-cc-pVTZ,ethene,5.373177638483527,3.5507835337763303,3.39750497285101,-0.0,0.08307605387397568,-0.0,5.028833415236071,3.610983572665708,3.3650895667687335,-0.0,0.13362093279444606,-0.0,5.002715859913055,3.5411515275224423,3.272103660514169,-0.0,0.14633240259193045,-0.0,4.996418009417023,3.5706958541214644,3.2950722908523984,-0.0,0.14989809721096736,-0.0
aug-cc-pVTZ,propane,5.988236806749797,5.573782691804629,5.5116377283502604,0.22338845259012982,-0.2337150746049687,-0.19562697300449383,6.277567455912573,5.791521602295447,5.7165957073391755,0.2551787039248986,-0.2817130288821649,-0.2233884525572262,6.14123752112067,5.685847379793899,5.616571027233072,0.2424440803136841,-0.2603883227078445,-0.21225144531794243,6.215144646166986,5.744843418263481,5.672973833037076,0.249228161621927,-0.27013609829361174,-0.21820198765381763
aug-cc-pVTZ,1-3-butadiene,12.823627085724523,6.223387420964779,6.132161207185991,1.1840653063267825,-0.6592830429098837,-1.100919790978713,11.555629032803475,6.339619803585562,6.226721576459407,1.1024016380187645,-0.8212674556314783,-1.025484511199078,11.45847543112771,6.1542036831324145,6.045195305136239,1.0146716580100879,-0.7930197450362092,-0.9434272272021543,11.430320335721554,6.222553881827893,6.10928519262914,1.0320139000956394,-0.824601611718371,-0.9596812378049455
aug-cc-pVTZ,isobutene,9.247744766535133,6.558377483723108,6.74055206367332,-0.0,-0.640968338805066,2.3153879537323845e-05,9.073720346391022,6.7942690215568255,7.017935320471078,-6.580723143587455e-11,-0.7878332801657042,-2.3153879537323845e-05,8.96684212320645,6.630154453431364,6.844837054455544,2.3153879537323845e-05,-0.7559967210718608,6.580723143587455e-11,9.007315072523761,6.707303118980616,6.929487571183853,2.3153879537323845e-05,-0.7823689689381731,6.580723143587455e-11
aug-cc-pVTZ,1-pentene,10.178344754805345,8.261390280561503,9.401115942978603,-0.03436032992338754,0.006066311634850953,1.92540563323359,10.364038721286484,8.529234146886752,9.501511084630845,0.11706592202089858,0.19507128038915228,1.8579121280151847,10.128332414489064,8.366879272553211,9.317669426933318,0.07203166205413036,0.14292878506384757,1.8466361976302914,10.237896486120594,8.455604868921341,9.400930712468762,0.09560229273387232,0.17140803425706827,1.8579815895879894
aug-cc-pVTZ,water,1.3227337809777386,1.238453726322027,1.191034618671324,0.0445480288913278,-0.06534019619822952,-0.03125771259896456,1.453506788892347,1.4097922990720977,1.3876572076075253,0.025955478396580207,-0.030470481319864243,-0.018198934871649242,1.4173867652428458,1.3609839594388422,1.3319953254222583,0.032762713551456824,-0.04000987208850644,-0.022968630272422148,1.4427633972103544,1.39108397914676,1.3648738080423655,0.030470481286960626,-0.036004254120200134,-0.021371013834684198
aug-cc-pVTZ,methanol,3.1713380567893292,2.8353292233313585,2.701407290431963,0.09995521869781678,0.006529388863657656,0.00483915700648126,3.410748981417202,2.988515169001758,2.9079397321765,0.07863051252349637,0.003936156395501561,0.0037972332169884646,3.328136004508804,2.9383175979124077,2.842275381664748,0.08712797960135663,0.004677079948430841,0.004237156566257845,3.3798154228356276,2.973789313198093,2.8842301782195343,0.085553517043156,0.004352925865233617,0.004167694993453105
aug-cc-pVTZ,ethanol,5.047449119380031,4.501295842128448,4.2060378045422375,-0.026673248037068546,-2.3153879537323845e-05,-2.3153879537323845e-05,5.3797533352707765,4.7879406438971825,4.458785353517682,-0.02373270763908152,2.3153879537323845e-05,-6.580723143587455e-11,5.263706182633376,4.677079956064479,4.3695966800852615,-0.02322332268410378,6.580723143587455e-11,-0.0,5.342985003520688,4.742559075803162,4.427110871054142,-0.023547476800204623,-0.0,-0.0
aug-cc-pVTZ,methylformate,5.030870954792753,4.270868616180333,4.464712741941115,0.18416581174782007,0.6960745283420878,0.211232675407987,5.5188617324484115,4.632346696597503,4.870090542688376,0.25892962948152326,0.8536133997461067,0.29711034656724383,5.36058193828115,4.535841403022326,4.767287399670083,0.2376280772196438,0.8308763080716361,0.27261356142988846,5.474591550572183,4.607988834803179,4.845917911930351,0.25547970412855847,0.8539838614896678,0.29310472856603387
